Specimen.ID,born,died,treatment,diet,weight
#99917,516,1745,control,treated,24
#99587,272,1479,treated,treated,19
#94102,349,1550,control,treated,21
#96135,736,1960,treated,control,20
#93642,1023,2203,treated,treated,15
#94608,893,2092,control,treated,19
#93865,1080,2310,control,treated,23
#90913,160,1365,control,treated,23
#92150,270,1483,control,control,21
#94534,635,1884,control,treated,18
#95427,175,1374,control,control,17
#91882,184,1367,treated,treated,15
#96236,945,2191,control,control,22
#97556,179,1406,control,treated,17
#92352,434,1649,treated,treated,15
#98451,871,2037,control,treated,16
#96275,365,1585,treated,control,23
#93419,139,1320,treated,control,15
#90241,14,1171,treated,control,17
#94894,611,1823,control,treated,15
#94479,172,1406,control,control,18
#97329,455,1635,treated,treated,19
#94288,656,1830,treated,control,16
#98788,214,1431,control,treated,16
#92530,11,1191,treated,control,15
#92458,1021,2242,treated,treated,19
#99803,517,1741,treated,control,23
#95423,831,2026,control,treated,17
#94840,208,1398,treated,treated,19
#98851,945,2122,treated,treated,22
#90787,612,1771,control,treated,21
#97586,777,1989,treated,treated,23
#92576,995,2162,treated,treated,15
#92496,333,1503,treated,control,23
#94676,218,1396,control,treated,22
#96298,84,1324,control,treated,18
#91201,264,1510,treated,treated,23
#93849,897,2121,control,treated,21
#95715,188,1395,control,control,24
#92012,260,1481,control,control,22
#98571,1037,2210,treated,treated,22
#99662,99,1303,control,control,17
#95370,650,1803,treated,treated,17
#99256,791,1980,control,treated,23
#90803,94,1257,treated,control,22
#91316,779,1977,control,treated,20
#95754,471,1637,control,treated,15
#96407,84,1240,treated,control,17
#91454,198,1349,treated,control,15
#93643,668,1846,treated,treated,19
#93505,203,1408,treated,control,18
#97167,560,1735,treated,control,20
#94056,135,1373,control,control,19
#90899,743,1907,treated,control,18
#92476,433,1614,treated,control,24
#92935,640,1810,treated,treated,21
#92255,315,1546,control,control,16
#91345,438,1603,control,control,18
#95524,787,1947,control,treated,21
#99117,728,1972,control,treated,23
#91737,69,1314,control,control,16
#93162,818,2063,treated,control,24
#92129,227,1394,treated,treated,15
#99997,964,2139,control,treated,20
#98790,709,1901,control,treated,22
#91507,430,1671,control,treated,19
#96902,224,1415,control,control,18
#96612,324,1547,control,control,16
#90355,1060,2254,treated,treated,20
#93701,516,1699,treated,treated,17
#92117,228,1435,control,treated,23
#93144,342,1572,control,control,20
#96212,650,1812,control,control,18
#95880,1002,2220,control,treated,23
#92015,682,1868,treated,treated,24
#98941,587,1797,control,treated,18
#94839,776,1988,treated,treated,21
#93287,861,2101,control,treated,22
#93264,688,1923,control,treated,16
#91867,347,1567,treated,treated,21
#98422,313,1489,treated,control,17
#93668,192,1411,treated,treated,16
#92085,934,2183,treated,treated,23
#90439,152,1381,control,control,21
#94347,612,1783,treated,treated,22
#93401,601,1806,treated,control,23
#91165,1052,2209,treated,treated,23
#95890,884,2080,treated,control,20
#92307,1020,2184,control,control,24
#91925,1034,2268,control,control,15
#91122,94,1322,treated,treated,15
#91670,33,1207,control,treated,15
#97762,601,1752,control,treated,18
#99892,978,2195,control,control,20
#95643,726,1920,control,control,17
#98746,992,2154,control,treated,17
#99837,1018,2244,treated,control,15
#96684,923,2124,treated,treated,22
#91774,266,1456,control,treated,23
#98587,646,1799,treated,control,16
#99341,297,1541,control,control,15
#96751,851,2035,treated,control,24
#93042,607,1835,treated,control,24
#91159,82,1299,control,control,21
#95569,875,2114,control,treated,24
#91151,615,1861,control,control,19
#93447,393,1562,treated,treated,16
#98092,9,1205,control,treated,24
#96722,531,1719,control,control,18
#95998,635,1851,treated,treated,18
#93452,728,1934,control,control,23
#91863,222,1376,treated,treated,22
#97007,553,1797,control,treated,18
#91853,268,1484,control,treated,18
#98233,458,1650,treated,treated,22
#93716,765,1977,treated,control,20
#97384,435,1603,control,control,22
#93839,933,2143,control,treated,18
#92583,77,1236,treated,treated,21
#92010,937,2167,control,control,15
#92080,859,2030,control,control,22
#96946,343,1589,treated,treated,17
#91263,344,1552,treated,treated,20
#91056,324,1567,treated,control,17
#91349,864,2039,control,control,23
#95219,525,1681,treated,control,17
#94069,735,1906,treated,control,23
#98403,449,1695,treated,treated,18
#91922,311,1555,control,treated,16
#99091,1092,2311,treated,control,19
#93622,641,1852,control,treated,17
#94614,504,1669,treated,control,23
#93221,1008,2182,treated,control,23
#94682,502,1712,treated,treated,17
#99248,968,2139,treated,control,22
#99346,283,1449,treated,treated,20
