Specimen.ID,born,died,treatment,diet,weight
#93258,993,2155,treated,treated,15
#95752,15,1215,treated,treated,23
#95081,833,2075,treated,control,21
#98515,674,1891,treated,control,21
#95234,675,1891,control,treated,20
#99453,233,1413,control,treated,24
#93084,466,1672,treated,treated,19
#90308,88,1257,treated,treated,23
#92516,125,1327,treated,control,16
#94833,865,2093,treated,treated,18
#94289,722,1941,control,control,23
#93860,354,1601,control,treated,15
#97655,989,2236,control,treated,22
#90130,915,2100,control,treated,17
#90477,809,2053,treated,treated,20
#97978,464,1675,treated,treated,18
#96588,505,1678,treated,treated,17
#99458,500,1720,treated,control,15
#92374,485,1726,treated,control,16
#98927,590,1750,control,treated,24
#94709,434,1587,control,treated,24
#94701,577,1729,control,control,16
#98301,11,1200,treated,treated,17
#95308,8,1255,treated,treated,15
#96592,1042,2220,control,control,16
#97328,119,1271,control,treated,17
#93614,1079,2253,treated,control,21
#94610,390,1613,control,control,18
#96629,1035,2271,treated,treated,17
#99621,266,1507,control,treated,23
#99720,248,1494,treated,control,15
#90119,687,1845,treated,treated,19
#93817,534,1725,control,treated,20
#99405,1079,2274,control,control,16
#93841,126,1323,control,treated,24
#97400,461,1706,treated,control,23
#98682,821,2031,control,treated,19
#97032,310,1549,control,control,18
#96240,554,1787,control,control,22
#94040,544,1741,control,treated,22
#98776,66,1300,treated,control,18
#90929,549,1767,treated,control,22
#92665,228,1455,treated,control,16
#98208,823,2013,control,control,18
#99350,677,1855,treated,control,18
#93681,488,1736,control,control,20
#97502,960,2194,treated,control,19
#99486,448,1614,treated,treated,23
#91800,522,1723,treated,control,15
#95815,471,1719,control,treated,24
#90057,703,1864,treated,control,23
#99758,791,1955,control,control,15
