Specimen.ID,born,died,treatment,diet,weight
#95410,52,1212,treated,control,19
#94524,442,1689,treated,control,23
#98563,882,2121,control,control,18
#95139,129,1283,control,control,21
#97503,683,1873,control,control,19
#92478,702,1890,treated,control,16
#97704,1078,2308,control,control,24
#92281,197,1414,control,treated,19
#95174,39,1285,treated,control,22
#97172,867,2082,control,treated,16
#97585,330,1565,treated,control,16
#96883,38,1209,treated,treated,17
#94546,394,1616,control,treated,22
#99906,900,2139,treated,control,19
#94653,225,1408,treated,treated,15
#96566,1092,2307,treated,treated,20
#98022,643,1882,treated,treated,18
#99716,1083,2283,treated,treated,20
#99473,979,2200,control,treated,18
#90444,1068,2289,control,treated,17
#99952,435,1593,treated,treated,23
#98088,228,1388,control,treated,21
#98115,906,2105,control,control,15
#95980,91,1262,treated,treated,19
#94461,260,1479,treated,control,23
#95250,261,1433,treated,control,17
#99469,544,1719,treated,treated,19
#99950,34,1277,treated,treated,16
#96263,302,1528,treated,control,19
#94440,477,1714,control,treated,24
#99306,424,1577,control,treated,22
#94446,579,1774,treated,control,24
#90318,759,1934,control,control,21
#93827,495,1680,treated,treated,20
#95415,186,1395,treated,control,21
#90396,714,1931,treated,treated,16
#99354,192,1418,control,control,17
#94373,1045,2251,control,treated,22
#93438,350,1520,treated,treated,20
#93816,81,1264,treated,treated,22
#91917,784,1979,control,treated,22
#94932,304,1488,control,treated,19
#96465,824,2008,treated,treated,21
#94146,489,1676,treated,control,15
#95178,963,2154,control,treated,19
#91634,640,1816,control,control,17
#94497,735,1969,control,treated,24
#94325,1025,2197,treated,treated,20
#96523,1080,2329,control,control,23
#95508,414,1663,treated,control,24
#91854,373,1604,treated,treated,21
#98767,1016,2188,control,treated,24
#93615,938,2126,control,control,22
#94064,968,2216,treated,treated,22
#96998,504,1706,control,treated,16
#96392,89,1309,control,treated,21
#93379,93,1290,treated,control,15
#90785,269,1425,control,treated,22
#94292,541,1740,treated,control,17
#94585,966,2183,treated,control,24
#98956,178,1356,control,treated,23
#96015,679,1899,control,control,19
#95193,871,2028,treated,control,16
#93757,76,1291,control,control,24
#99913,984,2138,treated,control,21
#91583,957,2181,control,control,15
#98835,913,2104,control,treated,18
#99837,494,1692,treated,treated,16
#92324,838,2081,control,control,20
#91522,376,1584,treated,treated,15
#94342,1067,2281,treated,control,16
#94277,772,2005,treated,treated,22
#90143,58,1245,control,control,23
#97601,60,1275,control,treated,23
#90430,348,1535,treated,treated,24
#93693,352,1536,control,treated,24
#95812,75,1226,control,treated,19
#94247,1045,2260,control,treated,17
#94024,791,1998,control,control,24
#93936,918,2087,treated,control,17
#90318,664,1834,control,treated,21
#92811,1033,2195,treated,treated,20
#98354,990,2180,control,treated,20
#91197,565,1745,treated,treated,19
#99509,388,1624,treated,control,19
#93387,219,1397,control,treated,15
#90936,770,1972,treated,control,24
#97994,708,1872,control,treated,16
#98152,1006,2160,treated,treated,20
#94604,640,1823,control,control,18
#98631,720,1950,control,treated,20
#96101,588,1753,control,treated,17
#98720,700,1880,control,treated,16
#97624,890,2121,treated,treated,16
#94043,680,1834,treated,treated,18
#96816,70,1315,control,control,20
#97017,351,1523,treated,treated,21
#91387,44,1211,control,control,21
#93353,277,1500,treated,treated,21
#93097,299,1533,control,control,21
#97596,1056,2284,control,treated,21
#90588,509,1752,treated,control,15
#93668,75,1279,control,control,23
#99519,870,2095,control,treated,22
#98088,704,1890,treated,treated,24
#93918,397,1615,treated,control,22
#94536,803,1982,treated,treated,15
#91906,4,1204,control,treated,20
#95930,903,2110,treated,treated,23
#92932,941,2091,control,control,24
#96535,1023,2262,treated,treated,20
#98131,601,1849,treated,treated,15
#91038,649,1882,control,treated,19
#92082,207,1373,treated,control,20
#96889,677,1885,treated,treated,18
#97304,880,2108,control,treated,15
#92672,717,1941,control,treated,18
#97326,993,2221,treated,treated,20
#90609,55,1228,treated,treated,16
#93670,963,2123,control,control,20
#98930,843,2052,treated,control,19
#94133,159,1395,treated,control,17
#92435,354,1510,treated,control,18
#96111,203,1418,treated,treated,17
#96364,566,1800,control,control,17
#91526,834,2032,control,control,19
#94568,625,1841,control,control,20
#96244,516,1690,control,treated,18
#96577,153,1371,treated,treated,23
#96609,753,1986,control,control,19
#91458,881,2067,treated,control,22
#92585,431,1607,treated,treated,19
#94514,920,2109,treated,treated,23
#98144,115,1334,treated,control,18
#94857,810,2051,treated,control,21
#95187,1075,2249,control,treated,20
#95780,445,1644,treated,control,24
#94256,180,1344,treated,control,15
#94373,208,1457,control,control,15
#90173,119,1309,control,control,17
#94146,983,2215,control,control,20
#95593,771,1939,control,treated,20
#95377,679,1892,treated,control,15
#98531,782,2001,treated,control,16
#97820,283,1447,treated,treated,24
#97089,370,1582,control,treated,17
#96365,359,1581,treated,control,19
#96064,1083,2330,control,treated,15
#96081,194,1349,treated,control,22
#94677,974,2219,control,control,23
#92191,779,1981,control,treated,16
#91263,1065,2266,treated,treated,19
#91010,604,1802,control,control,16
#96692,571,1776,control,treated,18
#92403,904,2139,treated,control,18
#99356,362,1559,treated,treated,18
#90107,213,1409,treated,treated,21
#90427,800,1966,treated,control,21
#96348,165,1400,treated,control,21
#92243,328,1506,treated,treated,24
#97563,794,2036,control,treated,21
#92640,788,2024,control,treated,24
