Specimen.ID,born,died,treatment,diet,weight
#92689,867,2089,treated,control,17
#96946,970,2181,control,treated,21
#97438,837,2044,treated,control,23
#95132,22,1188,control,treated,19
#95663,1067,2309,control,treated,18
#96579,632,1876,treated,treated,16
#95320,275,1500,treated,control,23
#94435,550,1781,control,control,17
#94668,1031,2242,control,treated,16
#92374,808,1977,treated,treated,23
#97266,872,2053,control,control,15
#99774,366,1570,control,control,18
#93444,345,1542,control,treated,17
#91422,437,1681,control,control,18
#91017,981,2145,control,control,24
#96224,261,1497,control,control,21
#95328,848,2071,treated,treated,18
#91563,587,1759,control,treated,17
#90393,1077,2257,control,treated,16
#99385,136,1371,control,treated,19
#95788,1057,2254,treated,treated,15
#90531,1000,2196,control,treated,16
#98930,184,1412,treated,treated,15
#93951,202,1428,control,treated,18
#94749,131,1339,control,treated,17
#98157,566,1737,treated,treated,21
#97588,404,1585,treated,treated,22
#93533,715,1901,treated,control,18
#97712,248,1431,control,control,17
#92123,73,1309,treated,treated,16
#94553,215,1441,control,control,20
#97690,1000,2162,treated,treated,18
#91626,187,1436,control,treated,21
#93109,668,1831,control,control,19
#91520,540,1700,treated,treated,22
#93239,836,2046,control,control,20
#97650,293,1530,treated,control,20
#91234,63,1269,treated,treated,16
#98494,85,1267,treated,control,15
#98831,715,1936,control,control,15
#92745,558,1807,treated,control,15
#95544,950,2183,control,treated,17
#96952,508,1716,control,control,21
#96069,1025,2192,control,control,21
#94488,254,1473,treated,treated,22
#91795,884,2063,treated,treated,19
#99444,613,1786,control,control,21
#92471,79,1270,control,treated,19
#92276,330,1562,control,treated,20
#94745,519,1720,treated,control,15
#98149,103,1275,treated,control,18
#96002,621,1814,treated,treated,24
#99625,376,1591,control,treated,17
#95581,709,1917,treated,treated,22
#92950,241,1408,treated,treated,22
#91065,758,1946,control,control,23
#96987,409,1574,treated,control,16
#96841,311,1507,control,control,23
#96845,154,1307,treated,control,18
#96499,621,1793,control,control,18
#91261,430,1656,control,control,19
#93333,32,1193,control,control,18
#90978,887,2115,control,control,16
#96372,180,1354,treated,control,21
#90238,609,1789,treated,treated,20
#92926,322,1560,treated,treated,23
#92545,718,1964,treated,control,18
#90796,873,2090,treated,treated,18
#93448,377,1581,control,control,19
#93483,1062,2268,control,control,22
#92786,1052,2223,treated,control,15
#95281,482,1681,treated,control,15
#99323,243,1457,control,control,24
#92129,1025,2226,treated,control,15
#90571,861,2086,control,control,21
#97091,541,1706,control,treated,24
#90523,658,1814,treated,control,17
#91167,161,1392,treated,control,18
#94291,1063,2298,control,control,18
#94690,983,2159,control,treated,16
#90154,88,1319,treated,treated,24
#91092,42,1201,control,treated,23
#93721,40,1232,control,control,21
#93026,764,1928,control,control,22
#94085,765,1981,control,treated,24
#97193,64,1230,treated,treated,24
#92846,286,1512,control,control,21
#90909,1061,2274,control,treated,16
#96593,253,1494,treated,control,21
#98057,415,1643,treated,treated,24
#96218,917,2114,treated,control,19
#96613,620,1853,treated,control,23
#96614,145,1343,treated,treated,22
#90474,1054,2269,treated,treated,21
#91850,313,1516,control,treated,23
#93842,246,1420,control,treated,15
#98238,566,1781,control,treated,19
#95255,1087,2312,treated,control,19
#97003,675,1873,control,control,19
#93195,711,1878,treated,treated,22
#91203,467,1699,treated,treated,19
#95857,90,1325,treated,treated,22
#90098,901,2122,treated,treated,18
#91251,443,1648,control,treated,24
#97082,1067,2290,treated,treated,18
#99683,507,1747,control,control,24
#99022,285,1450,control,treated,22
#97842,1008,2254,treated,control,19
#98720,523,1745,control,treated,23
#95457,937,2135,treated,treated,16
#91677,27,1227,control,control,18
#90185,384,1573,treated,treated,22
#93667,622,1814,treated,treated,15
#94899,469,1705,treated,treated,23
#95471,656,1899,treated,control,23
#93726,430,1619,treated,treated,23
#93450,1000,2151,treated,control,22
#95699,676,1907,control,treated,23
#96353,996,2154,control,control,19
#98075,941,2148,treated,control,21
#90334,358,1559,control,control,18
#95124,1027,2226,control,treated,19
#96310,631,1872,control,control,23
#90149,851,2007,treated,treated,20
#91646,1024,2229,treated,control,22
#96124,550,1780,control,treated,17
#92864,964,2135,treated,control,18
#94292,871,2098,control,control,16
#96043,871,2088,treated,treated,17
#97133,758,1974,control,treated,15
#98089,970,2196,control,control,17
#96997,433,1649,control,treated,18
#97527,54,1213,control,treated,21
#99213,40,1205,treated,treated,22
#97382,552,1702,control,treated,24
#91337,503,1676,treated,control,20
#96983,442,1627,control,treated,15
#98556,676,1903,control,control,20
#96556,602,1759,control,control,24
#97055,1022,2195,treated,control,23
#94321,921,2087,control,control,24
#93853,863,2038,treated,treated,17
#98679,1070,2253,control,treated,23
#97115,749,1951,treated,control,24
#98971,416,1575,control,control,24
#96938,159,1353,treated,treated,20
#98107,839,2045,control,control,23
#99073,814,1982,control,treated,16
#96888,538,1745,treated,treated,24
#98175,2,1219,treated,control,22
#92637,1027,2178,control,control,16
#99489,1092,2286,control,treated,20
#91935,490,1678,control,control,15
#92199,437,1664,control,treated,24
