Specimen.ID,born,died,treatment,diet,weight
#92126,334,1556,control,control,24
#99343,374,1615,control,control,24
#99374,100,1337,treated,control,18
#91994,727,1942,treated,control,18
#99347,1063,2311,control,treated,23
#92892,481,1722,control,treated,20
#90129,789,2015,control,control,20
#90984,807,1982,control,treated,16
#98939,219,1428,treated,treated,20
#95068,217,1425,treated,control,17
#98479,251,1405,treated,treated,24
#97602,607,1824,control,treated,15
#94464,250,1476,control,treated,19
#90699,11,1235,control,control,24
#99936,456,1634,treated,control,18
#98188,545,1709,control,treated,24
#97848,34,1223,treated,control,18
#99510,1008,2206,control,treated,22
#97095,208,1402,treated,control,21
#96398,648,1838,control,treated,15
#90260,218,1396,control,control,21
#92093,471,1627,control,treated,20
#93001,637,1873,control,control,21
#90496,388,1570,control,control,19
#93367,672,1860,treated,treated,19
#91354,1083,2262,control,treated,19
#90759,88,1291,treated,control,21
#98769,217,1433,treated,treated,17
#94411,717,1965,treated,control,23
#90439,210,1449,control,control,15
#94791,817,2064,control,control,19
#96817,207,1444,control,control,16
#92655,835,2053,control,control,16
#99562,437,1681,treated,control,24
#94120,175,1388,treated,treated,22
#95124,1035,2254,treated,treated,21
#99589,444,1687,treated,control,18
#97726,946,2153,treated,control,17
#91356,831,2073,treated,control,22
#99102,315,1538,treated,control,20
#91035,1012,2248,treated,treated,22
#91335,1008,2198,treated,treated,18
#92790,28,1275,treated,treated,22
#94554,970,2179,treated,control,16
#92825,832,2034,control,control,21
#92605,582,1748,control,control,22
#93324,998,2151,treated,treated,20
#97963,88,1260,control,treated,19
#91864,383,1559,control,control,21
#98927,318,1486,control,control,16
#98433,594,1830,treated,treated,15
#93041,1068,2305,treated,treated,21
#98446,356,1586,treated,treated,24
#99032,510,1746,treated,control,21
#94372,1018,2172,control,treated,18
#95135,245,1431,control,treated,24
#98553,718,1966,treated,control,23
#94716,280,1430,control,control,20
#98805,575,1785,control,control,16
#91061,273,1449,control,control,15
#96039,1082,2302,control,control,19
#95035,569,1787,control,control,22
#96989,810,1997,control,treated,19
#95117,679,1859,control,control,22
#92174,626,1866,treated,treated,21
#97499,409,1635,treated,treated,15
#97454,107,1315,control,treated,23
#93707,887,2116,control,treated,16
#92508,327,1486,control,treated,16
#99963,2,1226,treated,control,22
#96533,969,2151,control,control,16
#96273,493,1722,control,control,22
#99806,1028,2182,control,control,23
#94932,1086,2286,control,treated,20
#98486,921,2112,treated,treated,23
#92204,858,2087,control,control,19
#90624,69,1264,control,treated,22
#94246,733,1924,treated,treated,17
#98851,997,2207,control,control,15
#90133,155,1392,control,control,20
#93772,569,1791,treated,control,16
#92270,248,1447,treated,control,16
#94689,651,1864,treated,control,15
#90822,608,1780,control,control,16
#97362,252,1476,treated,treated,17
#97871,359,1537,control,treated,17
#99011,505,1729,control,treated,24
#96496,713,1939,control,control,19
#91735,962,2112,control,treated,17
#93888,352,1547,treated,control,19
#98218,1086,2274,treated,control,19
#95656,638,1803,treated,treated,15
#98891,222,1434,treated,control,23
#93471,333,1553,treated,treated,22
#90292,421,1627,control,treated,15
#97940,923,2118,control,control,17
#93060,894,2139,control,treated,21
#96894,521,1757,treated,treated,23
#95863,238,1388,control,control,15
#95050,503,1663,treated,treated,20
#98160,978,2173,treated,control,15
#91322,461,1664,treated,control,23
#90751,1056,2302,treated,treated,23
#95438,1044,2257,control,treated,16
#92194,443,1618,control,treated,22
#90612,147,1351,control,treated,18
#95471,50,1229,control,treated,23
#93626,387,1553,control,treated,23
#93043,1091,2253,control,treated,16
#90422,716,1932,control,control,21
#91648,860,2012,control,control,23
#95797,652,1831,control,control,22
#97197,430,1608,control,treated,21
#98115,645,1841,treated,control,18
#92476,622,1823,treated,treated,20
#96331,1017,2236,control,treated,18
#98393,947,2187,treated,control,21
#99544,543,1751,treated,control,16
#92440,595,1786,control,control,20
#96126,71,1283,control,control,15
#91053,269,1479,control,control,20
#96214,4,1245,control,control,21
#92962,723,1887,control,control,16
#92144,642,1881,treated,treated,20
#90032,458,1630,control,treated,21
#99385,583,1801,control,control,22
#96031,414,1633,control,treated,18
#98455,364,1610,control,control,22
#91441,676,1910,treated,treated,16
#93880,444,1636,control,control,18
