Specimen.ID,born,died,treatment,diet,weight
#99014,489,1648,control,treated,24
#94880,790,1970,control,treated,22
#97205,398,1603,treated,control,22
#92344,604,1821,treated,control,22
#99667,899,2056,treated,control,19
#94794,850,2023,treated,control,20
#98240,510,1671,control,treated,15
#92602,662,1862,treated,control,24
#99160,88,1238,control,treated,18
#98715,5,1218,treated,control,16
#99077,1085,2320,treated,control,24
#97258,601,1836,control,control,19
#95949,970,2194,control,treated,24
#98948,308,1543,treated,control,16
#94512,5,1187,control,control,17
#92006,501,1696,control,control,16
#93877,15,1196,treated,control,15
#91925,77,1309,treated,treated,24
#91794,15,1232,treated,control,21
#93770,2,1211,treated,control,17
#96445,425,1636,control,control,23
#99416,734,1904,control,control,17
#94236,175,1402,control,treated,23
#96061,268,1471,treated,control,16
#93364,121,1299,treated,control,16
#99417,671,1843,control,control,21
#99729,1023,2186,control,control,20
#95744,960,2143,treated,treated,24
#96349,687,1878,treated,treated,16
#93438,64,1263,control,treated,23
#99033,817,1975,control,treated,16
#97012,611,1840,treated,control,15
#95217,667,1854,control,control,20
#96278,1025,2188,treated,control,17
#92206,80,1321,treated,treated,21
#98135,824,2041,treated,treated,19
#96181,720,1882,control,control,21
#96232,460,1652,control,treated,23
#93865,38,1188,control,control,24
#95536,734,1935,control,control,16
#91329,746,1902,control,treated,21
#91351,319,1539,control,treated,16
#90531,124,1324,treated,control,20
#95062,216,1460,treated,treated,15
#96311,47,1294,treated,treated,23
#92121,729,1917,treated,treated,20
#94538,571,1768,treated,treated,21
#91399,1002,2225,control,control,23
#98010,677,1842,control,control,22
#91106,393,1557,treated,control,22
#96444,263,1438,treated,control,20
#91804,596,1830,treated,treated,23
#95853,285,1439,treated,control,19
#98264,1044,2213,treated,control,22
#98560,925,2079,treated,treated,21
#95830,293,1524,treated,control,23
#92785,1083,2311,treated,treated,20
#95248,643,1794,control,control,19
#96966,1091,2281,control,control,21
#95805,308,1498,control,control,16
#93273,321,1526,treated,treated,20
#96671,838,2020,control,control,16
#93256,1004,2190,control,treated,17
#97771,215,1366,control,treated,18
#98851,1086,2240,control,control,19
#90906,958,2179,control,control,24
#98431,93,1321,treated,control,23
#92434,166,1348,treated,treated,16
#98302,721,1962,control,control,20
#93133,72,1292,treated,control,23
#90076,524,1733,control,treated,20
#96415,82,1253,control,control,18
#92245,716,1866,control,control,22
#91740,1008,2189,treated,control,24
#92340,551,1751,treated,control,21
#90890,43,1230,treated,treated,22
#99915,868,2100,treated,control,19
#91668,69,1264,control,control,18
#96076,1069,2316,treated,control,21
#98825,591,1831,control,control,20
#90649,458,1704,control,control,24
#95888,1078,2326,control,treated,15
#92606,585,1766,treated,treated,16
#90563,142,1305,treated,treated,24
#95625,308,1517,control,control,16
#99952,236,1387,control,treated,16
#91065,590,1751,control,treated,18
#94715,989,2229,treated,treated,23
#94209,844,2015,control,treated,19
#94363,484,1674,control,treated,15
#95193,203,1414,control,control,17
#98451,435,1625,control,control,23
#92108,29,1179,treated,treated,16
#94394,90,1242,treated,control,15
#95887,767,1984,treated,control,20
#90258,462,1695,control,treated,17
#98428,315,1538,control,treated,18
#92083,304,1464,control,treated,23
#91301,597,1786,treated,treated,22
#96776,1088,2260,control,control,23
#91750,384,1549,treated,control,21
#94197,647,1888,treated,treated,19
#98224,157,1351,control,control,19
#95778,76,1249,treated,treated,19
#97183,531,1695,treated,control,24
#91756,590,1835,control,control,18
#96774,596,1750,treated,control,20
#99155,508,1693,control,treated,21
#99648,877,2043,control,control,16
#98861,155,1376,control,control,22
#96101,1010,2168,control,control,22
#93409,459,1673,treated,treated,16
#99728,407,1584,control,treated,19
#93541,434,1587,treated,treated,22
#99020,1055,2272,control,treated,19
#91509,481,1631,control,treated,24
#97166,294,1478,treated,treated,23
#94718,669,1841,treated,treated,22
#93852,803,2022,control,treated,21
#99982,792,2035,treated,control,15
#98940,409,1620,control,treated,20
#92796,325,1551,control,control,19
#98812,869,2050,control,treated,17
#92432,445,1687,control,control,15
#98830,957,2115,treated,treated,18
#94425,107,1299,treated,treated,21
#95055,30,1219,control,control,19
#94064,850,2074,control,control,21
#97711,902,2127,control,treated,23
#94485,363,1539,treated,control,22
#95691,437,1646,control,control,23
#91652,925,2145,treated,treated,15
#99142,826,2074,treated,treated,19
#94818,101,1348,treated,control,21
#94529,463,1616,control,control,19
#95694,218,1454,treated,treated,20
#93498,178,1417,control,control,19
#95555,1020,2244,treated,treated,19
#91384,374,1560,treated,treated,22
#92684,59,1238,treated,treated,16
#92864,1080,2312,control,treated,17
#91833,1082,2238,treated,treated,16
#92888,263,1472,control,treated,20
#92066,87,1295,treated,control,20
#94928,994,2152,treated,treated,16
#93176,422,1581,treated,treated,18
#99408,457,1646,treated,treated,16
#92791,192,1433,control,control,21
#94652,102,1263,treated,control,15
#92436,464,1624,control,control,17
#99228,409,1575,control,treated,23
#90441,290,1499,control,treated,22
#94874,988,2145,control,treated,19
#98034,1070,2262,treated,treated,18
#99909,820,1996,treated,control,18
#92141,688,1905,control,treated,24
#90170,974,2163,control,treated,23
#94168,220,1403,treated,control,23
#91811,818,1987,treated,treated,21
#99211,52,1207,control,control,23
#98473,894,2090,control,control,24
#99324,551,1797,control,treated,19
#93215,268,1457,control,control,21
#95591,571,1742,treated,treated,22
#92762,696,1936,treated,treated,22
#98212,313,1495,treated,control,17
#99409,261,1444,treated,treated,17
#97616,802,1960,control,control,20
#95411,750,1934,control,treated,22
#90213,595,1793,control,treated,23
#93453,1054,2223,control,control,17
#93168,602,1786,treated,treated,23
#93622,1010,2164,treated,treated,17
#93990,886,2125,treated,control,15
#95600,325,1532,treated,control,18
#98668,811,2007,treated,control,16
#97842,649,1890,control,control,17
#95832,988,2182,treated,control,15
#90225,286,1496,treated,control,20
#94433,253,1406,treated,control,23
#97122,307,1503,control,control,23
