Specimen.ID,born,died,treatment,diet,weight
#98992,617,1767,control,control,18
#94064,748,1991,treated,control,15
#94243,223,1459,control,treated,16
#98307,305,1505,treated,treated,23
#96753,757,1924,control,treated,17
#92318,1038,2217,control,treated,23
#97014,622,1792,control,treated,19
#98184,124,1332,control,control,16
#95725,750,1928,control,control,18
#94582,0,1206,treated,treated,22
#94750,490,1650,control,treated,23
#96567,636,1851,control,treated,21
#94805,860,2109,treated,treated,21
#99608,324,1523,control,control,23
#95115,139,1387,treated,treated,15
#92573,649,1896,treated,treated,21
#94963,503,1735,control,control,17
#98958,278,1435,treated,treated,18
#99377,127,1365,treated,treated,21
#93612,337,1564,control,control,16
#92313,647,1867,control,treated,20
#98087,916,2066,treated,control,24
#94225,335,1493,control,control,19
#95441,67,1308,control,control,19
#92550,809,2057,treated,treated,18
#93702,729,1907,treated,control,23
#99433,975,2149,control,control,21
#96259,430,1662,control,control,15
#97221,672,1851,treated,control,19
#95148,462,1699,treated,treated,23
#92417,131,1344,control,treated,20
#95712,630,1847,control,treated,21
#93643,551,1773,control,treated,22
#96313,852,2066,control,treated,23
#90978,932,2151,treated,treated,21
#97778,848,2021,treated,treated,24
#99773,1041,2223,treated,control,15
#95364,255,1481,treated,control,19
#90114,410,1591,control,treated,21
#93821,857,2039,control,control,20
#96447,31,1256,treated,control,22
#92355,4,1249,treated,control,23
#92566,441,1618,treated,control,24
#95191,560,1727,control,control,17
#93717,559,1761,treated,treated,24
#96675,1037,2271,treated,treated,16
#90912,23,1213,treated,control,21
#91503,984,2173,control,control,19
#99653,693,1942,treated,control,18
#97858,1069,2247,treated,treated,23
#90141,278,1484,control,control,22
#93708,257,1472,control,control,17
#96041,31,1267,treated,treated,18
#93010,360,1593,treated,treated,22
#94952,38,1218,control,treated,23
#91775,531,1726,control,control,21
#93604,481,1687,treated,control,22
#91570,379,1581,control,treated,15
#92952,1050,2299,treated,treated,17
#91244,235,1429,control,control,15
#99713,17,1213,control,treated,17
#97177,771,1962,control,treated,17
#99623,482,1637,treated,control,21
#97753,730,1936,control,control,17
#97008,1007,2215,control,control,20
#91373,383,1549,control,treated,19
#96394,388,1612,treated,treated,21
#93783,787,2023,treated,control,16
#93447,243,1486,treated,control,23
#99579,656,1857,treated,treated,16
#91075,19,1246,control,treated,16
#98916,559,1729,treated,treated,18
#94993,1051,2273,treated,control,22
#90473,24,1211,control,treated,15
#91756,202,1377,control,treated,24
#95613,16,1259,control,treated,16
#90766,195,1399,control,treated,19
#92343,831,2069,control,treated,20
#96457,975,2125,control,control,17
#92178,487,1736,control,treated,15
#94234,872,2109,treated,treated,16
#90746,698,1885,treated,treated,21
#97386,187,1376,control,control,17
#96542,586,1827,control,treated,15
#95115,16,1185,treated,control,22
#92856,575,1814,treated,control,24
#96134,871,2097,treated,treated,22
#96899,360,1537,control,treated,21
#93440,892,2138,treated,control,24
#93582,451,1668,control,treated,18
#91310,568,1796,control,treated,21
#93308,284,1518,control,treated,16
#98970,803,1967,treated,treated,24
#93648,1025,2245,control,treated,22
#93593,372,1578,control,control,23
#91366,556,1764,control,control,19
#93011,254,1497,treated,treated,17
#94611,282,1467,control,control,19
#98753,866,2082,control,control,18
#91172,835,2028,treated,treated,22
#90772,419,1587,control,control,19
#90441,438,1672,control,treated,16
#99498,610,1806,treated,treated,24
#91826,813,2017,treated,control,17
#93053,16,1238,treated,control,16
#94528,145,1349,control,treated,15
#98504,762,1993,treated,control,19
#98689,827,2016,control,control,15
#92626,540,1748,treated,control,16
#94682,111,1344,control,treated,15
#98781,224,1386,treated,treated,21
