Specimen.ID,born,died,treatment,diet,weight
#91813,1006,2222,control,control,18
#95472,27,1222,treated,treated,21
#94982,555,1736,control,treated,15
#96946,97,1248,treated,treated,16
#97098,434,1626,control,control,18
#95957,860,2087,treated,control,20
#91589,816,2029,treated,treated,17
#91024,253,1440,treated,treated,16
#94516,224,1390,treated,control,24
#92000,537,1695,treated,control,20
#92498,380,1569,control,treated,21
#97522,234,1432,control,control,22
#99409,647,1855,treated,treated,24
#93063,885,2057,treated,treated,17
#97200,969,2191,treated,control,16
#96081,736,1963,control,treated,16
#90807,623,1778,control,control,18
#99115,690,1848,control,control,24
#95834,765,1954,treated,treated,17
#95298,235,1425,control,treated,18
#99988,150,1302,treated,treated,18
#92633,887,2119,control,control,19
#92075,360,1552,control,treated,20
#92751,903,2133,control,control,17
#91468,1090,2280,treated,treated,20
#95654,710,1958,treated,treated,21
#99138,321,1474,control,treated,20
#95297,143,1345,treated,treated,19
#93881,128,1302,control,control,22
#92482,40,1195,control,control,21
#98801,1052,2240,treated,control,24
#99664,52,1291,treated,treated,23
#91140,341,1587,control,control,18
#98213,175,1400,treated,control,19
#95708,1049,2215,control,treated,19
#99837,326,1513,control,treated,19
#90175,76,1318,control,treated,22
#99349,689,1903,treated,control,20
#98419,309,1462,control,control,22
#98381,1075,2238,control,treated,20
#90846,366,1555,control,control,22
#92898,502,1707,control,control,18
#96743,556,1799,control,control,16
#99606,598,1799,control,control,16
#90028,689,1871,treated,treated,23
#98095,655,1896,treated,control,17
#91590,74,1265,treated,control,24
#95644,590,1800,control,control,21
#98014,344,1550,control,control,18
#95551,98,1328,control,control,20
#98224,574,1748,treated,treated,18
#95438,429,1670,control,control,15
#90360,874,2066,treated,control,17
#95077,963,2176,control,control,24
#97621,911,2063,treated,treated,21
#98728,101,1289,control,control,22
#98118,506,1678,treated,treated,16
#93178,681,1887,control,treated,16
#99711,1083,2304,control,control,21
#91891,71,1298,control,control,15
#97220,817,1980,treated,control,17
#94311,539,1756,control,control,17
#98788,535,1780,treated,treated,21
#95296,904,2067,treated,control,18
#94209,695,1877,treated,treated,21
#96209,208,1396,treated,control,21
#91572,458,1610,control,control,15
#97909,29,1183,treated,treated,20
#91732,914,2112,control,treated,19
#97184,744,1945,treated,treated,20
#91504,1025,2180,treated,control,19
#96560,829,2055,treated,control,19
#98515,214,1423,treated,control,16
#91049,202,1428,treated,control,20
#90115,222,1464,treated,treated,17
#98712,955,2202,treated,treated,23
#94812,194,1429,control,treated,18
#98040,135,1324,treated,control,18
#99798,163,1349,control,treated,21
#98630,376,1577,control,treated,22
#96658,810,2058,control,treated,15
#95474,1018,2207,treated,treated,24
#93287,811,1972,treated,treated,18
#93832,766,1956,control,treated,22
#94132,450,1688,control,treated,19
#93256,465,1671,control,control,24
#98763,471,1697,control,treated,23
#98862,375,1555,control,control,24
#94389,631,1820,control,treated,23
#99175,785,1968,treated,control,16
#92081,579,1738,control,treated,22
#94196,864,2100,treated,control,22
#93698,876,2027,treated,treated,18
#98309,303,1500,treated,control,15
#91824,272,1451,treated,control,24
#96196,69,1246,treated,treated,19
#97700,952,2106,control,treated,18
#96760,760,1952,control,treated,16
#97043,390,1607,control,treated,15
#94916,299,1455,control,control,20
#96641,173,1381,control,treated,18
#92709,959,2114,treated,control,24
#94847,976,2136,treated,treated,22
#92931,375,1555,control,treated,16
#99552,205,1374,control,treated,19
#93019,608,1819,treated,control,18
#98809,823,2071,control,control,20
#95328,827,2011,treated,control,16
#99451,786,1990,control,treated,17
#97904,943,2181,control,treated,22
#99868,696,1876,treated,control,24
#95583,8,1182,treated,control,22
#93354,94,1333,control,treated,23
#95569,111,1342,control,control,16
#92632,876,2040,treated,treated,21
#97970,170,1399,treated,control,23
#99882,338,1561,treated,treated,19
#94740,207,1366,control,control,19
#91008,417,1599,control,control,21
#92513,394,1578,control,control,17
#92918,734,1920,control,treated,20
#95990,629,1821,treated,treated,23
#97745,1019,2230,treated,treated,15
#92909,544,1749,control,control,18
#92210,1013,2217,control,control,15
#99775,380,1619,treated,treated,23
#99554,537,1730,treated,treated,24
#96879,277,1518,treated,treated,20
#94159,139,1304,control,treated,18
#90616,877,2048,control,control,18
#95112,843,2083,treated,treated,20
#92384,333,1537,control,control,17
#98734,277,1523,treated,treated,15
#92738,858,2075,control,control,18
#92392,876,2108,treated,treated,20
#95944,265,1433,treated,control,15
#96957,433,1647,treated,treated,24
#92967,664,1850,control,control,21
#98769,142,1344,treated,control,23
#98864,368,1591,control,treated,19
#90354,326,1501,treated,treated,17
#98812,714,1917,treated,control,23
#95978,934,2174,control,control,20
#93340,849,2071,treated,treated,23
#97781,832,2052,treated,control,16
#91989,1069,2270,treated,treated,18
#90710,316,1477,control,treated,15
#93179,458,1615,treated,control,24
#98597,1035,2242,control,control,16
#97736,155,1396,treated,treated,21
#95168,673,1920,treated,treated,19
#90170,705,1933,control,control,20
#92357,755,1959,treated,control,19
#92851,713,1960,treated,treated,19
#94398,961,2150,treated,control,15
#90646,3,1213,treated,treated,15
#95647,245,1482,treated,control,19
#94840,1078,2272,treated,control,17
#91727,270,1436,control,control,17
#90706,837,2020,treated,treated,23
#93332,32,1256,treated,treated,22
