Specimen.ID,born,died,treatment,diet,weight
#90133,266,1500,treated,treated,24
#90881,974,2130,control,control,23
#92834,580,1775,control,treated,16
#92812,314,1542,treated,control,21
#99469,306,1543,treated,control,19
#96439,391,1570,treated,treated,23
#99572,1038,2273,treated,control,24
#90823,367,1577,treated,control,21
#97861,126,1342,control,control,16
#98933,630,1817,treated,control,20
#92844,943,2135,treated,control,16
#97251,642,1828,treated,treated,24
#98835,1061,2304,control,treated,23
#90610,611,1850,treated,treated,23
#99482,614,1818,control,control,23
#90026,1047,2210,control,control,23
#91403,1002,2251,control,control,19
#94642,370,1561,treated,control,22
#99093,603,1838,control,treated,24
#99484,811,2007,control,control,20
#94772,221,1372,treated,control,23
#96765,539,1770,control,treated,20
#93965,179,1381,treated,control,16
#95934,180,1396,control,treated,18
#91626,159,1355,control,treated,22
#91353,608,1782,treated,control,22
#96160,1003,2156,treated,treated,23
#95298,332,1506,control,control,18
#91638,136,1362,treated,treated,17
#96794,460,1682,treated,control,23
#90897,286,1503,control,control,18
#92049,363,1540,treated,control,18
#91720,684,1891,treated,control,24
#95352,853,2056,treated,control,18
#99387,1075,2308,treated,treated,15
#93323,363,1527,treated,treated,22
#93541,731,1961,control,control,19
#95722,151,1312,treated,control,19
#97639,376,1606,treated,control,24
#97185,994,2169,treated,control,20
#96176,990,2224,treated,treated,22
#92552,187,1337,treated,treated,18
#91759,924,2076,treated,treated,20
#95259,783,1986,treated,treated,16
#96778,876,2086,treated,treated,17
#96076,889,2134,control,treated,15
#92722,663,1901,treated,control,20
#90052,540,1722,control,treated,19
#99715,944,2157,treated,control,17
#96885,622,1843,control,control,18
#94728,302,1525,control,control,20
#94017,197,1402,treated,control,16
#96820,200,1367,control,treated,21
#91620,317,1519,control,treated,16
#95594,133,1312,treated,treated,15
#94454,343,1501,treated,control,24
#98319,36,1232,treated,treated,20
#92486,566,1738,treated,control,22
#94829,104,1315,treated,treated,20
#91635,478,1665,treated,treated,22
#93503,958,2117,treated,treated,20
#94291,239,1434,control,control,24
#90059,621,1841,treated,control,24
#97527,341,1583,control,control,17
#92910,738,1936,control,treated,17
#93166,226,1430,treated,treated,23
#91450,24,1174,treated,control,23
#97662,419,1599,treated,control,24
#91698,198,1385,treated,control,16
#97822,877,2063,treated,control,18
#99329,572,1767,control,treated,23
#93143,467,1705,control,control,17
#94885,557,1764,control,treated,21
#91363,790,2036,control,control,16
#95895,274,1455,control,treated,19
#92484,112,1350,treated,treated,21
#93047,459,1641,control,treated,22
#99136,326,1549,treated,treated,22
#92208,1016,2199,treated,control,20
#93110,59,1302,treated,treated,16
#98511,169,1329,treated,control,20
#96591,525,1678,treated,control,17
#92576,1075,2318,control,control,20
#90484,710,1917,control,control,24
#91020,720,1920,treated,control,20
#90636,338,1586,treated,control,22
#94038,258,1409,treated,control,18
#95346,135,1295,control,control,18
#98243,863,2088,control,treated,20
#99814,142,1309,treated,treated,19
#98047,730,1957,treated,control,24
#94579,885,2080,treated,treated,23
#92612,334,1503,treated,treated,19
#97420,780,1931,control,treated,22
