Specimen.ID,born,died,treatment,diet,weight
#92558,248,1484,treated,control,16
#90450,217,1438,control,treated,17
#91466,1021,2210,control,treated,24
#97746,836,2015,treated,treated,24
#93495,611,1794,treated,treated,24
#98871,597,1815,treated,control,17
#92762,478,1640,treated,treated,23
#94183,847,2066,control,treated,22
#93035,290,1491,control,treated,16
#99496,472,1672,treated,control,20
#97241,480,1638,treated,treated,20
#92433,34,1205,control,treated,23
#94205,54,1213,control,treated,20
#90669,706,1915,treated,control,21
#95695,362,1605,control,treated,18
#97633,154,1323,treated,control,17
#95574,986,2196,treated,control,18
#90904,1003,2170,treated,control,15
#92341,444,1692,control,control,21
#98042,218,1385,treated,treated,20
#97043,288,1520,treated,control,20
#94053,929,2090,treated,treated,20
#97309,101,1297,control,control,22
#96217,859,2038,control,treated,18
#95892,423,1665,control,treated,22
#96142,800,2022,treated,treated,18
#99540,650,1843,treated,control,19
#96776,802,1973,control,treated,20
#94764,374,1563,control,treated,16
#95480,299,1536,treated,control,18
#98749,975,2220,control,treated,21
#96441,39,1189,control,treated,19
#90216,369,1560,control,treated,15
#92597,941,2126,treated,control,22
#91690,271,1469,control,control,22
#93101,693,1932,treated,treated,18
#93384,1012,2230,treated,treated,15
#92007,425,1660,control,treated,19
#95682,448,1631,treated,control,20
#92840,318,1565,control,treated,20
#90353,553,1775,treated,treated,18
#96071,76,1324,treated,control,24
#90951,210,1424,control,treated,19
#98855,658,1822,treated,control,18
#98439,111,1275,control,treated,15
#98957,414,1576,treated,treated,17
#97952,216,1448,treated,control,16
#90211,164,1353,treated,treated,18
#92489,716,1918,control,treated,18
#95094,956,2117,treated,control,21
#95315,610,1789,control,control,21
#93792,83,1285,control,treated,16
#91214,195,1372,control,treated,22
#98259,614,1829,control,control,15
#94882,105,1329,control,treated,19
#95061,663,1877,treated,control,15
#92925,269,1421,treated,control,22
#98647,519,1689,control,control,17
#98235,500,1729,treated,control,15
#92344,708,1930,treated,treated,15
#98557,939,2186,treated,treated,23
#95836,4,1232,treated,treated,24
#92432,600,1751,control,treated,23
#96255,739,1954,treated,treated,23
#93867,905,2086,control,treated,22
#94691,940,2139,treated,treated,23
#97321,817,2038,treated,treated,23
#95058,185,1358,control,control,22
#90896,826,2012,control,control,22
#95241,1036,2239,treated,control,17
#90012,1005,2231,control,control,23
#95559,882,2054,control,control,23
#95885,65,1235,control,treated,21
#99559,953,2169,control,treated,24
#94221,436,1617,treated,control,18
#95794,850,2033,control,control,24
#92061,351,1548,treated,treated,23
#98232,836,2010,treated,treated,16
#91468,958,2127,treated,control,19
#91491,571,1805,treated,control,22
#92791,495,1724,control,treated,20
#91771,670,1848,treated,control,24
#96004,549,1775,treated,treated,22
#92965,836,2079,treated,treated,18
#97748,928,2095,treated,control,20
#93093,279,1506,treated,treated,23
#97650,347,1497,treated,treated,23
#93606,294,1449,control,treated,21
#97909,499,1698,treated,treated,19
#97522,747,1982,treated,treated,18
#90030,120,1337,treated,control,15
#98117,983,2135,control,control,15
#99266,52,1276,control,control,24
#96046,878,2028,treated,control,19
#96077,581,1799,treated,treated,17
#90738,858,2012,control,treated,21
#91548,575,1800,control,treated,22
#95301,825,2072,treated,control,15
#96703,484,1634,treated,control,15
#97294,800,1993,control,treated,16
#91041,844,2077,treated,treated,17
#99606,76,1251,treated,treated,22
#93012,161,1334,control,control,18
#96765,625,1834,control,treated,24
#92625,224,1380,treated,control,21
#99848,781,1941,treated,control,15
#92295,833,2068,control,control,19
#94905,382,1559,treated,treated,16
#94482,5,1215,treated,control,18
#97559,838,1991,treated,control,21
#92149,1005,2219,treated,control,15
#98894,1013,2210,treated,treated,23
#97725,874,2104,treated,treated,21
#90525,879,2046,control,treated,22
#98012,183,1399,treated,control,18
#99289,1093,2337,control,control,16
#95396,1058,2249,control,treated,18
#91784,20,1211,control,treated,17
#93527,1079,2256,control,treated,22
#96944,342,1561,treated,treated,20
#91391,585,1758,control,control,18
#92861,602,1762,treated,control,22
#92667,329,1572,treated,treated,20
#92459,173,1395,treated,control,24
#92434,831,2041,treated,treated,24
#96807,887,2101,treated,treated,20
#95527,420,1617,control,treated,20
#98030,404,1568,treated,control,16
#92598,1089,2319,control,control,22
#90131,440,1674,treated,treated,19
#91325,569,1795,control,control,19
#90901,291,1464,treated,treated,19
#96526,430,1667,treated,control,23
#99650,992,2235,control,treated,15
#91615,704,1920,treated,treated,18
#99320,40,1271,control,treated,18
#93985,137,1356,control,treated,21
#90349,487,1685,treated,control,17
#95226,1081,2237,control,treated,18
#95491,941,2093,treated,control,23
#99663,841,2077,treated,treated,16
#93805,667,1912,treated,treated,21
#98688,398,1641,treated,treated,22
#95000,310,1505,control,treated,21
#90314,281,1467,treated,control,18
#93858,677,1918,treated,control,21
#96258,734,1890,treated,treated,22
#92350,654,1889,control,treated,19
#91108,399,1597,control,control,20
#99764,416,1572,control,treated,24
#92374,134,1304,control,treated,22
#91171,578,1774,control,control,16
#94319,267,1508,control,control,15
#92446,276,1507,control,treated,22
#96031,442,1634,treated,treated,20
#95655,44,1247,control,control,24
#94316,866,2081,control,control,16
#97650,600,1832,control,treated,16
#99425,957,2123,control,treated,22
#99521,141,1363,control,treated,22
#91240,1013,2209,treated,treated,19
#96013,33,1251,control,treated,21
#98857,416,1567,control,treated,20
#92057,837,2019,treated,treated,19
#96961,760,1928,control,treated,15
#94922,689,1920,control,control,22
#90232,217,1401,control,treated,18
#99304,310,1531,control,control,20
#95559,838,2080,treated,treated,20
#93597,812,2035,treated,control,23
#99070,406,1639,treated,treated,22
#99637,633,1840,treated,control,20
#97538,788,1978,treated,treated,22
#90662,189,1381,control,control,16
#98740,490,1657,treated,control,16
#99351,439,1667,control,control,21
#99594,82,1253,control,treated,19
#94457,950,2161,treated,treated,23
#95033,917,2145,control,control,22
#94724,805,2013,control,treated,19
#92108,759,1957,treated,control,18
#95199,489,1675,treated,treated,23
#97642,923,2076,treated,treated,18
#91898,274,1430,treated,treated,24
#90660,330,1496,treated,treated,19
#93484,711,1910,treated,control,21
#94469,807,1966,control,control,20
#95757,277,1466,control,treated,17
#97110,134,1375,treated,control,20
