Specimen.ID,born,died,treatment,diet,weight
#93695,1042,2238,treated,treated,24
#90854,729,1930,treated,treated,18
#96474,850,2020,treated,control,17
#96700,1087,2294,treated,control,15
#95779,465,1709,treated,treated,24
#99290,781,1934,treated,treated,24
#94958,1019,2204,treated,treated,21
#96506,768,1973,treated,treated,17
#90791,585,1759,control,treated,16
#98973,338,1552,control,treated,22
#93269,862,2050,control,treated,17
#90559,861,2039,treated,control,22
#92146,168,1378,treated,control,18
#96028,94,1247,treated,treated,22
#97349,539,1732,treated,control,23
#92106,775,1957,control,treated,20
#96531,1,1175,treated,control,22
#99236,53,1291,control,control,19
#90967,148,1328,treated,treated,23
#90918,64,1277,treated,treated,22
#95817,66,1221,control,control,16
#95058,137,1370,treated,control,18
#98243,680,1891,treated,treated,15
#97190,356,1573,treated,control,23
#91924,653,1822,control,treated,17
#99935,727,1895,treated,treated,16
#97716,385,1537,treated,control,16
#96101,799,2015,treated,treated,22
#93745,381,1592,control,treated,24
#95704,927,2139,control,treated,23
#94365,185,1417,treated,treated,18
#97080,430,1600,treated,treated,23
#94180,411,1613,treated,treated,24
#98091,734,1956,treated,treated,20
#96244,929,2168,control,control,22
#95674,312,1549,control,treated,16
#97181,793,2009,treated,control,22
#96291,108,1265,treated,treated,21
#96447,760,1976,control,control,18
#99401,437,1607,treated,treated,24
#90979,632,1799,control,treated,23
#95466,494,1722,treated,control,18
#97829,223,1375,treated,control,16
#99310,834,2070,treated,treated,20
#91386,150,1317,control,treated,20
#93605,663,1854,treated,treated,17
#92485,77,1258,treated,control,16
#93122,630,1786,control,treated,22
#98246,1061,2226,treated,treated,19
#92205,755,2004,control,treated,23
#97125,276,1517,control,treated,19
#93891,2,1174,control,control,15
#93611,519,1728,control,control,15
#90122,847,2085,control,treated,15
#95531,879,2032,control,control,19
#95585,572,1749,treated,treated,16
#97137,928,2086,treated,treated,16
#99297,238,1425,control,control,19
#90705,579,1827,control,control,16
#90594,13,1168,treated,control,19
#93757,466,1649,control,control,17
#90186,106,1296,treated,control,15
#94546,35,1283,control,treated,16
#94557,964,2199,control,control,23
#95725,1042,2193,control,treated,21
#94738,513,1749,treated,treated,19
#90203,246,1413,control,treated,16
#92840,595,1825,control,control,18
#99961,3,1231,control,control,17
#92324,703,1922,control,treated,20
#93735,194,1383,control,treated,24
#94291,523,1770,treated,control,16
#94916,621,1864,treated,treated,17
#92677,924,2134,control,control,19
#96383,174,1420,control,treated,19
#90610,1014,2248,treated,control,15
#99680,458,1631,treated,control,22
#99216,674,1839,treated,treated,21
#99878,7,1220,treated,treated,22
#94141,8,1197,control,control,20
#90216,124,1338,treated,treated,20
#94239,76,1325,control,treated,16
#90300,651,1816,control,treated,16
#91264,1069,2237,control,treated,16
#92646,154,1313,treated,control,17
#97723,717,1893,treated,control,22
#98243,458,1631,treated,control,16
#97362,763,1950,control,treated,18
#98937,542,1736,treated,treated,24
#98271,252,1482,treated,treated,20
#90365,293,1451,treated,treated,23
#97412,433,1652,treated,treated,21
#97883,167,1344,treated,control,24
#91281,877,2028,treated,control,20
#94031,839,2083,treated,treated,21
#96971,527,1768,control,control,23
#94243,923,2117,control,treated,23
#93236,766,1922,treated,treated,24
#97665,486,1696,treated,control,21
#93528,786,1988,treated,control,22
#97248,175,1358,treated,control,21
#91842,374,1535,control,control,16
#96972,332,1534,control,control,24
#94249,6,1193,treated,treated,16
#97607,113,1272,control,treated,19
#97339,448,1637,control,treated,20
#95440,238,1404,treated,treated,24
#95011,851,2015,control,control,21
#97930,936,2122,treated,treated,15
#93698,249,1404,control,treated,24
#95789,202,1381,treated,control,22
#96076,267,1458,treated,control,15
#90055,601,1830,control,control,17
#97350,874,2079,control,control,19
#93771,80,1253,control,control,18
#99417,1081,2276,treated,control,19
#95740,540,1726,treated,treated,16
#94358,697,1887,treated,treated,23
#90845,896,2098,control,control,23
#90747,349,1556,treated,control,20
#90269,470,1638,treated,control,23
#90583,803,2036,treated,treated,17
#92414,937,2094,control,treated,20
#95649,328,1542,treated,treated,22
#94151,387,1624,control,control,20
#90010,934,2166,control,treated,24
#95254,103,1303,treated,treated,23
#99342,815,2039,treated,control,24
#91716,288,1477,treated,treated,19
#90559,763,1995,control,treated,21
#90680,783,2018,treated,control,23
#94545,706,1936,control,control,18
#95236,325,1486,treated,treated,24
#90839,8,1238,control,control,22
#96385,817,2050,control,treated,23
#96025,792,2028,treated,treated,17
#90327,140,1388,control,control,19
#93920,515,1699,treated,treated,22
#92618,1018,2227,control,treated,18
#94846,871,2030,control,control,24
#98898,21,1253,control,treated,15
#99992,409,1623,control,control,16
#99541,455,1677,treated,control,21
#90377,500,1739,control,treated,16
#96656,297,1502,treated,control,23
#98966,319,1546,control,control,19
#90799,116,1320,treated,treated,20
#93016,175,1356,treated,control,24
#95606,1077,2298,control,control,17
#90695,464,1660,control,treated,20
#92758,527,1773,treated,treated,16
#93098,141,1324,treated,treated,22
#97284,290,1492,treated,control,20
#97474,216,1449,treated,treated,22
#95416,114,1329,treated,treated,15
#92163,471,1670,control,control,23
#95499,415,1626,control,control,17
#98125,981,2210,control,control,15
#90847,954,2116,control,control,15
#90968,43,1245,control,treated,21
#94664,478,1653,control,treated,15
#92819,399,1594,treated,treated,15
#94254,407,1629,control,control,23
#91263,621,1799,treated,control,22
#92583,308,1550,treated,control,21
#94931,263,1422,treated,treated,22
#93550,167,1380,control,treated,17
#94319,542,1716,control,treated,15
#98739,31,1230,treated,treated,19
#96188,970,2191,control,control,18
#94716,626,1829,control,control,18
#96353,1012,2198,control,treated,22
#93296,750,1953,treated,control,18
#96362,754,1934,control,control,15
#99556,588,1786,treated,control,22
#96512,55,1272,treated,treated,22
#94931,167,1335,control,control,22
#97856,762,1958,control,treated,15
