Specimen.ID,born,died,treatment,diet,weight
#90227,735,1935,treated,control,17
#95466,28,1268,treated,treated,22
#98760,469,1629,treated,treated,20
#96190,738,1933,control,control,23
#96242,119,1313,control,treated,15
#98614,208,1429,treated,control,24
#91699,53,1294,treated,treated,15
#92091,11,1192,treated,control,24
#98733,349,1530,treated,control,24
#95102,256,1425,treated,control,16
#94602,908,2128,control,treated,22
#97957,859,2095,treated,control,24
#92414,673,1875,control,treated,16
#98864,159,1353,control,control,21
