Specimen.ID,born,died,treatment,diet,weight
#95919,476,1662,control,control,20
#96035,251,1423,treated,control,23
#97218,246,1460,treated,treated,20
#95212,568,1803,control,control,20
#93765,646,1863,control,treated,22
#90920,697,1848,treated,treated,16
#99127,253,1412,control,treated,22
#90080,440,1658,control,treated,24
#97696,319,1554,treated,treated,20
#95478,301,1515,control,control,20
#99628,1026,2225,control,treated,24
#96916,469,1711,treated,control,24
#90669,404,1634,treated,control,20
#98834,1030,2205,treated,control,18
#95072,1087,2288,treated,control,19
#94949,490,1731,treated,treated,19
#94006,1088,2330,treated,treated,15
#91544,248,1444,treated,control,17
#97056,717,1877,control,treated,19
#90568,287,1462,control,control,23
#94516,844,2002,treated,treated,22
#97390,1074,2230,control,control,19
#99681,105,1291,treated,control,18
#96153,570,1799,treated,control,24
#90177,1052,2284,treated,control,16
#95590,430,1641,treated,treated,18
#90101,590,1800,control,treated,23
#96022,619,1777,control,treated,20
#92082,150,1358,treated,treated,15
#99747,795,2005,control,treated,21
#94991,79,1231,treated,treated,19
#94148,1,1224,treated,control,16
#98294,1014,2263,treated,treated,22
#94423,57,1258,control,control,19
#92102,1016,2245,control,treated,21
#93731,747,1903,treated,treated,23
#96849,283,1441,treated,control,24
#90372,1083,2329,treated,treated,21
#93922,219,1369,control,control,23
#97131,956,2192,treated,control,19
#98868,380,1547,control,treated,21
#94208,639,1793,treated,control,15
#99344,215,1374,treated,treated,16
#96260,356,1532,control,treated,20
#98862,412,1596,control,control,20
#94650,646,1832,treated,control,16
#98956,1062,2278,treated,control,19
#91146,804,1956,treated,control,21
#96509,308,1503,treated,treated,23
#96909,446,1676,control,control,18
#97864,163,1331,treated,control,20
#92602,217,1464,control,treated,18
#95264,407,1622,treated,treated,24
#92314,634,1872,control,control,18
#91416,891,2078,control,treated,24
#93344,764,2007,treated,control,19
#96871,82,1289,control,control,23
#91868,75,1229,treated,treated,21
#97124,451,1687,treated,control,15
#93268,593,1752,control,control,21
#99754,376,1533,control,treated,16
#97524,648,1822,control,control,22
#98364,856,2062,treated,treated,21
#90661,791,1957,control,control,15
#95692,933,2122,treated,treated,23
#93855,811,1961,control,control,22
#90113,486,1636,treated,treated,23
#94735,819,2058,treated,treated,15
#95374,999,2245,treated,treated,15
#94878,1042,2278,treated,control,22
#98550,1039,2265,treated,treated,16
#94577,189,1361,control,treated,23
#92497,721,1894,treated,treated,21
#91119,443,1634,treated,control,24
#97531,936,2110,treated,control,15
#95183,140,1384,control,treated,22
#91272,547,1761,treated,treated,15
#90636,329,1545,control,control,22
#96423,252,1451,control,treated,15
#92905,100,1294,control,treated,20
#95532,652,1808,treated,treated,17
#96967,526,1755,treated,control,22
#98635,236,1414,control,treated,18
#98423,670,1902,control,treated,24
#99736,389,1567,control,control,20
#99827,430,1623,treated,control,23
#97696,742,1907,treated,control,24
#90900,419,1599,control,treated,15
#96778,581,1772,control,treated,20
#96100,221,1400,control,treated,20
#92028,643,1801,control,treated,17
#95589,587,1766,treated,control,19
#91283,42,1265,treated,control,22
#91495,274,1431,control,treated,15
#94102,765,1968,treated,control,16
#92960,445,1606,treated,control,16
#95438,382,1590,control,control,22
#92750,780,2005,control,treated,16
#94053,416,1582,treated,control,22
#93104,636,1841,control,treated,20
#97288,904,2091,treated,treated,21
#97585,489,1656,treated,treated,24
#97935,541,1747,control,treated,15
#97850,927,2079,treated,control,18
#93110,700,1860,control,treated,21
#96340,1050,2221,treated,treated,23
#95564,861,2110,treated,control,23
#90598,662,1868,treated,treated,16
#98666,406,1600,treated,treated,19
#97026,298,1542,treated,control,20
#98840,273,1423,control,control,15
#91947,888,2066,treated,treated,15
#90885,186,1435,control,treated,19
#98864,583,1819,treated,control,22
#95713,392,1600,treated,treated,19
#98271,526,1713,control,control,22
#99256,379,1538,treated,treated,16
#94184,391,1619,treated,control,15
#93768,76,1257,control,treated,20
#98556,282,1526,control,control,16
#92991,648,1824,treated,control,24
#95846,66,1228,treated,control,18
#97550,334,1488,treated,control,24
#96653,890,2136,control,control,15
#90376,296,1456,control,treated,22
#94403,359,1595,control,control,24
#97087,693,1894,treated,treated,18
#92570,1071,2240,control,control,23
#97964,2,1199,treated,treated,15
#93525,2,1218,treated,treated,23
#97306,752,1969,control,treated,23
#90221,391,1638,treated,control,20
#91070,761,1975,control,control,22
#99229,743,1968,control,control,15
#96546,971,2194,treated,treated,16
#90966,164,1319,treated,treated,18
#91624,953,2190,treated,treated,19
#95926,960,2114,control,treated,15
#92736,428,1597,treated,control,16
#94882,152,1360,control,treated,20
#92678,614,1818,control,treated,16
#99133,633,1837,treated,control,15
#94732,449,1604,treated,treated,22
#91420,201,1409,control,control,18
#91276,243,1478,treated,control,23
#97613,819,2031,control,control,16
#99844,378,1559,control,control,21
#91385,920,2120,control,control,22
#99595,147,1305,treated,control,16
#94648,422,1654,treated,treated,23
#97996,545,1750,treated,treated,21
#93945,443,1629,treated,control,16
#99009,443,1685,control,control,20
#95126,1034,2277,control,control,20
#98472,181,1421,control,treated,18
#95914,238,1476,treated,treated,17
#97548,353,1547,treated,treated,15
#90486,201,1395,treated,control,20
#91849,719,1879,control,treated,16
#98669,821,1971,treated,control,21
#98327,949,2177,control,control,21
#95541,380,1554,control,control,20
#98385,1048,2251,control,control,22
#90653,180,1414,treated,treated,21
#92320,730,1899,control,treated,23
#98476,0,1220,treated,treated,16
#99950,972,2168,control,treated,24
#98266,292,1540,treated,control,22
#91488,795,2018,treated,treated,18
#97841,474,1624,treated,treated,17
#94344,125,1314,treated,treated,18
#90931,1054,2236,treated,treated,16
#92166,756,1969,control,control,24
#92456,845,2090,treated,control,17
#94637,32,1229,control,treated,20
#93708,266,1487,control,control,15
#96070,778,2026,treated,control,15
#98419,713,1935,treated,treated,22
#98722,498,1725,treated,control,19
#92433,562,1782,control,treated,18
#94700,218,1437,control,control,17
#91477,710,1931,control,treated,20
#97669,446,1656,treated,treated,23
#95577,1057,2274,treated,control,21
#95457,401,1560,treated,control,20
#92227,22,1192,control,treated,18
#92087,561,1773,treated,treated,20
#95072,420,1578,control,control,23
#93408,642,1844,control,treated,19
