Specimen.ID,born,died,treatment,diet,weight
#92963,825,1979,control,treated,19
#98330,101,1272,control,control,21
#92427,1029,2235,control,treated,23
#95505,243,1407,treated,control,23
#90581,410,1602,control,control,18
#91289,42,1209,treated,control,21
#91458,1050,2213,treated,treated,23
#99261,78,1289,control,treated,16
#98154,629,1873,treated,treated,20
#91789,893,2111,treated,control,18
#93352,913,2115,control,control,24
#95115,1020,2187,treated,control,16
#92839,164,1333,control,control,19
#96998,667,1886,control,control,24
#91577,245,1404,treated,control,22
#91034,460,1613,control,treated,17
#98544,549,1786,control,treated,18
#91668,850,2043,control,treated,18
#96093,177,1350,control,control,16
#91427,400,1641,control,treated,23
#95194,712,1872,treated,treated,16
#94079,1072,2250,control,control,18
#91839,415,1568,treated,control,20
#91327,931,2142,treated,control,15
#96308,953,2103,treated,control,16
#97166,58,1242,control,treated,23
#93635,224,1459,treated,control,15
#90210,1010,2258,treated,treated,17
#92388,517,1745,treated,control,15
#92917,715,1963,control,treated,24
#97849,81,1308,control,treated,19
#97556,767,1934,control,treated,24
#98757,908,2089,treated,control,15
#90121,914,2135,treated,treated,22
#90568,1050,2294,control,control,21
#95639,924,2173,treated,treated,20
#94025,1046,2234,control,treated,19
#96729,1049,2236,control,treated,24
#91366,675,1860,treated,control,23
#97761,586,1801,control,treated,23
#90150,999,2188,treated,treated,24
#91460,603,1839,treated,treated,20
#97849,1024,2241,control,treated,21
#92369,809,1963,treated,treated,19
#98019,241,1404,control,treated,23
#90454,1053,2283,control,treated,23
#90903,638,1830,control,treated,15
#98538,1037,2211,treated,treated,16
#96561,543,1773,treated,control,16
#98535,571,1810,control,control,15
#96076,854,2092,treated,control,19
#99594,298,1448,treated,treated,22
#98089,957,2171,treated,control,18
#97479,574,1744,treated,control,16
#94796,447,1600,control,control,24
#96080,561,1715,control,control,23
#99313,979,2184,control,treated,22
#99222,514,1738,control,treated,21
#92151,781,1936,control,control,18
#98823,989,2179,control,treated,22
#94985,750,1942,control,control,19
#93515,973,2211,treated,control,18
#94071,662,1901,treated,treated,15
#96463,159,1342,treated,treated,22
#94646,528,1769,treated,control,24
#95095,769,1988,treated,treated,21
#94003,1093,2304,control,treated,16
#96987,402,1571,control,control,16
#97167,507,1752,treated,control,16
#94841,676,1915,treated,control,24
#90338,1082,2315,treated,control,17
#97670,991,2177,treated,treated,23
#92710,796,2014,control,control,21
#99570,1028,2228,treated,treated,15
#93055,609,1764,control,treated,16
#94315,562,1739,control,control,20
#99317,26,1181,treated,treated,20
#99419,96,1325,control,control,18
#96010,941,2119,treated,treated,23
#92473,129,1361,control,treated,15
#97928,70,1267,treated,treated,17
#96642,915,2099,treated,treated,17
#96090,108,1290,treated,treated,19
#91556,130,1322,treated,treated,22
#98997,674,1878,treated,treated,23
#94191,563,1752,control,control,24
#90178,156,1351,control,control,20
#90792,158,1352,treated,control,23
#92299,469,1713,control,treated,23
#94214,895,2142,control,control,16
#92718,262,1449,control,treated,18
#90097,162,1365,control,control,23
#98484,334,1579,control,control,20
#91841,801,1974,treated,treated,20
#96414,1069,2270,control,treated,16
#98447,471,1697,treated,control,19
#91509,39,1266,treated,control,17
#98175,621,1859,control,control,21
#93841,12,1210,control,control,23
#93124,922,2126,treated,control,17
#98172,450,1654,control,treated,15
#99484,422,1615,treated,treated,17
#97555,434,1667,treated,control,19
#95431,70,1243,control,control,22
#98746,708,1923,control,control,16
#96993,958,2185,control,control,17
#98753,391,1564,control,treated,16
#96569,531,1684,control,treated,20
#91913,693,1905,control,control,19
#92038,97,1326,treated,control,16
#90510,915,2106,treated,treated,18
#96519,133,1285,control,control,23
#91699,578,1825,treated,control,24
#90114,639,1858,control,control,20
#95444,75,1302,control,control,17
#98554,1082,2313,treated,treated,20
#99518,821,2058,treated,treated,20
#95568,828,2062,treated,treated,19
#99614,226,1389,treated,treated,22
#95078,756,1977,control,treated,20
#92133,251,1455,control,control,17
#94423,842,1997,treated,treated,16
#92137,245,1477,control,control,17
#99913,435,1607,control,treated,18
#91492,282,1472,control,treated,15
#95272,200,1417,treated,control,22
#97285,803,2034,control,control,22
#92006,997,2236,treated,control,16
#90571,818,2047,treated,control,20
#92021,496,1679,treated,treated,20
#99433,779,1933,treated,control,16
#93863,795,1982,control,treated,16
#95952,115,1323,treated,treated,15
