Specimen.ID,born,died,treatment,diet,weight
#94580,454,1629,control,treated,19
#93231,966,2119,control,control,16
#96688,657,1856,treated,control,19
#99277,482,1704,treated,control,20
#98615,607,1842,treated,treated,22
#90796,694,1917,treated,treated,21
#97500,160,1377,treated,treated,18
#99213,178,1351,treated,treated,23
#94600,32,1273,treated,control,19
#99817,536,1708,treated,control,15
#96010,376,1606,control,control,15
#97693,172,1348,treated,treated,19
#90071,114,1335,treated,treated,20
#95162,717,1876,control,treated,24
#91503,515,1667,treated,control,20
#95157,367,1533,control,treated,23
#93935,66,1221,treated,treated,15
#96626,1035,2189,treated,treated,17
#91330,893,2100,control,treated,19
#93671,16,1199,treated,treated,20
#98983,371,1601,treated,treated,20
#95917,744,1954,control,treated,21
#94296,524,1703,control,treated,20
#91683,354,1512,treated,control,20
#99037,628,1877,treated,control,20
#97029,815,1965,control,control,23
#90125,418,1613,control,treated,24
#99496,1064,2252,treated,control,21
#95735,579,1771,control,control,18
#94851,485,1654,control,treated,16
#93216,338,1560,control,control,17
#96283,843,2015,control,treated,16
#91025,417,1639,treated,treated,17
#97242,1046,2279,treated,control,18
#94758,466,1620,treated,treated,21
#99444,0,1209,control,control,21
#96321,26,1195,treated,control,16
#96397,135,1303,control,control,17
#98326,656,1894,control,treated,15
#94240,814,2034,control,treated,20
#97186,946,2127,control,treated,24
#95022,198,1430,treated,treated,21
#99101,859,2058,control,treated,22
#96694,739,1897,treated,treated,23
#97965,609,1789,treated,treated,15
#95467,640,1837,control,treated,18
#98152,407,1636,control,control,16
#92322,307,1553,treated,treated,23
#94449,220,1379,treated,treated,17
#91078,952,2125,control,treated,17
#90256,690,1883,control,control,22
#96665,573,1730,treated,control,18
#90635,475,1633,treated,treated,21
#95558,377,1588,treated,control,19
#92393,568,1721,control,treated,16
#90057,33,1277,control,treated,15
#98583,1033,2230,control,control,18
#91080,712,1894,control,treated,20
#96601,680,1873,control,treated,24
#92749,1041,2277,treated,control,20
#99894,176,1407,control,control,16
#91780,327,1545,control,treated,19
#92597,10,1243,treated,treated,20
#93317,748,1965,treated,treated,23
#97426,1051,2225,treated,treated,23
#95180,1045,2200,treated,treated,19
#99218,614,1816,control,treated,24
#91870,606,1835,control,treated,24
#96533,538,1769,control,treated,15
#93933,381,1553,treated,treated,18
#91300,1066,2281,control,control,19
#93794,461,1675,treated,treated,24
#90709,167,1324,treated,treated,24
#98807,673,1895,treated,control,22
#99376,204,1392,control,control,16
#94020,710,1954,treated,treated,17
#96776,89,1254,control,control,17
#97924,922,2140,control,control,21
#96056,45,1223,control,control,17
#98163,973,2132,treated,treated,15
#90346,826,2053,treated,control,18
#96899,170,1397,treated,control,24
#92720,494,1655,treated,control,22
#99893,1082,2247,control,control,21
#93888,754,1957,control,control,16
#93109,241,1403,control,treated,23
#96866,775,1992,control,treated,17
#98392,0,1152,treated,treated,15
#98904,784,2001,control,treated,24
#96406,438,1593,control,control,23
#91695,85,1279,control,control,23
#95235,938,2093,control,control,20
#98802,134,1316,control,treated,22
#97266,691,1927,treated,treated,17
#96934,177,1364,treated,treated,18
#96019,1053,2267,control,control,22
#99680,206,1441,treated,treated,19
#92448,962,2194,treated,treated,23
#90859,215,1464,treated,control,21
#92102,1082,2276,control,treated,16
#98354,923,2151,control,treated,24
#90013,323,1566,control,treated,22
#95299,740,1976,treated,control,17
#90301,631,1789,control,treated,24
#90413,698,1928,control,treated,18
#94263,375,1527,treated,treated,20
#91371,614,1781,control,control,22
#93078,64,1285,treated,control,20
#94752,663,1858,control,treated,24
#91567,846,2090,control,treated,17
#97342,242,1420,control,control,15
#93023,797,1961,control,treated,19
#95766,406,1606,control,control,21
#90882,716,1957,control,treated,18
#91096,40,1278,treated,control,22
#98625,1038,2210,control,treated,20
#93586,96,1247,treated,control,21
#91992,266,1495,control,control,15
#99250,175,1392,control,treated,24
#95507,496,1665,treated,treated,20
#91602,780,1985,control,control,19
#97911,126,1316,treated,treated,19
#94131,908,2095,control,control,19
#97761,1023,2191,control,control,15
#92598,463,1667,treated,treated,17
#99845,530,1775,treated,control,17
#97662,847,2015,control,control,16
#94430,423,1582,treated,control,17
#95808,74,1276,treated,control,23
#92853,106,1267,control,control,15
#98654,199,1376,treated,treated,18
#96788,860,2090,treated,treated,18
#98568,1060,2277,control,control,21
#99287,162,1327,treated,treated,22
#99568,982,2206,treated,treated,15
#94648,266,1467,control,treated,20
#97504,578,1770,control,treated,21
#97825,944,2123,control,control,20
#95598,120,1325,control,control,21
#96542,261,1457,control,control,23
#96762,764,1979,control,treated,15
#96409,664,1819,treated,treated,20
#98483,17,1264,treated,control,20
#96719,44,1262,treated,control,20
#99616,235,1419,control,control,20
#97907,751,1925,treated,control,19
#99003,878,2069,control,treated,17
#95891,1023,2213,control,treated,20
#92043,371,1605,control,control,16
#93411,796,2031,control,treated,23
#96492,1013,2256,treated,treated,18
#99504,601,1777,treated,treated,15
#93636,962,2197,control,treated,16
#91282,141,1309,treated,control,15
#98131,139,1318,control,treated,19
#92875,41,1289,treated,treated,21
#98242,843,2035,treated,treated,20
#95991,452,1630,control,treated,17
#92443,729,1973,control,control,19
#93843,481,1634,control,treated,22
#95313,663,1904,control,treated,24
#90824,510,1715,treated,treated,20
#97498,722,1971,control,treated,23
#98904,800,1956,treated,treated,16
#96808,141,1373,control,treated,23
#91586,9,1189,control,control,20
#95811,244,1412,treated,control,22
#95365,39,1260,control,treated,19
#92840,795,1983,treated,control,24
#98551,912,2116,control,treated,20
#97318,868,2044,treated,treated,24
#98157,12,1200,control,treated,23
#95928,140,1361,treated,control,23
#94780,526,1698,treated,control,23
#90087,276,1460,treated,treated,20
#95591,1071,2281,treated,control,15
#93863,665,1856,control,treated,15
#97192,748,1960,treated,treated,23
#90129,360,1580,treated,control,20
#95122,363,1595,control,treated,21
#93191,876,2029,control,control,16
#95559,1075,2246,treated,control,22
#92063,338,1575,control,control,20
#91798,191,1428,treated,control,23
#93085,104,1353,control,treated,15
#99873,232,1399,control,control,19
#97329,289,1519,treated,control,23
#90590,849,2015,control,control,15
#95111,315,1526,treated,control,17
#90903,428,1664,treated,control,15
#99887,414,1581,treated,treated,16
#90193,1059,2243,control,control,19
#94297,259,1479,control,control,22
