Specimen.ID,born,died,treatment,diet,weight
#92264,20,1192,treated,control,17
#99314,807,1972,control,control,17
#94540,185,1341,control,treated,18
#93731,768,1940,treated,control,15
#96059,1030,2259,treated,control,18
#95647,316,1505,treated,treated,15
#98074,448,1663,control,treated,18
#96506,919,2121,treated,treated,16
#93216,50,1241,treated,treated,21
#94711,828,2014,control,treated,16
#96140,222,1394,control,treated,19
#95324,457,1692,treated,control,19
#90492,448,1696,control,control,20
#99201,992,2227,control,treated,18
#92651,635,1810,control,treated,24
#93302,17,1225,treated,treated,17
#98879,343,1539,control,control,15
#99126,59,1296,treated,treated,19
#90308,931,2107,control,control,18
#97290,954,2119,control,control,20
#98530,662,1858,treated,control,24
#99962,317,1492,treated,control,16
#93783,177,1361,treated,treated,20
#98695,412,1608,treated,treated,15
#99229,844,2038,control,treated,16
#94802,855,2074,treated,treated,21
#91482,1044,2248,control,control,23
#97477,606,1805,treated,treated,17
#96472,417,1641,control,treated,15
#98889,75,1324,treated,control,20
#97564,348,1575,treated,treated,16
#99656,1094,2282,treated,control,23
#94926,809,2025,control,control,19
#96703,331,1520,control,treated,22
#95580,5,1219,control,treated,18
#94233,754,1983,control,treated,23
#92552,895,2045,control,treated,23
#90596,968,2204,treated,treated,22
#92081,444,1622,treated,treated,21
#93210,295,1521,treated,control,24
#92884,93,1312,treated,treated,22
#91012,993,2145,treated,control,17
#94683,941,2173,control,treated,20
#94087,642,1865,control,treated,16
#96798,833,2058,control,control,19
#99960,51,1269,treated,control,16
#96173,270,1470,treated,treated,17
#94376,329,1530,treated,control,19
#92764,393,1580,control,treated,23
#97870,379,1561,control,treated,18
#95127,675,1915,treated,treated,17
#98138,757,1982,treated,control,22
#91447,474,1682,treated,control,17
#99158,580,1813,control,control,23
#92669,969,2129,treated,control,18
#93486,189,1353,treated,treated,18
#96833,309,1558,control,treated,18
#95852,975,2201,treated,treated,18
#96545,725,1964,control,control,16
#98691,855,2019,control,treated,19
#97475,670,1875,treated,control,17
#95355,255,1409,treated,treated,19
#90825,594,1792,treated,treated,23
#90107,563,1781,treated,control,23
#90369,462,1684,treated,treated,18
#98262,678,1901,control,treated,23
#92878,650,1824,control,treated,15
#95321,972,2180,treated,treated,24
#91476,555,1754,treated,control,24
#90183,45,1217,control,control,18
#91291,465,1712,treated,control,20
#97351,135,1353,control,control,24
#94046,794,2021,treated,treated,22
#94232,224,1437,control,treated,24
#96744,1094,2327,treated,control,24
#94317,477,1672,control,control,24
#94771,710,1924,control,control,21
#91338,1085,2279,control,treated,21
#90093,584,1806,treated,treated,15
#98728,670,1880,treated,control,23
#90354,216,1406,control,treated,21
#94321,447,1637,control,control,15
#90560,1010,2242,control,treated,23
#93530,82,1331,control,control,16
#96527,849,2085,control,control,20
#92318,689,1886,treated,treated,21
#93132,463,1614,control,treated,15
#99324,603,1845,control,treated,22
#90461,1068,2305,treated,control,17
#94838,21,1223,treated,treated,18
#99731,785,1947,control,treated,15
