Specimen.ID,born,died,treatment,diet,weight
#94218,25,1184,control,treated,19
#95559,150,1368,control,treated,18
#90376,368,1604,treated,control,16
#98007,621,1785,control,treated,23
#94555,1085,2235,control,control,17
#91690,883,2120,treated,control,21
#98535,542,1788,treated,treated,24
#94055,232,1428,control,treated,24
#91908,388,1571,treated,treated,23
#94790,140,1381,treated,treated,17
#97476,262,1488,control,treated,24
#96647,994,2177,control,control,19
#91891,398,1548,treated,control,23
#97772,631,1877,treated,treated,17
#96291,490,1710,treated,control,23
#94896,856,2080,control,treated,21
#96238,65,1252,control,treated,21
#94414,299,1468,treated,control,19
#97559,308,1532,treated,treated,16
#93922,965,2121,treated,control,18
#93193,288,1505,control,control,18
#93063,45,1215,control,control,22
#98706,713,1907,treated,treated,24
#98540,435,1614,treated,treated,24
#93590,736,1914,control,control,23
#95355,413,1571,control,treated,22
#95977,556,1753,control,treated,17
#98679,179,1415,treated,control,17
#96826,158,1405,treated,treated,19
#92542,587,1750,control,treated,18
#92115,961,2111,treated,treated,24
#96560,316,1473,treated,treated,21
#91769,568,1813,treated,control,23
#96994,479,1711,control,control,19
#91008,756,1910,control,treated,21
#95516,590,1790,treated,treated,24
#92917,84,1246,control,treated,22
#90092,922,2109,treated,control,22
#98262,475,1646,control,treated,17
#95052,959,2166,control,treated,20
#95525,298,1521,control,treated,19
#91992,1072,2242,control,control,18
#99819,742,1965,control,control,17
#98615,899,2119,treated,control,18
#97601,100,1310,treated,treated,24
#97262,1002,2159,control,treated,20
#93930,369,1546,treated,treated,20
#90189,916,2130,treated,treated,24
#99755,648,1805,control,treated,21
#98105,1049,2268,treated,treated,22
#90455,982,2211,control,control,17
#95694,92,1291,treated,control,17
#93283,365,1588,control,treated,17
#98227,568,1777,control,treated,18
#94658,1038,2244,treated,control,19
#99104,934,2092,treated,control,19
#94562,229,1422,treated,control,22
#93780,1038,2230,control,treated,19
#94964,37,1194,control,treated,16
#96325,864,2043,control,treated,24
#90087,740,1936,control,treated,21
#93261,890,2090,control,control,24
#94305,104,1341,control,treated,17
#92865,151,1324,treated,control,24
#93704,148,1379,treated,control,22
#97959,601,1755,control,control,23
#93420,299,1499,control,treated,24
#96209,27,1236,control,treated,20
#96953,90,1332,control,control,24
#96102,913,2121,control,treated,23
#95136,504,1705,treated,treated,19
#99133,742,1987,control,control,23
#98228,352,1590,treated,control,22
#94712,738,1961,treated,treated,19
#98386,92,1280,treated,control,20
#99917,138,1345,treated,treated,20
#94645,35,1236,control,control,18
#97654,131,1356,treated,control,24
#93900,557,1796,control,control,21
#95790,718,1929,treated,treated,24
#99202,744,1969,control,treated,21
#98952,110,1268,control,control,24
#97269,600,1767,treated,treated,23
#98800,37,1216,treated,treated,16
#97782,53,1253,control,treated,20
#91502,320,1497,treated,control,24
#94553,287,1493,treated,control,19
#96865,29,1237,treated,treated,16
#90476,429,1663,treated,treated,23
#98183,768,1949,control,control,21
#92456,568,1796,control,control,22
#98080,640,1841,control,treated,15
#91241,458,1625,control,control,20
#95725,698,1923,control,treated,24
#95533,755,1992,control,treated,15
#98001,757,1995,control,control,21
#95053,454,1651,control,treated,23
#92178,161,1389,control,treated,19
#96365,706,1885,control,treated,22
#90640,992,2208,treated,treated,15
#91082,325,1509,treated,control,16
#90544,912,2073,control,treated,15
#95552,121,1298,treated,treated,20
#99840,725,1939,control,treated,21
#98413,401,1641,control,control,15
#90548,227,1442,control,control,18
#98721,949,2144,treated,control,24
#91421,955,2203,control,treated,16
#94272,723,1955,control,control,21
#95991,1092,2249,treated,control,20
#91307,658,1846,control,control,21
#99592,819,2061,control,treated,21
#98474,47,1238,treated,control,23
#92885,553,1789,treated,treated,18
