Specimen.ID,born,died,treatment,diet,weight
#97191,902,2106,treated,control,20
#91552,278,1452,control,treated,19
#92480,1024,2203,control,control,22
#92266,338,1496,treated,control,18
#97437,208,1377,control,treated,15
#99375,588,1748,treated,treated,18
#95888,233,1411,treated,control,21
#94208,335,1528,treated,treated,17
#98658,697,1847,treated,treated,22
#90340,782,1960,control,control,18
#95708,869,2113,treated,treated,16
#96306,418,1667,control,control,17
#98514,784,1983,control,control,18
#93437,277,1445,treated,treated,21
#90037,980,2224,control,control,20
#95950,1051,2235,treated,control,24
#99409,953,2136,treated,control,20
#97088,676,1873,treated,treated,24
#94912,252,1478,treated,treated,16
#99728,892,2101,treated,control,18
#94908,845,1996,control,treated,19
#93522,52,1286,control,treated,21
#94858,437,1611,treated,treated,21
#92843,569,1801,control,control,17
#90262,746,1943,treated,treated,23
#92213,320,1527,control,control,19
#91263,870,2033,treated,treated,23
#98409,532,1736,control,control,21
#91941,627,1851,control,treated,16
#94575,643,1816,control,control,21
#99023,1008,2220,control,control,21
#95825,1093,2292,treated,control,18
#91568,475,1681,treated,treated,22
#98288,1002,2249,treated,treated,23
#94253,892,2048,control,treated,19
#95329,329,1545,treated,control,15
