Specimen.ID,born,died,treatment,diet,weight
#91511,671,1858,control,control,19
#97410,755,1961,treated,treated,18
#94460,483,1683,treated,control,15
#92600,166,1397,treated,treated,15
#95732,327,1541,control,control,20
#93783,490,1677,control,control,16
#92055,966,2173,treated,treated,16
#90394,997,2147,treated,control,24
#98838,371,1589,control,treated,15
#99294,83,1313,control,treated,21
#92828,315,1483,control,control,24
#98332,268,1448,control,control,17
#98129,802,2051,treated,treated,22
#94685,405,1643,treated,treated,22
#99321,905,2062,treated,control,15
#92789,836,2053,control,control,17
#91571,679,1858,treated,control,23
#99283,322,1485,control,treated,19
#96275,65,1314,control,control,16
#96180,586,1757,treated,treated,22
#94606,96,1303,control,treated,15
#94484,590,1743,control,treated,24
#93802,289,1494,control,treated,15
#93362,554,1781,treated,control,17
#96911,665,1863,treated,treated,24
#95124,443,1616,treated,control,24
#92629,768,2016,control,control,23
#97278,799,2019,control,treated,15
#97044,215,1444,control,control,20
#92372,207,1425,treated,control,24
#91468,809,1996,control,treated,22
#90786,258,1489,control,treated,23
#93947,1066,2238,treated,treated,15
#90440,448,1648,treated,control,20
#93737,424,1588,control,control,23
#92537,515,1698,treated,control,15
#93623,357,1593,control,control,21
#91259,147,1300,control,control,20
#93337,572,1724,treated,control,22
#99818,522,1770,treated,control,20
#94523,262,1485,treated,control,18
#92269,647,1797,control,treated,20
#94213,338,1547,control,treated,21
#90381,712,1885,control,treated,23
#98575,57,1285,treated,control,21
#97907,770,1996,treated,treated,23
#91146,338,1561,treated,treated,17
#98840,625,1777,treated,control,16
#99688,530,1703,treated,control,16
#97254,478,1690,control,treated,20
#91313,821,2069,control,treated,19
#90806,165,1319,treated,control,18
#95908,1070,2276,control,treated,19
#97858,585,1791,treated,treated,19
#90979,902,2107,control,treated,22
#99685,739,1922,treated,control,17
#97446,1075,2267,treated,control,24
#90587,932,2179,treated,treated,16
#90260,635,1864,control,control,18
#98880,107,1282,treated,treated,18
#96625,778,2007,treated,control,17
#90690,786,1977,control,control,20
#93237,61,1215,treated,control,21
#96785,708,1937,control,control,21
#97377,276,1436,treated,control,16
#92702,741,1940,control,control,23
#96911,19,1241,control,control,20
#98705,111,1349,treated,control,24
#98517,35,1229,control,control,24
#93586,299,1476,control,treated,18
#96832,336,1510,control,treated,21
#93961,61,1310,control,treated,16
#95352,741,1920,control,control,16
#98919,999,2242,control,treated,16
#97947,332,1548,control,treated,19
#95242,65,1246,control,control,19
#98866,337,1536,treated,treated,24
#98235,880,2046,control,treated,24
#93242,319,1504,control,treated,16
#92304,94,1326,control,treated,15
#93371,371,1530,treated,control,23
#98610,421,1653,control,treated,19
#91150,1030,2205,control,control,23
#98945,758,1970,treated,control,20
#90663,567,1757,treated,control,15
#91461,350,1540,control,control,16
#91210,862,2025,control,treated,22
#90146,561,1752,treated,control,21
#90930,982,2197,treated,control,20
#95389,1080,2233,treated,control,17
#97111,856,2082,treated,treated,23
#91752,380,1617,treated,treated,16
#97187,1065,2233,treated,control,16
#97450,436,1684,treated,treated,20
#97506,853,2011,control,treated,20
#97971,75,1306,treated,control,22
#96484,257,1441,control,control,18
#99354,859,2098,treated,control,16
#95807,235,1392,control,control,17
#92644,258,1409,control,control,17
#99145,1002,2244,treated,treated,21
#90190,1070,2263,control,treated,16
#96959,942,2165,treated,treated,20
#94359,950,2188,treated,treated,19
#95109,616,1797,control,treated,21
#93323,254,1436,treated,control,19
#91984,363,1544,treated,treated,19
#95348,379,1570,control,treated,16
#94672,858,2098,treated,control,18
#97441,728,1940,control,control,17
#91609,196,1424,treated,treated,22
#91745,516,1719,control,control,19
#92915,667,1873,treated,control,20
#91051,125,1320,treated,treated,17
#90494,932,2110,control,treated,24
#95103,972,2154,treated,control,18
#99710,864,2032,control,control,24
#92628,546,1759,treated,treated,19
#97258,836,2074,treated,control,19
#90397,564,1754,treated,treated,22
#90277,178,1391,control,treated,21
#98832,889,2111,treated,treated,20
#94696,816,1992,control,control,17
#94345,860,2084,control,treated,24
#93630,881,2032,treated,treated,21
#91931,43,1270,treated,control,15
#95343,951,2120,control,control,15
#98553,895,2116,control,control,19
#99052,364,1537,control,control,15
#98176,230,1410,treated,treated,20
#98404,525,1682,control,treated,18
#95269,510,1698,control,treated,17
#97999,670,1908,control,treated,18
#92818,858,2103,treated,control,21
#90895,700,1867,treated,treated,17
#94169,1073,2227,control,control,16
#93425,416,1607,treated,control,22
#96063,265,1424,treated,treated,23
#90285,540,1785,treated,treated,21
#92996,548,1740,control,treated,24
#94136,522,1710,treated,treated,18
#94580,539,1724,treated,treated,21
#97551,265,1439,treated,control,18
#90248,103,1319,control,treated,17
#95941,569,1733,treated,treated,24
#95965,292,1466,control,treated,23
#91664,129,1286,treated,treated,16
#98566,196,1439,control,treated,15
#95700,609,1804,treated,treated,24
#94546,225,1450,control,control,17
#96636,452,1687,control,control,16
#92000,593,1798,control,treated,18
#97171,993,2224,treated,control,16
#94261,392,1593,treated,control,18
#90664,708,1928,control,control,17
#98535,673,1862,control,treated,16
#93893,734,1976,treated,treated,20
#90867,1027,2253,control,control,18
#90004,639,1797,treated,treated,22
#96873,81,1309,treated,control,24
#96719,758,1957,treated,control,16
#95818,737,1892,control,treated,16
#98587,827,2034,control,treated,16
#95902,1085,2267,control,treated,15
#95889,86,1284,treated,treated,23
#91901,381,1562,control,control,22
#98548,950,2171,treated,treated,23
#93435,524,1759,treated,treated,20
#94975,734,1968,treated,control,23
#95039,619,1867,control,treated,21
#94312,1075,2237,treated,control,23
#93357,104,1348,control,treated,17
#93456,244,1404,control,treated,21
#93083,119,1286,control,control,17
#94888,859,2048,treated,control,23
#99628,258,1494,control,control,18
#99989,176,1354,control,treated,20
#93544,835,2033,treated,treated,21
#99567,1046,2210,control,control,19
#90547,923,2171,control,treated,18
#93452,720,1888,control,treated,21
#91446,589,1743,control,treated,24
#96239,865,2052,treated,treated,22
#97574,716,1881,control,control,23
#94453,344,1547,treated,treated,22
#97867,894,2093,control,treated,15
#90776,838,2064,control,treated,22
