Specimen.ID,born,died,treatment,diet,weight
#91549,527,1753,control,control,15
#98298,1030,2227,treated,control,24
#97133,296,1544,treated,treated,21
#96438,819,1983,control,treated,17
#99148,540,1696,control,control,22
#99976,583,1789,treated,treated,17
#94772,1063,2278,treated,treated,15
#99903,111,1351,treated,control,17
#92650,675,1921,treated,control,22
#93730,257,1422,control,treated,22
#91817,343,1531,control,control,16
#94869,524,1748,treated,treated,19
#92178,999,2152,control,control,20
#98584,150,1378,treated,control,15
#99671,15,1264,control,control,15
#96699,1025,2215,control,control,20
#91026,883,2045,control,treated,16
#95907,414,1567,control,control,18
#94913,997,2194,treated,treated,15
#96455,744,1929,treated,control,23
#99580,1049,2224,control,treated,19
#93420,915,2123,treated,treated,15
#91716,812,1985,control,control,22
#90113,993,2187,control,treated,22
