Specimen.ID,born,died,treatment,diet,weight
#96303,681,1847,control,treated,19
#93921,465,1629,treated,treated,20
#94366,538,1740,treated,control,16
#93931,609,1816,control,control,22
#92056,1094,2275,treated,control,21
#94724,933,2132,control,treated,21
#97976,473,1626,control,treated,15
#95939,825,2069,treated,treated,24
#90740,33,1238,treated,control,18
#97876,753,1999,treated,control,22
#90218,962,2207,treated,treated,15
#99278,653,1830,treated,control,17
#97402,383,1591,treated,control,19
#97039,307,1530,control,control,15
#97449,1035,2190,treated,control,18
#93317,455,1673,control,treated,21
#97184,129,1291,control,control,23
#96540,791,1963,treated,control,17
#98058,319,1522,control,treated,20
#96212,946,2145,treated,treated,18
#90077,965,2191,control,control,21
#90251,19,1235,control,treated,23
#91520,826,2000,control,control,20
#92167,557,1711,control,control,15
#99192,377,1540,control,control,16
#98950,1089,2245,control,treated,15
#95868,328,1510,treated,treated,24
#98773,673,1867,control,treated,22
#95152,576,1749,control,control,24
#91683,980,2178,control,treated,19
#96328,51,1259,control,control,21
#95697,757,1977,control,control,18
#98683,63,1215,treated,control,16
#91725,864,2042,treated,control,20
#98667,76,1276,control,treated,20
#94026,273,1490,control,control,24
#94207,670,1836,control,control,22
#92508,806,2014,treated,treated,24
#94494,708,1883,control,control,20
#94507,1057,2227,control,control,19
#90620,699,1941,treated,control,15
#93839,939,2166,treated,control,15
