Specimen.ID,born,died,treatment,diet,weight
#99608,530,1738,control,treated,19
#91877,825,2006,treated,control,16
#90592,612,1792,control,treated,18
#92794,130,1309,treated,treated,18
#99865,366,1598,treated,control,20
#92039,49,1265,control,treated,23
#92199,614,1837,treated,treated,21
#90369,688,1928,control,treated,24
#97451,1087,2272,treated,control,22
#94216,115,1327,control,control,16
#94211,886,2037,treated,control,17
#97351,9,1201,control,control,18
#97262,162,1327,control,control,24
#92310,112,1339,treated,treated,22
#91770,746,1926,treated,treated,15
#93355,729,1906,control,treated,19
#94899,971,2159,control,treated,21
#95017,588,1827,control,control,19
#96459,1068,2280,treated,control,19
#98771,1047,2285,control,treated,18
#93124,561,1760,control,treated,21
#96180,372,1562,treated,treated,15
#99299,537,1724,treated,treated,24
#92149,943,2180,treated,treated,23
#99245,774,1986,control,control,18
#96867,64,1253,control,treated,20
#92051,218,1431,treated,treated,21
#97941,839,2047,treated,control,19
#95624,864,2033,control,control,16
#93687,120,1323,treated,treated,15
#98241,105,1270,treated,control,22
#97594,837,2052,treated,control,22
#95647,598,1752,treated,control,23
#96601,829,1994,treated,control,18
#91762,967,2209,control,control,19
#92274,889,2085,treated,control,24
#93504,99,1275,control,treated,19
#93485,905,2069,treated,control,16
#95187,43,1255,control,control,15
#99739,99,1303,treated,control,22
#91179,169,1380,treated,treated,17
#92744,558,1803,control,control,21
#96892,739,1963,treated,treated,17
#97477,35,1255,control,treated,22
#95904,544,1712,control,treated,20
#96556,684,1911,control,control,23
#97365,401,1635,treated,control,16
#97557,446,1685,control,treated,18
#90253,201,1429,treated,treated,22
#97746,2,1237,control,treated,17
#97172,496,1675,control,treated,17
#91605,194,1348,control,treated,23
#91277,983,2197,control,treated,19
#99328,92,1318,control,treated,18
#93461,102,1328,control,control,20
#96718,228,1410,treated,treated,15
#92587,326,1522,control,control,19
#92434,73,1237,control,control,24
#95730,690,1868,control,treated,21
#90883,891,2050,treated,control,15
#95607,149,1360,control,control,19
#91742,1015,2173,treated,control,15
#97321,140,1342,treated,control,21
#96035,942,2139,control,control,17
#93661,628,1813,control,treated,19
#92495,1022,2214,treated,treated,23
#92519,214,1423,control,control,23
#98921,194,1381,control,treated,20
#94698,672,1858,treated,treated,19
#96720,72,1280,treated,control,24
#94605,137,1369,treated,control,24
#95218,342,1546,control,treated,21
#99505,596,1785,control,treated,16
#96937,986,2213,control,control,20
#90783,52,1270,treated,control,16
#92370,852,2093,control,treated,22
#95152,329,1526,control,control,21
#93436,894,2082,control,control,17
#96432,613,1861,control,treated,23
#94884,254,1488,control,control,20
#94023,577,1781,control,control,24
#93132,199,1404,treated,control,18
#90832,460,1674,treated,control,17
#91912,1016,2222,treated,control,20
#91477,216,1430,treated,control,19
#94330,940,2168,treated,control,23
#90786,304,1471,treated,treated,15
#92220,314,1468,treated,treated,22
#95774,125,1298,control,treated,21
#91657,713,1924,control,control,21
#96115,122,1290,treated,treated,20
#99787,1011,2193,treated,control,20
#95681,50,1219,control,control,20
#93032,362,1560,control,treated,22
#94152,1082,2291,treated,control,19
#98890,280,1497,control,control,24
#97064,26,1209,treated,treated,23
#93301,672,1874,control,control,21
#98351,679,1928,treated,treated,20
#94836,1085,2266,control,control,17
#96467,437,1645,treated,control,22
#90423,42,1258,treated,control,16
#98578,1012,2253,treated,control,24
#92395,901,2078,control,control,24
#97701,854,2069,control,treated,22
#97240,140,1317,control,control,23
#92130,627,1779,treated,treated,22
#97639,332,1492,control,treated,21
#97338,215,1423,control,treated,23
#93706,687,1893,treated,control,16
#90692,642,1875,treated,treated,16
#99967,650,1886,control,treated,22
#98092,736,1949,treated,treated,18
#95523,605,1797,treated,treated,15
#94928,175,1361,control,treated,24
#97123,540,1754,control,treated,23
#98274,687,1932,treated,treated,15
#93043,760,1960,control,control,24
#96297,825,2038,control,treated,22
#93728,49,1246,control,treated,15
#98065,630,1854,control,treated,18
#98393,189,1366,treated,treated,19
#97786,5,1218,control,control,23
#95179,993,2145,control,control,18
#94702,632,1869,control,treated,21
#92288,745,1955,control,treated,16
#95566,670,1864,treated,control,19
#94843,444,1609,control,control,21
#92353,93,1331,treated,control,17
#91034,57,1228,control,control,18
#97771,141,1295,control,control,19
#93487,517,1720,treated,control,18
#98715,751,1908,control,control,18
#99607,764,1985,treated,treated,18
#93174,387,1576,control,control,19
#96943,173,1420,control,treated,17
#92219,655,1900,control,treated,15
#98721,1049,2258,control,control,24
#91088,494,1703,treated,control,16
#94161,417,1625,treated,control,23
#94402,725,1961,treated,treated,22
#96196,68,1247,control,control,18
#95160,599,1770,control,control,21
#91537,596,1829,control,treated,19
#96325,596,1840,control,treated,16
#91716,862,2078,treated,treated,18
#92384,868,2081,control,control,21
#90092,1038,2242,control,control,21
#98940,762,1916,treated,treated,16
