Specimen.ID,born,died,treatment,diet,weight
#94311,741,1927,treated,treated,23
#98180,979,2181,control,treated,19
#98253,745,1950,treated,treated,21
#90844,80,1236,control,control,18
#97408,1073,2312,control,treated,23
#96535,803,2001,control,control,23
#90880,316,1523,control,treated,24
#96465,912,2160,treated,control,21
#99142,966,2158,treated,treated,23
#90284,712,1879,treated,control,19
#90572,327,1565,treated,control,24
#91211,1047,2272,treated,treated,16
#94452,505,1714,treated,treated,24
#98410,1087,2246,control,treated,19
#93504,818,1980,control,control,23
#96386,789,2003,control,treated,20
#98359,742,1958,treated,treated,17
#97510,428,1589,treated,control,20
#98515,888,2092,treated,treated,16
#94597,159,1312,control,treated,18
#97055,2,1209,control,control,23
#92206,742,1986,treated,control,17
#92909,324,1544,treated,treated,18
#91708,483,1685,treated,treated,23
#96552,902,2102,control,control,15
#93074,327,1521,treated,treated,15
#91527,479,1648,control,treated,17
#97984,547,1767,control,control,18
#99721,390,1621,treated,treated,15
#95264,1093,2269,treated,treated,16
#99942,899,2135,treated,treated,24
#93425,140,1321,treated,control,23
#97256,999,2164,control,control,16
#96248,569,1722,treated,control,24
#90421,284,1503,control,control,17
#93666,873,2040,control,control,21
#90629,844,2016,control,treated,18
#95154,209,1360,control,control,18
#99801,79,1248,treated,treated,23
#97499,635,1863,treated,treated,23
#97959,72,1278,treated,treated,24
#95540,858,2083,treated,treated,16
#95123,575,1732,control,control,15
#94910,167,1319,control,control,19
#93701,318,1513,control,control,18
#96461,5,1234,treated,control,15
#97757,103,1338,treated,treated,16
#96903,923,2154,treated,control,24
#97969,348,1554,control,control,16
#90547,521,1696,control,control,21
#98488,994,2184,control,control,19
#95928,826,2020,treated,control,19
#95429,621,1813,control,control,16
#97183,502,1703,treated,treated,15
#98979,718,1948,control,control,19
#91564,708,1875,treated,treated,19
#90566,784,1973,treated,control,22
#95073,562,1758,control,control,16
#91108,891,2126,treated,treated,24
#97353,1058,2247,treated,treated,18
#92084,887,2051,treated,treated,18
#94597,229,1402,control,treated,21
#99111,1041,2221,control,treated,20
#98858,219,1376,treated,control,24
#98631,333,1568,control,control,17
#98579,445,1668,treated,control,18
#92389,621,1868,treated,control,15
#90469,570,1756,control,control,23
#93238,881,2076,control,control,16
#94017,385,1546,control,treated,24
#98167,314,1467,treated,control,15
#99268,986,2223,control,control,23
#98456,136,1326,control,treated,24
#93505,477,1720,control,treated,16
#95416,383,1539,treated,treated,16
#90037,280,1459,treated,control,16
#93091,394,1593,control,treated,23
#98900,66,1301,treated,control,17
#90168,295,1468,control,treated,17
#91381,869,2029,treated,treated,17
#99817,567,1755,control,treated,17
#98230,610,1766,treated,control,21
#97193,67,1289,treated,treated,18
#90640,192,1420,treated,treated,18
#98198,1093,2322,treated,control,23
#93874,519,1756,control,control,19
#95042,4,1209,treated,treated,23
#98610,6,1178,control,treated,17
#91037,313,1495,control,treated,15
#91046,469,1662,control,control,24
#92536,198,1382,treated,treated,18
#99973,192,1380,control,control,21
#91650,703,1882,control,treated,24
#92109,592,1829,treated,treated,22
#98780,952,2200,control,control,19
#97349,810,1961,treated,treated,18
#99928,684,1834,control,control,19
#91892,681,1926,treated,control,20
#97102,218,1402,control,treated,17
#91045,1045,2216,control,control,22
#92001,309,1490,control,treated,24
#97435,780,2008,treated,treated,16
#98918,318,1521,control,control,22
#97425,816,1972,treated,treated,24
#92723,558,1753,control,control,16
#94735,725,1966,control,control,21
#94051,816,2010,control,treated,24
#95309,514,1721,control,control,19
#92581,959,2115,control,control,15
#99891,778,2004,treated,control,24
#91971,996,2196,control,treated,22
#99171,997,2206,treated,treated,15
#95393,137,1294,treated,treated,22
#95070,529,1741,control,treated,24
#95871,298,1452,treated,treated,17
#96293,150,1302,treated,treated,16
#94554,835,2031,treated,treated,21
#96675,276,1461,control,control,15
#94509,310,1535,treated,control,22
#96250,444,1673,control,control,19
#93782,969,2138,treated,treated,16
#92398,1018,2207,control,treated,22
#93079,1057,2280,treated,control,17
#92481,493,1649,treated,control,22
#95633,184,1361,treated,treated,21
#99589,416,1638,treated,treated,17
#97288,966,2158,control,control,20
#99031,758,1926,control,control,21
#93666,205,1453,treated,treated,24
#93369,174,1404,treated,control,18
#91666,912,2083,control,treated,23
#96187,137,1295,control,treated,16
#96558,922,2092,control,control,15
#96923,308,1511,treated,control,19
#95698,105,1294,control,treated,19
#93995,489,1695,treated,control,17
#97340,89,1321,treated,treated,22
#90362,307,1506,treated,treated,16
#92027,687,1879,control,control,22
#90657,338,1501,control,control,15
#98276,687,1897,treated,treated,15
#99185,243,1453,treated,control,16
#98307,551,1789,treated,treated,21
#90607,421,1623,control,treated,18
#98367,507,1741,control,treated,16
#91528,787,1995,control,treated,24
#93411,364,1528,control,control,21
#93678,919,2161,treated,control,20
#93300,152,1343,treated,treated,20
#96307,993,2238,treated,treated,22
#95374,838,2074,treated,control,17
#98955,526,1713,control,treated,19
#96033,817,1975,treated,treated,19
#91726,367,1557,control,control,19
#91729,100,1283,control,control,17
#97192,764,1993,control,treated,23
#90763,722,1922,control,control,18
#91885,442,1670,treated,control,19
#92688,93,1271,control,control,24
#97596,203,1387,treated,control,18
#97694,827,2033,treated,treated,19
#98177,426,1673,control,control,23
#91955,781,2026,treated,treated,22
#94101,1056,2281,control,treated,15
#93286,261,1440,control,treated,17
#99649,71,1286,treated,control,16
#95184,873,2025,control,control,22
#95044,966,2133,treated,treated,24
#95222,81,1308,control,treated,17
#96948,782,1986,control,treated,20
#99575,600,1834,control,treated,18
#99501,527,1741,treated,treated,21
