Specimen.ID,born,died,treatment,diet,weight
#95082,882,2113,control,control,22
#90081,562,1803,control,control,17
#98045,913,2088,control,control,23
#97049,917,2095,control,treated,15
#95821,444,1620,treated,control,17
#99267,924,2078,control,treated,22
#98673,1000,2245,treated,treated,24
#90022,454,1697,treated,treated,15
#92948,667,1897,control,treated,24
#94112,72,1316,control,treated,18
#99402,366,1582,control,treated,16
#94185,772,1929,control,control,22
#95992,448,1634,control,treated,20
#98796,20,1258,control,treated,23
#97313,597,1749,treated,control,23
#90896,40,1262,control,control,24
#90585,516,1723,treated,treated,22
#95095,442,1624,treated,control,21
#99339,54,1263,treated,control,15
#99111,651,1803,treated,treated,15
#97186,899,2119,treated,control,16
#96287,160,1339,control,control,17
#98224,18,1242,treated,treated,21
#99791,148,1389,control,control,20
#97055,1047,2270,control,treated,17
#92305,818,1972,treated,control,22
#98332,504,1703,control,control,21
#91044,24,1183,treated,treated,19
#91376,188,1372,treated,treated,17
#94986,193,1360,treated,control,18
#96880,1038,2265,control,treated,17
#95704,529,1762,control,treated,20
#97001,235,1407,control,control,23
#90312,995,2153,control,treated,23
#92676,158,1334,treated,control,16
#99102,757,1944,treated,control,15
#91777,340,1538,treated,control,19
#95894,852,2076,control,control,17
#95030,863,2051,treated,treated,19
#91604,408,1657,treated,treated,22
#99785,387,1570,control,control,15
#90404,509,1709,treated,control,16
#94613,283,1437,treated,treated,24
#92158,836,2004,control,control,21
#97007,239,1460,control,control,16
#99159,256,1477,control,control,23
#99802,588,1835,treated,treated,15
#93662,126,1287,treated,treated,18
#99954,858,2041,control,treated,16
#98166,566,1717,control,treated,24
#92351,322,1512,treated,control,15
#99182,696,1866,treated,control,16
#98113,359,1557,treated,control,16
#91752,8,1173,treated,treated,20
#92959,1019,2216,control,control,15
#95593,869,2076,control,treated,19
#98230,609,1837,treated,treated,24
#93945,267,1456,control,treated,21
#94396,701,1877,treated,treated,16
#99826,125,1323,treated,control,17
#91314,99,1305,treated,treated,16
#96781,758,1923,control,control,18
#95209,908,2090,control,control,21
#92237,419,1663,control,treated,18
#98426,798,2012,treated,treated,15
#98432,639,1807,treated,control,19
#94261,163,1399,control,treated,15
#92812,160,1370,control,treated,16
#91250,212,1450,control,control,19
#91667,540,1738,treated,control,18
#92126,683,1864,control,treated,21
#94232,217,1440,control,treated,16
#95525,307,1494,treated,control,24
#92994,550,1760,control,treated,16
#91070,583,1768,control,treated,16
#96647,1090,2323,control,treated,15
#99535,394,1588,treated,control,18
#90698,470,1643,treated,treated,22
#90486,354,1508,treated,treated,18
#99928,200,1382,treated,control,15
#97665,834,2006,control,treated,24
#95985,89,1288,treated,treated,21
#95900,585,1792,treated,control,19
#91514,816,2022,control,control,16
#95729,12,1197,control,treated,21
#92544,210,1392,control,control,15
#93092,169,1391,treated,control,22
#91842,725,1943,control,treated,17
#97715,1051,2273,treated,treated,16
#99868,239,1470,treated,treated,19
#98590,492,1704,control,control,24
#93529,322,1472,control,control,19
#90842,826,2064,treated,control,19
#90510,1046,2280,control,control,24
#99880,941,2115,control,control,24
#91852,2,1199,treated,treated,16
#96570,915,2121,control,treated,19
#91671,612,1781,control,treated,15
#97610,561,1776,treated,control,22
#93149,883,2034,treated,treated,17
#90323,395,1604,treated,control,20
#94611,1088,2305,treated,treated,18
#91344,144,1299,treated,control,24
#91521,523,1704,control,control,20
#97056,187,1343,control,treated,15
#97267,570,1774,treated,treated,23
#94407,423,1613,control,treated,19
#90935,1092,2308,control,treated,18
#91179,729,1933,control,control,22
#94257,446,1656,treated,control,23
#91936,391,1542,treated,treated,19
#93508,880,2049,control,treated,22
#90529,555,1712,control,treated,15
#93674,382,1617,treated,control,23
#91819,342,1496,treated,control,24
#94746,231,1435,treated,treated,16
#92808,565,1737,treated,control,19
#98021,905,2108,treated,control,20
#94658,313,1488,control,control,18
#90531,24,1241,control,control,23
#97028,39,1272,treated,treated,22
#97838,144,1362,control,control,19
#97886,462,1612,treated,control,23
#95120,836,2050,control,control,22
#90214,929,2093,control,treated,15
#96734,445,1595,treated,control,21
#90578,522,1677,control,control,21
#91107,100,1317,treated,control,23
#96746,344,1551,control,treated,23
#98059,95,1325,control,treated,17
#99822,61,1232,control,treated,23
#99030,970,2136,control,treated,23
#97995,438,1643,treated,treated,21
#99062,539,1739,treated,control,20
#95434,376,1622,control,control,18
#90779,680,1923,treated,control,21
#95962,480,1656,treated,treated,15
#99204,111,1353,treated,treated,22
#96672,77,1319,treated,control,19
#96964,637,1842,control,treated,22
#90846,974,2223,control,treated,16
#90491,988,2226,control,control,19
#96244,338,1549,treated,treated,16
#98895,396,1623,treated,control,21
#96599,858,2098,control,control,21
#91281,1068,2261,treated,control,19
#95892,157,1385,treated,control,16
#97295,1062,2230,control,treated,24
#96407,857,2031,control,treated,17
#90659,746,1968,treated,treated,22
#92301,651,1842,treated,control,16
#91763,815,1973,treated,treated,22
#96912,321,1509,treated,control,18
#90665,397,1549,treated,control,22
#94272,329,1515,treated,control,18
#93823,671,1865,control,treated,17
#98831,134,1365,control,control,18
#92721,671,1823,treated,treated,23
#93208,942,2099,control,treated,23
#91487,107,1261,treated,treated,19
#97485,248,1447,control,treated,18
#91354,755,1946,control,treated,20
#98908,287,1530,treated,treated,22
#96586,116,1337,treated,control,23
#97437,946,2193,treated,control,15
#97982,220,1417,control,control,19
#93287,214,1426,treated,treated,23
#95058,147,1368,treated,treated,16
#98185,958,2169,control,control,21
#98313,725,1889,control,treated,19
#99653,1036,2212,treated,control,22
#97459,853,2087,treated,treated,24
#93671,704,1886,treated,treated,21
#95606,56,1304,control,treated,23
