Specimen.ID,born,died,treatment,diet,weight
#94251,290,1474,control,treated,18
#98325,81,1312,control,control,15
#97424,959,2182,treated,control,24
#92073,527,1758,control,control,20
#91619,1051,2288,treated,treated,20
#91731,461,1672,control,treated,17
#94000,378,1553,treated,treated,20
#91756,837,2005,treated,control,16
#92157,1086,2310,control,control,24
#99700,1059,2258,treated,control,16
#95706,907,2107,treated,control,16
#92814,456,1697,treated,control,17
#93878,253,1432,control,control,24
#90387,909,2127,control,treated,19
#99622,528,1715,control,treated,24
#93845,203,1396,treated,control,19
#94796,27,1183,treated,treated,16
#99979,959,2165,treated,control,24
#96043,307,1548,treated,control,17
#98693,1030,2184,treated,control,19
#94407,664,1904,treated,control,19
#95604,148,1329,treated,treated,21
#97061,286,1454,control,control,18
#93672,324,1543,treated,treated,24
#98104,127,1297,treated,treated,18
#98673,635,1819,control,treated,19
#91605,75,1258,control,treated,18
#98595,187,1360,control,control,21
#98662,478,1630,treated,control,20
#94203,515,1728,control,control,23
#98583,935,2148,treated,treated,22
#94656,67,1217,control,control,24
#96213,283,1498,control,control,21
#95905,835,1996,treated,treated,16
#90778,872,2044,control,treated,21
#94910,296,1462,treated,treated,21
#90932,1023,2251,treated,treated,22
#96110,185,1411,control,treated,20
#94514,475,1665,treated,treated,24
#91118,825,2009,treated,treated,21
#90858,976,2176,control,control,23
#97669,880,2069,control,treated,16
#97976,130,1376,treated,control,20
#91073,14,1256,treated,control,24
#94408,297,1476,treated,control,23
#99464,212,1389,control,control,20
#99929,386,1625,control,control,19
#90542,333,1538,control,treated,20
#99801,693,1902,treated,treated,16
#91635,700,1921,treated,control,18
#90138,33,1212,control,treated,17
#97551,561,1740,treated,treated,20
#97753,215,1454,control,treated,17
#96845,599,1808,control,control,15
#99976,1094,2328,treated,treated,22
#94886,1028,2184,treated,control,22
#92274,971,2192,control,treated,19
#98062,241,1411,treated,treated,22
#97112,287,1477,control,control,17
#94118,708,1886,treated,treated,19
#93451,731,1883,treated,treated,18
#92726,343,1540,treated,treated,20
#95706,289,1532,control,control,22
#95700,248,1411,treated,treated,17
#98606,618,1778,treated,control,24
#98322,760,1957,control,treated,24
#90330,490,1706,control,control,15
#92464,459,1700,control,treated,20
#93996,740,1974,treated,control,17
#94934,508,1690,treated,treated,18
#92296,773,1940,treated,control,23
#97806,509,1693,control,control,16
#92708,143,1389,treated,control,18
#95924,82,1253,treated,control,16
#97383,560,1768,treated,treated,20
#97503,484,1642,control,treated,19
#94917,963,2121,control,treated,22
#92975,385,1566,control,treated,20
#94695,371,1603,control,control,19
#91270,976,2127,treated,treated,15
#94717,787,2009,control,control,22
#96338,236,1449,control,control,24
#95047,302,1505,control,control,15
#95997,545,1732,control,control,22
#96824,336,1540,treated,treated,18
#90850,235,1442,treated,control,18
#98220,950,2179,treated,treated,17
#99194,431,1646,treated,control,17
#91359,250,1466,treated,treated,17
#97757,923,2082,control,treated,21
#94595,930,2124,treated,control,23
#95830,93,1272,treated,control,24
#91670,1042,2289,treated,treated,20
#92327,1055,2286,control,control,20
#94504,123,1325,control,treated,23
#91839,1044,2260,control,control,19
#96135,1016,2188,treated,treated,17
#98123,773,1930,control,treated,16
#93076,698,1868,treated,control,21
#97441,354,1573,control,control,15
#94294,757,1922,control,treated,22
#99913,849,2033,control,control,24
#91026,33,1236,treated,control,17
#94725,1070,2245,treated,control,24
#94678,552,1711,control,control,24
#93949,664,1896,treated,treated,18
#94380,77,1325,treated,control,23
#99653,343,1586,control,treated,19
#95993,613,1825,control,control,20
#94593,1089,2323,control,control,15
#93633,675,1861,treated,control,16
#98624,8,1221,treated,control,21
#91270,811,2059,treated,treated,17
#95671,841,1993,treated,control,17
#99481,987,2203,treated,control,23
#94436,378,1590,treated,control,19
#97803,539,1718,control,control,24
#92698,683,1874,treated,treated,22
#92515,150,1367,control,control,17
#95397,186,1400,treated,control,17
#95687,440,1673,treated,control,17
#91267,1006,2170,treated,control,23
#96925,557,1718,treated,treated,21
#96555,806,2015,treated,treated,19
#93676,132,1305,treated,control,15
#90458,205,1384,treated,treated,16
#94188,19,1206,control,control,15
#99192,972,2199,treated,treated,24
#91756,978,2196,control,control,20
#94200,140,1352,control,treated,19
#91675,739,1959,control,treated,18
#95656,1062,2264,control,control,24
#98686,941,2153,control,treated,18
#97613,708,1956,control,treated,18
#91155,603,1761,treated,treated,15
#90472,59,1227,treated,treated,16
#99766,799,2023,treated,control,23
#94537,832,2029,treated,treated,16
#96636,109,1295,control,treated,15
#95058,90,1254,treated,control,24
#91468,2,1221,control,control,16
#93463,715,1880,treated,treated,18
#90180,753,1990,treated,control,24
#93146,992,2172,control,control,20
#98901,156,1385,control,treated,17
#90365,907,2148,control,treated,15
#91111,631,1857,control,treated,22
#97916,207,1431,control,control,23
#99572,333,1519,treated,treated,19
#90522,237,1460,control,control,15
#93173,913,2074,control,treated,20
#95576,516,1670,treated,treated,22
#99151,758,1934,control,treated,19
#97812,785,2028,control,control,21
#95118,118,1298,control,control,23
#99529,1026,2263,control,treated,15
#93440,391,1579,treated,treated,19
#98619,1078,2251,treated,treated,16
#94320,580,1782,control,control,20
#94333,110,1312,control,treated,21
#95652,792,2038,control,treated,21
#98072,617,1828,control,control,23
#92293,964,2121,treated,control,18
