Specimen.ID,born,died,treatment,diet,weight
#90034,403,1579,treated,control,17
#95024,258,1410,control,treated,16
#94112,1089,2336,control,treated,24
#90745,815,1999,control,control,17
#90948,353,1567,control,control,21
#90499,65,1265,control,treated,17
#94651,1070,2315,control,control,16
#96573,192,1388,control,control,16
#91840,877,2071,treated,treated,18
#99218,602,1771,treated,control,21
