Specimen.ID,born,died,treatment,diet,weight
#99579,667,1892,treated,control,20
#92574,149,1308,treated,control,22
#97459,712,1875,treated,treated,20
#98107,755,1982,control,treated,15
#97200,494,1683,control,treated,23
#95844,216,1380,treated,control,23
#99399,249,1405,treated,treated,22
#99614,750,1931,treated,control,19
#96704,74,1291,control,treated,21
#92802,1057,2215,control,control,20
#94012,327,1512,treated,treated,23
#98841,488,1658,treated,treated,23
#95944,737,1890,treated,control,18
#90592,1080,2322,treated,treated,19
#99131,935,2091,treated,treated,23
#92958,60,1247,control,treated,19
#92764,879,2044,control,control,21
#96964,129,1330,treated,control,19
#92936,17,1173,control,treated,20
#91408,726,1957,treated,treated,23
#92510,98,1290,treated,control,15
#90119,333,1495,treated,control,18
#98645,973,2140,treated,control,16
#95526,984,2187,treated,treated,18
#97589,716,1943,control,treated,18
#95518,652,1899,treated,control,22
#90846,318,1469,control,treated,20
#93169,275,1493,control,control,20
#97261,1060,2292,treated,control,16
#99244,229,1424,control,control,20
#93330,935,2174,treated,control,22
#92991,391,1605,treated,control,21
#94493,73,1237,treated,control,20
#93073,977,2200,treated,control,20
#91740,204,1451,treated,treated,24
#95499,1049,2259,control,control,20
#98403,52,1228,control,control,23
#93135,534,1724,control,treated,20
#95975,718,1948,treated,control,24
#90754,1018,2185,control,treated,18
#99459,1031,2247,treated,treated,20
#91213,183,1357,treated,control,17
#91005,425,1655,treated,treated,18
#91034,951,2156,control,control,16
#95269,812,2003,treated,treated,17
#93029,747,1969,treated,treated,23
#90387,267,1504,treated,treated,19
#92173,17,1240,control,control,20
#97588,360,1605,treated,control,16
#90400,551,1716,treated,treated,18
#91337,232,1463,treated,treated,22
#94271,650,1872,treated,treated,23
#96445,151,1329,control,treated,18
#99792,369,1618,control,control,15
#94558,125,1279,control,control,24
#91468,677,1882,treated,treated,21
#91607,619,1790,treated,treated,19
#91096,280,1461,treated,control,16
#90153,705,1895,control,treated,15
#93196,210,1372,treated,treated,24
#90497,212,1386,control,treated,18
#93930,118,1284,treated,control,22
#96617,488,1678,control,control,21
#93764,975,2165,control,treated,21
#98381,263,1418,treated,treated,18
#98235,505,1673,treated,control,24
#90304,711,1876,control,treated,23
#90710,1040,2235,treated,control,15
#96635,882,2118,control,treated,17
#98440,190,1385,treated,treated,19
#92636,467,1692,control,control,22
#97993,788,2009,treated,control,21
#99552,226,1400,control,control,15
#92500,243,1407,control,control,21
#94113,178,1354,treated,treated,22
#98806,773,1924,treated,control,15
#99527,1045,2212,control,control,19
#95190,1073,2233,treated,control,15
#90416,776,1997,control,control,24
#94753,195,1425,treated,control,23
#93405,81,1283,treated,treated,16
#94710,349,1561,control,treated,15
#99359,730,1937,control,treated,18
#94540,340,1579,treated,control,23
#91933,984,2223,control,control,15
#98214,428,1677,treated,treated,16
#95925,563,1810,control,treated,23
#93702,698,1853,control,control,23
#99385,1005,2232,control,treated,16
#95542,580,1759,control,treated,19
#95648,312,1514,treated,control,22
#90943,230,1404,control,treated,20
#99709,182,1350,treated,treated,18
#98860,381,1615,control,control,20
#99967,544,1775,control,treated,20
#95849,935,2153,treated,treated,17
#94558,515,1715,treated,treated,23
#91809,151,1398,treated,treated,15
#98778,762,1985,treated,treated,24
#90736,147,1389,treated,control,24
#92372,720,1883,control,control,24
#92292,907,2120,treated,control,22
#94123,472,1654,control,control,17
#93224,750,1903,control,control,23
#95040,823,1975,control,control,23
#97909,202,1399,treated,treated,20
#93021,971,2208,control,control,18
#99803,810,2032,treated,control,17
#91202,601,1813,control,control,20
#95804,319,1512,treated,control,20
#95069,395,1578,treated,control,17
#93894,787,2004,control,treated,17
#90678,617,1850,treated,control,22
#91692,459,1646,control,control,23
#91127,555,1754,control,control,15
#91336,279,1498,treated,treated,22
#98877,833,2007,control,control,24
#98459,672,1855,treated,treated,19
#99087,273,1454,treated,treated,16
#99175,1078,2237,treated,treated,15
#97676,241,1472,control,control,20
#98895,508,1658,treated,control,23
#90611,791,1984,control,treated,20
#90553,618,1793,treated,control,19
#95845,320,1500,control,treated,24
#96983,536,1783,control,treated,22
#93851,149,1393,treated,control,19
#92938,321,1549,control,control,22
#92124,938,2157,control,control,24
#90228,405,1610,treated,control,23
#93055,184,1423,treated,control,19
#99479,884,2041,control,treated,22
#93753,277,1512,control,treated,19
#90784,913,2145,control,treated,18
#98456,1033,2227,control,treated,23
#90488,661,1846,treated,control,22
#91437,576,1753,control,control,22
#91170,991,2209,control,control,24
#98421,283,1435,control,control,20
#98996,109,1341,control,treated,21
#94097,252,1406,control,treated,16
#92000,34,1200,control,treated,24
#94381,368,1578,treated,control,18
