Specimen.ID,born,died,treatment,diet,weight
#91127,18,1175,control,control,16
#96228,866,2043,control,treated,15
#97002,972,2134,treated,treated,24
#98979,948,2135,treated,treated,19
#99197,918,2121,treated,treated,20
#93004,236,1445,treated,treated,17
#90014,412,1609,control,treated,23
#95522,1048,2235,treated,control,15
#95145,376,1615,control,treated,23
#95685,884,2035,treated,treated,15
#99027,751,1957,control,treated,20
#93507,833,1988,treated,treated,22
#91754,593,1786,control,control,22
#90618,468,1618,control,treated,19
#98176,775,1986,control,treated,21
#92312,19,1252,control,control,16
#95415,204,1430,control,treated,19
#97774,34,1237,control,control,21
#91331,964,2205,control,treated,21
#99419,274,1454,treated,control,16
#94217,533,1771,treated,control,20
#95776,1017,2233,treated,treated,19
#99513,379,1530,treated,treated,15
#99172,631,1810,control,treated,15
#92932,392,1558,control,control,18
#93594,297,1456,treated,treated,24
#92529,145,1356,treated,treated,19
#92952,480,1693,control,treated,23
#93330,321,1490,treated,control,18
#91805,425,1587,treated,control,21
#95394,830,2073,control,control,22
#94560,555,1747,treated,control,23
#96919,1004,2223,control,treated,24
#96494,1074,2268,treated,control,18
#95537,768,1974,treated,control,16
#90674,591,1800,treated,control,21
#93400,737,1929,treated,treated,20
#96445,802,1958,control,treated,22
#92798,711,1912,treated,control,24
#97171,536,1740,control,treated,22
#92263,649,1868,treated,control,16
#95046,347,1498,treated,control,17
#95605,891,2102,treated,treated,23
#93627,698,1881,treated,control,18
#90781,487,1670,treated,treated,18
#96716,263,1438,control,control,21
#97213,469,1661,treated,control,19
#91168,916,2134,control,control,19
#95639,505,1664,control,control,24
#94102,556,1722,treated,control,23
#98490,969,2211,control,treated,24
#99875,168,1331,control,treated,24
#97925,62,1218,treated,treated,21
#98998,122,1298,control,control,24
#96432,749,1948,treated,control,24
#93234,350,1565,control,control,24
#92439,838,2057,treated,treated,21
#97285,626,1858,treated,control,18
#99049,598,1842,control,treated,22
#93691,1051,2295,control,control,24
#91667,925,2127,treated,control,21
#99434,327,1564,treated,control,24
#95783,172,1346,control,control,23
#91621,734,1891,treated,control,15
#96773,43,1230,treated,control,24
#98340,907,2105,treated,treated,24
#95112,866,2021,control,control,19
#90202,35,1225,control,treated,21
#91219,143,1378,control,treated,18
#95451,907,2129,control,treated,16
#94395,488,1699,treated,treated,21
#98809,474,1680,control,treated,23
#96777,367,1531,control,control,20
#96789,1054,2246,treated,control,20
#95209,859,2090,control,treated,23
#91223,635,1830,control,treated,18
#95446,383,1575,control,treated,23
#92220,1053,2257,treated,control,16
#96634,594,1842,treated,control,21
#99018,201,1367,treated,control,18
#95232,658,1862,treated,control,23
#97469,701,1905,control,control,24
#95692,906,2078,treated,control,19
#90008,880,2065,control,treated,21
#91764,501,1748,treated,control,17
#95188,1064,2301,control,control,15
