Specimen.ID,born,died,treatment,diet,weight
#95807,903,2070,treated,treated,22
#96338,222,1411,treated,treated,24
#90157,486,1689,control,treated,15
#91917,405,1623,treated,control,16
#91582,14,1226,control,treated,16
#90760,704,1893,treated,control,20
#97864,966,2125,control,treated,21
#91444,188,1428,treated,control,23
#92115,556,1735,control,treated,24
#99453,984,2151,control,treated,23
#93077,382,1603,treated,treated,20
#92382,816,2040,treated,treated,17
#90814,544,1756,treated,control,16
#93920,351,1525,treated,treated,24
#94608,518,1746,control,control,17
#91928,653,1831,control,treated,15
#99053,924,2133,control,control,19
#99815,388,1549,control,treated,15
#96895,883,2118,control,control,16
#97044,903,2100,control,treated,17
#90071,355,1555,treated,treated,16
#99727,404,1608,control,control,20
#94425,680,1882,control,treated,20
#94887,187,1417,treated,control,22
#95992,612,1807,control,control,22
#91030,965,2172,control,control,16
#97304,589,1747,control,control,15
#95319,409,1572,control,control,22
#94070,286,1467,control,treated,21
#99523,381,1620,control,control,17
#94070,357,1585,control,treated,18
#93848,90,1312,treated,control,21
#91190,997,2242,treated,control,24
#92386,785,1992,control,treated,19
#93260,267,1460,treated,treated,23
#99421,248,1445,control,control,24
#92566,30,1185,control,treated,17
#91458,390,1607,control,control,24
#92952,577,1749,control,control,22
#97183,1038,2211,treated,treated,15
#95735,240,1425,treated,treated,19
#95149,486,1639,control,control,24
#94613,900,2108,control,treated,23
#93008,40,1199,control,treated,22
#93945,902,2064,treated,control,16
#97196,556,1709,treated,treated,22
#95911,546,1733,treated,treated,17
#94946,486,1657,control,control,16
#95477,807,2044,treated,control,18
#97173,281,1475,control,treated,18
#94213,109,1301,control,treated,20
#91854,784,2013,treated,control,19
#97952,798,2037,control,control,20
#99998,359,1529,control,control,18
#96512,842,1992,control,control,21
#93882,228,1450,treated,treated,17
#95487,582,1735,control,control,22
#96238,42,1251,treated,treated,21
#97655,662,1816,control,treated,24
#94041,9,1170,treated,control,21
#99400,777,2011,treated,control,22
#99674,879,2085,treated,treated,20
#92740,140,1359,control,treated,19
#95496,297,1528,treated,treated,19
#98152,117,1356,treated,control,16
#99438,137,1380,control,control,21
#90860,77,1271,treated,control,15
#95448,928,2164,treated,control,15
#94549,20,1247,treated,control,16
#98311,863,2029,control,treated,17
#93866,130,1351,control,treated,17
#99066,853,2037,treated,treated,20
#90654,548,1747,treated,control,19
#92253,696,1930,control,treated,19
#96190,926,2120,control,control,19
#95495,960,2131,treated,control,20
#99274,478,1633,control,treated,21
#94283,817,2016,treated,control,16
#92885,534,1748,control,control,15
#98270,595,1795,treated,treated,23
#99807,115,1277,treated,treated,22
#95200,320,1475,control,treated,24
#97128,604,1817,treated,control,15
#92426,878,2109,control,control,24
#91282,828,2073,control,control,22
#91636,975,2181,treated,control,15
#94231,1000,2227,control,control,21
#92997,497,1697,treated,treated,21
#91383,775,1986,treated,control,17
#98023,320,1497,treated,treated,21
#95627,471,1661,control,treated,18
#90558,320,1512,control,treated,20
#94585,356,1550,treated,treated,20
#99928,627,1855,treated,control,20
#98396,266,1500,treated,control,22
#90458,579,1777,control,control,19
#93124,174,1415,control,control,23
#90055,350,1536,control,treated,16
#90980,535,1760,control,treated,23
#94511,517,1667,control,control,18
#98946,89,1338,treated,control,16
#96527,118,1275,control,control,15
#98408,28,1266,control,control,18
#96134,413,1654,treated,treated,24
#93202,454,1693,treated,treated,19
#90051,903,2090,treated,treated,19
#90465,690,1918,treated,treated,18
#93545,904,2110,control,treated,20
#95262,1044,2251,treated,treated,21
#97432,941,2164,control,treated,22
#98531,766,1920,treated,control,23
#96806,929,2083,treated,control,20
#98598,744,1931,control,control,24
#92951,1049,2272,treated,treated,16
#94586,634,1806,control,control,24
#92691,875,2054,control,treated,17
#96078,647,1884,control,treated,23
#92211,558,1772,treated,treated,24
#95485,268,1504,control,treated,23
#99310,1093,2260,treated,treated,16
#91314,460,1644,control,control,18
#92976,946,2115,treated,treated,19
#92106,267,1458,control,treated,21
#96046,891,2130,treated,treated,19
#92442,323,1503,control,control,21
#92099,197,1418,treated,treated,18
#96292,560,1801,treated,control,20
#98254,892,2046,control,treated,23
#92928,120,1366,control,control,23
#91325,580,1792,control,control,17
#94994,955,2171,treated,treated,21
#99532,58,1209,control,control,18
#99770,183,1393,control,control,19
#98705,586,1756,treated,treated,20
#91371,713,1911,control,treated,16
#99763,398,1591,control,treated,15
#98662,616,1780,treated,control,22
#92708,775,1939,treated,treated,23
#90539,671,1872,control,treated,15
#95492,328,1497,control,treated,19
#93228,947,2107,treated,control,18
#91345,828,2030,control,treated,16
#97718,137,1329,control,control,22
#99226,161,1367,control,treated,17
#96852,311,1553,control,treated,23
#93058,92,1255,control,control,15
#96770,439,1679,control,control,21
#95272,414,1626,treated,control,16
#91696,59,1307,treated,control,18
#93121,153,1374,treated,treated,18
#96248,873,2073,treated,control,18
#90778,999,2164,treated,treated,16
#94763,473,1666,treated,control,18
#99877,12,1181,treated,control,20
#91160,553,1725,treated,treated,23
#97048,51,1256,control,treated,17
#96812,455,1635,control,treated,15
#90500,209,1374,control,treated,24
#98355,596,1811,control,treated,23
#96187,169,1396,treated,treated,19
#99486,91,1272,control,control,23
#92144,916,2075,control,treated,24
#95987,360,1514,treated,treated,17
#94620,1030,2256,treated,control,21
#94827,528,1772,treated,control,18
#99991,203,1391,treated,control,24
#93281,351,1508,treated,treated,22
#97194,723,1942,treated,treated,16
#91024,893,2082,control,control,19
#93171,797,2018,control,treated,24
#94556,801,1973,control,control,24
#91163,114,1320,control,treated,17
