Specimen.ID,born,died,treatment,diet,weight
#97056,308,1521,treated,treated,21
#93859,726,1921,control,treated,19
#90517,1015,2224,treated,control,21
#92331,279,1463,control,control,20
#97915,546,1748,treated,treated,15
#96293,570,1795,treated,treated,16
#95210,98,1304,treated,treated,16
#98924,556,1712,treated,control,24
#97313,393,1573,treated,treated,24
#99489,373,1526,treated,control,16
#98227,961,2156,control,treated,20
#92046,190,1402,control,control,17
#99856,951,2174,control,control,17
#95783,623,1792,control,control,16
#99889,551,1782,control,treated,17
#91380,1049,2200,treated,treated,19
#90727,313,1496,treated,control,18
#98139,302,1452,control,control,16
#90080,701,1921,control,treated,21
#98692,970,2219,treated,control,24
#95042,297,1523,control,treated,20
#90011,726,1925,control,treated,19
#90206,838,2024,control,treated,17
#98854,244,1429,treated,control,21
#96668,403,1598,control,control,18
#94714,745,1906,treated,control,23
#91241,856,2017,control,treated,19
#93157,884,2056,control,treated,18
#96151,1088,2299,treated,control,18
#96921,130,1348,control,treated,15
#91893,946,2097,control,treated,24
#95098,599,1831,control,control,22
#95113,254,1463,control,treated,22
#96345,20,1258,control,treated,23
#93184,370,1528,treated,control,22
#98373,94,1250,control,control,21
#99415,264,1426,control,control,20
#99280,1089,2268,control,control,24
#93180,797,1986,control,control,19
#91869,278,1489,treated,control,21
#92484,461,1693,control,control,16
#92213,48,1248,treated,control,15
#96544,976,2171,treated,control,16
#97202,843,2041,treated,control,16
#91207,434,1584,treated,treated,15
#95073,321,1498,control,treated,22
#90384,1082,2285,control,control,22
#92334,361,1586,treated,treated,15
#95676,456,1611,control,treated,18
#93745,484,1666,treated,treated,16
#95213,789,2022,treated,control,16
#98397,927,2077,control,treated,21
#93451,620,1794,control,control,21
#92357,149,1340,control,treated,16
#99785,749,1955,treated,control,22
#96505,401,1633,treated,treated,18
#91513,813,2028,treated,treated,24
#92336,767,1961,control,treated,24
#98425,71,1281,control,treated,21
#90234,789,1995,control,control,18
#99240,226,1394,control,treated,21
#93122,980,2211,treated,control,22
#97873,432,1675,treated,control,15
#97682,338,1577,treated,control,23
#96536,155,1362,treated,treated,23
#99921,417,1641,control,control,20
#93572,586,1746,control,control,19
#98236,466,1636,control,control,18
#98321,48,1264,control,control,18
#94964,482,1644,control,control,17
#93878,195,1368,control,control,20
#94172,914,2111,treated,treated,18
#92126,184,1408,treated,control,23
#98427,1021,2245,control,treated,24
#98040,392,1602,control,control,17
#90525,459,1615,control,treated,21
#99782,510,1687,treated,treated,18
#96245,998,2183,treated,control,19
#93045,124,1315,control,control,21
#91573,863,2053,treated,treated,17
#92901,1021,2233,treated,control,20
#98652,236,1392,treated,treated,20
#98504,17,1263,treated,control,18
#92962,206,1401,treated,treated,16
#95417,513,1715,treated,treated,24
#95344,790,2000,control,treated,15
#97479,488,1643,treated,treated,20
#91221,523,1695,treated,control,18
#97111,623,1857,treated,treated,24
#98248,277,1448,treated,control,24
#95904,421,1668,control,treated,19
#97642,1089,2254,control,control,15
#93617,497,1670,control,control,23
#92797,393,1606,treated,control,22
#96153,146,1344,control,treated,18
#96912,627,1869,treated,control,21
#96377,844,2000,control,control,18
#99083,183,1408,control,treated,24
#96389,855,2009,control,control,19
#92597,846,2050,treated,treated,20
#95932,556,1740,control,treated,23
#90755,1049,2202,treated,treated,16
#93889,2,1216,treated,treated,22
#93195,703,1912,treated,treated,15
#95523,401,1556,control,treated,19
#91458,447,1657,treated,treated,22
#99460,898,2056,control,control,16
#99019,630,1794,treated,treated,20
#98779,1057,2270,control,control,16
#96885,567,1738,control,control,18
#94491,1014,2191,control,control,16
#90277,574,1733,treated,treated,21
#94171,720,1907,control,treated,22
#97828,638,1832,treated,treated,19
#97120,698,1855,control,treated,24
#92247,1039,2257,control,control,20
#92765,821,2029,treated,treated,17
#92808,749,1910,control,treated,24
#99811,197,1444,treated,treated,17
#97673,761,1947,treated,control,20
#99764,10,1253,control,control,19
#98731,509,1659,control,control,23
#91766,765,1922,treated,treated,21
#90137,1051,2241,treated,control,20
#93862,322,1518,treated,control,17
#90833,50,1219,control,treated,20
#95765,59,1267,treated,treated,20
#96849,406,1561,treated,control,16
#97180,442,1652,control,treated,19
#99993,282,1502,treated,treated,19
#94938,221,1396,control,treated,20
#90318,783,1963,control,treated,17
#97934,463,1632,control,treated,21
#98310,298,1510,control,control,20
#94614,818,2008,treated,treated,18
#94157,116,1334,control,treated,22
#95255,906,2096,treated,control,24
#92397,469,1636,control,treated,15
#91402,1014,2173,treated,treated,18
#97083,1088,2246,treated,treated,22
#92819,48,1264,control,treated,24
#95210,815,1978,treated,treated,20
#92718,662,1897,treated,control,24
#92716,434,1636,control,control,15
#95347,823,2059,control,control,21
#98026,543,1748,treated,control,24
#90092,127,1371,control,control,22
#93751,51,1248,control,treated,16
#91074,559,1785,control,control,21
#96963,567,1773,treated,control,21
#99366,999,2196,control,control,16
#95000,871,2081,control,treated,22
#92247,1094,2266,control,control,16
#98415,3,1163,treated,treated,23
#93117,446,1598,treated,control,22
#93622,388,1584,control,control,20
#93014,33,1280,control,control,17
#99636,1079,2308,treated,treated,16
#98373,610,1805,treated,treated,22
#97908,1037,2281,control,control,19
#97046,399,1553,treated,control,20
#98043,1050,2268,control,control,23
#99316,343,1515,control,treated,24
#94184,753,1937,control,control,16
#92941,222,1380,treated,treated,19
#98413,140,1291,control,treated,21
#99954,187,1426,control,treated,18
#98767,710,1894,treated,treated,24
#96503,604,1772,treated,treated,19
#97824,114,1279,control,control,19
#91522,432,1681,control,treated,18
#96608,199,1357,treated,treated,23
#94697,744,1910,control,treated,22
#96578,711,1931,treated,treated,15
#91961,822,2041,treated,treated,20
#95359,595,1779,control,treated,16
#90678,891,2049,treated,control,21
#97404,147,1319,control,control,22
#93732,248,1419,treated,treated,18
#93730,516,1694,control,control,21
#94262,475,1633,treated,treated,18
#95715,336,1492,control,control,17
#98770,449,1611,treated,treated,21
#90323,1,1198,treated,treated,19
#91147,332,1494,control,treated,23
#92154,841,1996,treated,treated,17
#96229,289,1501,control,treated,24
#91624,592,1826,control,control,21
#96127,862,2034,control,treated,20
#95129,535,1758,control,control,24
#92897,770,1970,control,treated,16
#90126,302,1452,control,treated,18
#94676,924,2092,treated,treated,23
#99885,311,1471,control,control,20
#92668,479,1631,control,treated,21
