Specimen.ID,born,died,treatment,diet,weight
#93172,732,1946,treated,control,24
#99988,924,2126,treated,treated,19
#95951,592,1759,control,control,24
#92728,877,2105,control,treated,19
#95645,930,2145,control,treated,19
#90312,748,1997,control,control,24
#91754,314,1554,control,treated,24
#96400,850,2029,treated,control,21
#91368,883,2067,control,treated,16
#92435,538,1761,treated,control,21
#93581,311,1475,treated,control,20
#92381,1042,2243,control,treated,22
#92780,453,1647,control,treated,24
#92454,932,2121,treated,treated,20
#94294,967,2122,control,treated,22
#96287,227,1411,treated,treated,16
#98364,464,1634,treated,treated,20
#96141,199,1384,treated,control,22
#91319,267,1458,control,control,17
#93985,32,1228,control,control,20
#95243,512,1716,control,treated,18
#95229,686,1916,treated,treated,18
#91223,769,2015,treated,treated,17
#92302,325,1490,treated,treated,24
#92849,368,1532,treated,control,15
#92593,279,1451,treated,treated,18
#98685,890,2066,treated,control,23
#99611,70,1226,control,control,15
#98838,744,1980,treated,control,20
#96016,346,1543,treated,control,15
#96465,891,2126,control,control,15
#97901,29,1196,control,treated,19
#91579,453,1693,treated,treated,21
#94570,375,1573,control,control,22
#90266,931,2089,treated,treated,20
#93914,601,1844,control,control,15
#90096,25,1181,treated,control,20
#98764,1055,2254,control,treated,23
#90366,626,1847,treated,control,21
#91646,811,2046,control,control,15
#97905,635,1861,control,control,18
#93476,119,1296,control,control,19
#93674,364,1570,control,treated,16
#93991,933,2105,control,control,24
#91222,443,1605,control,control,17
#98382,1046,2227,control,treated,16
#90550,158,1391,control,treated,18
#96561,417,1588,treated,treated,24
#90845,204,1413,treated,treated,17
#97332,767,1944,control,control,21
#96100,892,2095,control,treated,21
#93212,1081,2301,treated,treated,23
#94453,846,2005,treated,control,20
#98136,412,1635,control,control,21
#94630,236,1390,treated,treated,21
#92164,54,1254,control,treated,18
#96602,544,1769,treated,control,19
#98406,78,1255,treated,treated,24
#97899,170,1341,treated,treated,19
#94311,891,2097,control,treated,23
#97817,914,2130,control,control,16
#94411,709,1919,treated,treated,20
#90377,0,1213,control,control,23
#92966,416,1625,treated,treated,21
#90570,469,1709,control,control,22
#92904,144,1307,treated,treated,22
#91823,298,1502,control,treated,20
#95555,62,1304,control,treated,19
#92265,539,1736,control,treated,24
#98515,928,2159,treated,treated,18
#96174,608,1796,treated,control,20
#96833,360,1575,control,control,24
#95487,446,1675,control,control,19
#90866,870,2092,control,treated,22
#95530,986,2163,treated,control,20
#92911,103,1330,treated,treated,19
#93671,1088,2332,control,treated,23
#94588,843,2031,control,treated,24
#91032,572,1742,control,treated,18
#93927,759,2000,treated,treated,22
#94604,863,2039,treated,control,17
#98852,147,1386,control,control,16
#93034,477,1663,treated,control,15
#96522,148,1388,control,treated,20
#90453,900,2102,treated,treated,23
#97406,336,1497,treated,treated,16
#98922,717,1948,treated,control,17
#97163,629,1824,control,control,15
#93585,410,1572,control,treated,16
#95619,75,1288,control,treated,19
#93936,966,2143,control,treated,22
#99120,783,1935,control,control,24
#93536,142,1379,treated,treated,16
#95112,861,2036,treated,treated,21
#99043,707,1913,control,control,23
#93299,331,1568,treated,treated,21
#98673,457,1677,control,treated,20
#92823,638,1851,control,treated,18
#96773,29,1271,control,control,15
#93757,994,2238,control,treated,16
#95151,484,1636,control,treated,20
#97216,68,1242,control,treated,20
#95938,263,1457,control,control,22
#95655,291,1453,control,treated,20
#93360,52,1259,control,treated,22
#90461,529,1684,control,control,21
#94907,670,1874,treated,control,15
#94881,640,1809,control,control,22
#91130,70,1290,treated,control,17
#93429,601,1764,control,treated,21
#95096,336,1519,treated,treated,16
#92281,369,1554,treated,treated,17
#98062,646,1822,control,treated,22
#95045,72,1290,control,treated,24
#97075,32,1215,control,control,24
#92670,1044,2199,treated,treated,22
#91546,955,2136,treated,treated,16
#96409,443,1690,control,control,24
#94188,469,1650,control,control,23
#99488,1036,2249,control,control,22
#92124,364,1560,control,control,18
#92189,827,1993,treated,treated,20
#91751,986,2220,control,treated,15
#98745,690,1899,control,treated,23
#92048,924,2084,control,treated,22
#94332,852,2068,treated,control,17
#94961,126,1362,control,treated,16
#95031,979,2187,treated,treated,24
#95535,585,1781,control,control,22
#91170,777,1940,treated,control,15
#90603,499,1714,control,control,20
#97167,655,1856,control,treated,16
#91570,290,1520,treated,control,22
#97988,445,1632,treated,treated,19
#99414,627,1787,treated,control,18
#96125,697,1893,treated,treated,19
#94842,33,1249,treated,control,22
#90926,391,1623,treated,control,24
#91312,14,1230,control,control,17
#99803,248,1458,treated,control,16
#97400,444,1678,control,control,24
#91350,831,2080,treated,control,20
#94898,1089,2292,control,control,20
#94160,915,2152,control,control,24
#95016,194,1405,control,treated,18
#97413,607,1819,treated,treated,22
#91039,1009,2176,treated,control,22
#91620,888,2129,treated,treated,23
#93309,49,1202,control,control,21
#96843,1068,2242,control,control,18
#96004,1048,2247,control,control,16
#91094,494,1674,control,treated,17
#92239,880,2057,treated,control,21
#90248,1073,2281,treated,treated,19
#98038,397,1645,control,treated,19
#98623,834,2078,treated,treated,19
#93585,590,1786,treated,control,17
#95961,73,1286,treated,control,15
#96727,51,1228,treated,control,22
#97284,300,1514,treated,treated,15
#93257,123,1346,control,control,17
#95062,371,1549,treated,treated,15
#96820,899,2137,control,treated,19
#96002,385,1623,control,treated,18
#90505,589,1750,control,treated,15
#93158,912,2092,control,control,23
#97201,1034,2223,control,treated,17
#93958,442,1647,control,control,21
#95041,88,1249,treated,treated,19
#99531,954,2115,control,control,21
#94371,641,1890,treated,control,20
#97797,42,1233,treated,control,21
#91309,697,1871,control,control,16
#90025,803,2018,treated,treated,18
#92691,652,1877,control,control,24
#90447,310,1541,control,treated,23
#98402,729,1959,treated,treated,15
#95960,368,1613,treated,control,23
#98289,883,2110,control,treated,20
#91712,290,1490,treated,treated,20
#93592,286,1481,treated,treated,20
#95008,401,1556,control,control,23
#92605,142,1308,treated,control,18
#98040,459,1676,treated,treated,24
#90471,1049,2284,treated,treated,24
#94043,429,1611,control,treated,24
#90828,349,1567,treated,control,18
#92881,1041,2282,control,treated,23
#94168,105,1283,control,control,23
#94149,901,2150,treated,control,19
#92793,607,1835,treated,control,24
#95896,1032,2245,control,treated,23
#99984,910,2094,treated,control,22
#98632,555,1800,treated,control,22
#98714,724,1940,control,control,18
#93370,922,2145,treated,control,19
#91840,541,1751,treated,control,18
#94446,1029,2190,treated,control,21
#96901,890,2059,control,control,20
#99402,313,1546,treated,control,20
#99005,771,1994,treated,treated,21
#93982,679,1875,treated,treated,23
#90268,724,1954,control,control,16
