Specimen.ID,born,died,treatment,diet,weight
#94826,148,1394,treated,control,19
#92260,888,2052,treated,control,20
#96347,1019,2246,treated,treated,22
#98609,709,1909,treated,treated,16
#90904,454,1607,control,treated,19
#95163,127,1324,control,treated,15
#90813,35,1278,treated,control,20
#92181,587,1834,treated,control,22
#90432,1012,2193,control,control,18
#92612,106,1328,treated,treated,24
#91250,337,1576,treated,control,17
#92937,793,2038,treated,treated,21
#97374,124,1361,control,control,16
#90813,1006,2250,control,treated,15
#93229,933,2168,treated,treated,17
#95571,439,1643,treated,treated,22
#92391,6,1216,treated,treated,18
#90123,631,1867,treated,treated,19
#95793,1091,2330,control,treated,15
#94073,134,1290,control,control,18
#90523,61,1292,control,treated,17
#97992,988,2234,treated,control,19
#99929,887,2114,treated,control,18
#92504,71,1313,treated,control,23
#91723,395,1631,control,control,20
#96219,877,2062,treated,control,20
#94039,480,1698,treated,control,21
#91173,9,1187,control,control,24
#96305,987,2192,treated,control,16
#98833,309,1523,treated,treated,15
#91107,298,1511,treated,treated,23
#90144,21,1188,control,treated,17
#93837,803,1975,treated,treated,18
#91077,525,1746,control,control,15
#99445,165,1316,control,treated,23
#97180,935,2164,treated,control,15
#97971,296,1501,treated,treated,16
#94272,751,1994,control,control,20
#99576,800,2006,control,treated,21
#95234,158,1311,control,control,22
#92538,688,1892,control,control,18
#93616,525,1739,control,control,16
#99809,768,1932,control,control,18
#93674,377,1564,treated,treated,15
#95226,783,1989,control,control,15
#94816,516,1676,treated,control,18
#93583,771,1992,control,treated,18
#90641,461,1698,control,treated,24
#91394,495,1679,control,control,17
#96847,721,1888,control,treated,18
#90264,285,1441,control,control,16
#95815,1076,2294,treated,treated,16
#92324,740,1924,control,control,19
#94183,751,1926,treated,treated,15
#94813,782,1970,control,control,24
#92436,198,1369,treated,treated,19
#96233,652,1892,control,treated,18
#98657,115,1270,treated,treated,18
#95861,1005,2184,treated,treated,19
#92182,840,2020,treated,control,23
#99426,24,1207,treated,control,24
#97357,181,1337,treated,treated,18
#94172,647,1856,control,control,24
#92213,882,2110,treated,treated,22
#93538,1073,2267,control,treated,15
#94270,375,1550,treated,treated,23
#94445,124,1364,treated,control,24
#97353,1031,2202,treated,treated,24
#96344,724,1886,control,control,23
#96594,0,1226,control,treated,24
#97891,495,1686,treated,control,21
#96639,966,2139,treated,treated,24
#96355,1005,2222,treated,control,16
#99061,863,2086,treated,control,20
#93627,1013,2205,control,treated,18
#91173,53,1237,control,control,24
#91806,1086,2321,control,treated,17
#95931,662,1866,control,control,19
#99051,490,1654,control,control,24
#92813,417,1632,treated,control,23
#90637,802,1987,control,control,23
#93250,589,1803,control,control,19
#98586,784,1945,control,treated,23
#98508,871,2092,control,treated,22
#92976,133,1321,control,treated,18
#94023,854,2088,treated,treated,15
#91713,284,1460,treated,control,18
#97748,95,1305,control,control,24
#97628,108,1296,treated,control,22
#99621,247,1442,control,control,18
#95314,1082,2234,control,treated,22
#93538,601,1784,control,control,18
#95931,357,1599,treated,treated,21
#93037,463,1705,control,control,24
#93288,861,2083,treated,treated,23
#98904,601,1763,treated,control,15
#94706,1015,2251,treated,control,17
#93060,104,1350,control,control,23
#90430,422,1645,treated,treated,21
#99805,244,1477,treated,treated,18
#92468,952,2148,treated,control,18
#98248,179,1362,control,control,15
#99083,830,1989,treated,treated,22
#99443,349,1503,control,control,15
#91468,492,1722,treated,treated,19
#96270,6,1166,treated,treated,20
#90696,61,1259,control,treated,19
#96752,1055,2233,control,control,24
#95849,940,2104,treated,control,16
#94556,541,1702,treated,control,23
#91238,257,1415,treated,control,21
#90811,17,1226,treated,treated,23
#90718,322,1540,control,treated,18
#96802,742,1981,control,control,18
#97271,95,1327,treated,control,15
#97990,938,2174,treated,treated,20
#93464,181,1371,control,control,15
#98212,936,2166,control,treated,22
#94229,23,1229,control,control,24
#95685,663,1826,treated,treated,15
#92710,806,2013,treated,treated,18
#95342,904,2113,control,control,18
#92141,799,2045,treated,control,18
#93743,1050,2201,control,control,21
#91644,468,1627,treated,treated,22
#96383,635,1849,treated,control,19
#98256,736,1957,treated,control,18
#93757,53,1228,treated,control,19
#98149,516,1694,control,treated,17
#99942,325,1542,treated,control,22
#92733,246,1413,control,treated,17
#93957,373,1579,control,control,19
#93940,296,1456,control,control,17
#93911,47,1244,control,treated,20
#98448,35,1219,treated,treated,19
#90338,254,1439,control,control,22
#95813,467,1687,treated,treated,23
#97011,20,1218,control,control,22
#96628,1094,2324,control,control,15
#98339,902,2125,treated,control,15
#95217,731,1960,treated,control,24
#99443,944,2151,control,treated,23
#96358,1015,2203,control,control,17
#99204,624,1798,control,treated,24
#90924,69,1287,treated,treated,18
#98737,152,1346,treated,control,20
#98289,831,2038,treated,treated,23
#98686,786,1987,treated,control,18
#98998,148,1377,treated,control,19
#91546,844,2075,control,control,15
#93460,480,1669,control,treated,19
#97986,298,1473,control,treated,23
#90094,552,1751,treated,control,16
#92597,523,1698,treated,control,18
#92135,12,1258,treated,control,15
#93339,553,1728,treated,treated,17
#99642,819,1969,control,control,18
#98240,358,1600,control,treated,19
#90873,982,2152,control,treated,22
#97248,474,1646,treated,treated,23
#97177,395,1562,treated,treated,22
#99051,33,1240,control,control,22
#91783,139,1316,control,treated,24
#93032,365,1520,control,control,21
#96129,907,2100,control,treated,19
#93328,631,1875,treated,treated,16
#97411,812,1973,treated,control,18
#95496,649,1813,treated,treated,23
#94618,504,1740,treated,treated,23
#98787,256,1406,control,treated,20
#95262,458,1694,control,treated,18
#95047,690,1850,treated,control,16
#96859,486,1685,treated,control,22
#98851,352,1528,treated,control,24
#97474,735,1896,control,control,24
#97565,388,1594,treated,control,21
#90558,644,1799,control,treated,19
#96714,558,1727,treated,treated,17
#98678,701,1950,control,treated,22
#99821,367,1599,treated,treated,19
#97525,270,1461,control,treated,20
#94448,973,2218,treated,treated,17
#92153,477,1681,treated,treated,23
#99434,737,1940,control,treated,23
#95933,60,1234,control,control,15
#92698,328,1563,control,control,18
#93121,786,1987,treated,treated,17
#96380,607,1856,treated,treated,15
#94868,1087,2280,treated,treated,17
#90992,687,1855,treated,treated,18
#93814,625,1809,treated,control,19
#93020,715,1917,treated,treated,23
#96971,488,1732,control,control,21
#95008,153,1374,control,treated,24
#97773,145,1383,control,control,22
#90909,736,1928,treated,control,23
#97128,178,1335,control,control,18
#96266,78,1229,treated,control,16
#97209,801,2034,control,control,22
