Specimen.ID,born,died,treatment,diet,weight
#95438,1064,2236,treated,treated,22
#95517,213,1458,control,control,15
#95881,683,1885,treated,control,16
#94781,583,1796,treated,treated,20
#92174,385,1555,control,treated,17
#97809,539,1722,treated,treated,23
#96688,703,1880,control,treated,15
#91250,960,2170,treated,control,23
#95137,53,1275,treated,control,16
#99229,170,1404,control,treated,24
#95413,50,1247,control,treated,23
#93374,952,2160,control,control,16
#99893,350,1566,treated,control,24
#95857,830,1989,control,control,21
#90902,306,1463,control,control,18
#92070,474,1647,treated,control,16
#91565,208,1358,control,treated,20
#91228,370,1529,treated,treated,18
#90199,522,1737,control,treated,20
#90239,450,1654,control,control,23
#92820,122,1276,control,control,15
#94310,921,2125,control,treated,22
#95631,911,2156,control,control,17
#93893,821,2050,treated,treated,16
#91628,762,1927,treated,control,24
#92240,165,1394,treated,treated,19
#94318,79,1252,treated,treated,15
#97956,495,1719,control,treated,17
#90455,85,1263,treated,control,18
#98215,470,1672,treated,treated,15
#98512,1063,2287,control,control,18
#96501,668,1874,treated,treated,21
#96542,791,2036,treated,treated,21
#97916,712,1880,treated,control,21
#97148,334,1511,control,treated,20
#99766,115,1275,treated,control,17
#95957,792,2034,control,treated,15
#96225,230,1441,control,control,24
#91094,470,1703,treated,control,20
#96300,853,2012,treated,control,22
#91984,694,1872,control,treated,22
#92239,677,1889,treated,treated,20
#94807,188,1340,treated,treated,15
#92579,270,1471,control,treated,23
