Specimen.ID,born,died,treatment,diet,weight
#94505,924,2168,control,control,21
#90867,545,1780,treated,control,22
#99587,930,2119,treated,control,22
#97169,778,2013,control,treated,16
#92125,295,1536,treated,control,23
#99500,186,1355,treated,control,20
#92008,350,1515,treated,treated,23
#97841,549,1763,treated,control,16
#91402,864,2072,control,treated,22
#99808,674,1896,control,treated,22
#94222,151,1314,control,control,18
#95431,919,2116,treated,treated,18
#98198,751,1956,control,treated,23
#99928,359,1519,control,treated,23
#92169,657,1843,control,treated,21
#94930,754,1983,treated,control,15
#96807,1072,2281,control,treated,24
#92761,337,1512,treated,treated,20
#99546,713,1871,control,control,21
#95180,889,2090,control,treated,19
#95771,561,1760,control,treated,23
#94983,296,1517,control,treated,17
#94924,977,2154,control,treated,17
#90567,450,1694,control,control,18
#99716,882,2131,treated,treated,19
#99524,666,1829,treated,control,21
#96819,288,1495,control,control,21
#91931,557,1770,treated,control,23
#90249,840,2079,treated,treated,19
#99510,781,2015,treated,treated,15
#90172,550,1731,control,control,18
#92555,390,1631,control,control,19
#92795,1085,2285,control,treated,18
#92201,358,1531,treated,treated,20
#97547,160,1344,control,control,19
#96863,689,1896,control,treated,16
#96951,748,1975,control,treated,24
#93512,452,1627,treated,treated,15
#99691,133,1375,treated,control,22
#95065,461,1632,control,control,17
#99428,659,1813,control,treated,20
#92222,318,1504,treated,control,23
#90744,711,1942,treated,treated,19
#99460,203,1387,control,control,24
#90755,829,2073,control,treated,23
#95823,783,2008,control,control,23
#93417,829,2061,treated,treated,22
#91910,581,1737,control,treated,16
#91931,446,1599,control,treated,20
#93000,660,1823,treated,control,15
#90428,948,2105,control,control,24
#90195,400,1592,control,control,24
#98967,189,1356,treated,control,21
#99836,325,1540,treated,treated,24
#96639,950,2196,control,control,17
#90382,49,1221,control,treated,20
#91756,512,1726,control,treated,18
#91428,538,1696,control,control,16
#98982,931,2088,treated,treated,16
#92762,569,1762,treated,control,16
#90283,56,1274,treated,control,15
#96772,10,1223,treated,control,21
#93569,801,2009,treated,treated,20
#92053,153,1352,treated,control,18
#96992,741,1898,treated,treated,24
#99459,436,1610,control,treated,15
#98890,468,1698,control,control,15
#94273,784,1996,control,control,15
#93574,263,1433,treated,control,17
#99687,978,2165,treated,control,24
#93841,485,1652,control,treated,15
#98378,66,1243,control,control,22
#97748,1059,2249,treated,control,20
#96133,190,1426,control,treated,20
#92852,625,1831,treated,treated,15
#91221,442,1632,control,control,17
#91085,31,1206,treated,control,20
#96538,891,2074,treated,treated,18
#97565,985,2221,treated,control,18
#90925,674,1918,control,treated,21
#90295,359,1557,treated,control,15
#92606,265,1434,control,treated,17
#96191,917,2093,control,treated,19
#96050,787,1943,treated,treated,16
#93462,795,1949,treated,treated,15
#90185,382,1579,control,treated,15
#99983,476,1647,control,control,18
#97844,33,1205,control,treated,22
#92092,46,1242,control,treated,19
#94647,867,2090,control,control,21
#98230,800,2042,treated,control,19
#96604,507,1744,control,treated,17
#95021,246,1472,treated,control,15
#98832,766,1930,treated,control,16
#96710,1047,2263,control,treated,24
#95537,947,2148,control,control,18
#93769,183,1406,control,treated,19
#92719,107,1354,control,treated,15
#92531,373,1587,control,control,16
#97725,646,1811,control,control,15
#91053,974,2171,treated,treated,18
#94172,209,1408,treated,treated,16
#93279,696,1906,control,control,16
#96138,954,2187,control,control,23
#99529,907,2123,treated,control,18
#96176,758,1931,treated,control,23
#93409,246,1457,treated,treated,21
#96698,483,1718,treated,treated,22
#95729,1051,2281,control,control,15
#90961,13,1236,control,treated,21
#91647,1024,2272,control,control,21
#93592,212,1397,treated,control,18
#96749,945,2170,control,control,23
#92684,436,1650,treated,treated,19
#94546,548,1720,treated,treated,18
#95950,1064,2228,control,control,22
#93988,1066,2307,treated,treated,24
#91540,859,2055,control,control,17
#90751,1058,2269,treated,treated,22
#91225,843,2036,treated,control,22
#98270,745,1904,treated,treated,16
