Specimen.ID,born,died,treatment,diet,weight
#97371,145,1352,treated,control,21
#94700,1068,2237,control,control,20
#91833,647,1813,control,control,23
#94610,1039,2226,treated,treated,19
#99844,882,2089,treated,control,15
#90652,1016,2251,treated,treated,19
#95115,726,1969,treated,control,17
#91464,6,1164,treated,control,20
#91666,999,2161,control,treated,18
#95397,1020,2213,control,treated,18
#90848,145,1303,control,control,20
#96026,363,1575,treated,control,24
#97007,781,1938,control,treated,24
#99360,696,1901,control,treated,15
#99350,918,2099,treated,treated,23
#94633,1059,2212,control,treated,24
#92075,684,1906,treated,treated,21
#91271,904,2134,treated,treated,19
#90859,927,2124,treated,control,24
#96402,1064,2271,control,control,19
#97643,952,2133,control,treated,19
#91066,399,1561,control,control,16
#96769,976,2174,control,treated,16
#91568,565,1716,control,control,24
#93773,1031,2264,treated,control,17
#93077,352,1553,treated,treated,18
#97011,1033,2252,control,control,17
#94785,1038,2204,treated,control,23
#99913,1077,2230,control,treated,18
#98496,1071,2245,treated,treated,23
#94439,968,2124,treated,treated,15
#97353,244,1399,control,control,19
#95608,46,1246,control,treated,18
#91513,1019,2255,control,control,17
#95658,898,2133,treated,control,15
#99908,796,2029,treated,control,22
#94225,193,1422,treated,treated,21
#94466,636,1846,control,control,23
#96555,598,1839,treated,control,19
#92800,422,1626,treated,control,18
#98112,324,1566,control,treated,15
#93433,580,1751,treated,control,18
#92525,95,1295,control,treated,19
#95646,317,1475,treated,control,17
#95421,984,2223,treated,treated,18
#91734,1076,2291,treated,treated,16
#97628,89,1265,control,treated,19
#91057,600,1823,control,treated,21
#90140,496,1662,control,control,19
#90250,288,1490,control,control,22
#99861,532,1760,control,treated,17
#98781,72,1319,control,treated,15
#97796,749,1985,control,treated,24
#92266,311,1491,treated,control,19
#95960,556,1774,treated,control,23
#92989,164,1337,control,control,20
#94315,108,1260,control,treated,22
#92784,1081,2330,control,treated,24
#93990,229,1437,treated,treated,16
#90105,354,1547,control,control,20
#99051,24,1226,control,treated,22
#99654,959,2119,treated,control,19
#98344,854,2062,control,treated,22
#95231,144,1296,control,control,15
#99331,186,1376,treated,treated,15
#98912,521,1702,treated,treated,22
#90087,925,2151,control,control,20
#96553,853,2019,treated,treated,24
#93931,83,1261,treated,treated,15
#99437,526,1752,control,control,19
#99243,692,1902,treated,control,20
#94696,938,2091,treated,control,22
#96407,628,1839,control,treated,22
#94210,158,1346,treated,treated,17
#92443,517,1724,treated,treated,21
#93750,186,1367,control,treated,16
#96120,1034,2283,control,treated,19
#96140,306,1499,control,control,20
#99001,405,1644,control,treated,16
#96710,56,1212,treated,treated,16
#90061,715,1899,control,treated,19
#93050,971,2136,control,treated,16
#91761,731,1917,control,control,21
#94359,953,2115,treated,control,23
#98533,537,1780,control,control,21
#98278,1069,2288,treated,treated,24
#92152,743,1952,control,treated,23
#99431,124,1299,treated,treated,22
#97103,773,1993,treated,control,22
#95147,860,2027,treated,control,18
#94634,887,2066,treated,control,23
#96372,524,1753,treated,treated,15
#96247,328,1566,control,control,18
#93026,376,1566,treated,control,19
#90172,612,1772,control,treated,18
#94049,406,1559,control,treated,17
#99215,970,2121,control,control,20
#91878,650,1837,treated,control,21
#97090,60,1277,control,treated,19
#95239,757,1989,control,treated,24
#91635,1023,2257,treated,treated,23
#92732,1091,2297,control,control,20
#96505,82,1263,treated,treated,21
#95898,820,2020,control,treated,23
#97860,1039,2229,control,treated,24
#92093,576,1808,control,treated,21
#92773,989,2167,treated,treated,24
#91928,221,1427,control,control,16
#96997,327,1568,control,treated,24
#95307,590,1832,control,treated,18
#98115,555,1712,treated,control,24
#91297,355,1542,treated,treated,18
#94840,79,1260,treated,treated,23
#92701,896,2049,treated,control,23
#93952,427,1583,treated,control,17
#90267,583,1794,control,treated,24
#92027,1038,2226,control,treated,19
#90902,772,1922,treated,control,19
#97698,1092,2257,treated,treated,20
#90110,682,1905,treated,treated,16
#90572,771,1986,treated,treated,24
#94518,297,1510,treated,treated,19
#96922,159,1343,treated,treated,18
#99527,740,1891,control,control,18
#90983,175,1326,treated,treated,15
#99719,818,2018,control,treated,17
#93967,32,1205,control,control,17
#97338,964,2200,control,control,21
#97898,646,1798,treated,treated,22
#96323,378,1546,treated,treated,23
#90559,244,1441,treated,treated,19
#90563,987,2183,control,treated,19
#93889,78,1303,control,treated,15
#92359,722,1909,control,control,19
#97298,124,1366,treated,control,24
#99075,604,1784,control,control,21
#93765,885,2134,control,control,19
#90903,919,2102,control,control,17
#96007,316,1481,control,treated,22
#99416,938,2168,treated,treated,18
#94066,153,1382,treated,treated,23
#94589,162,1342,control,treated,22
#93049,747,1906,control,treated,20
#96331,572,1757,treated,treated,19
#99148,553,1777,control,treated,15
#92644,328,1493,treated,treated,18
#96481,771,1948,treated,control,15
#93460,854,2031,control,control,20
#97309,828,2022,control,control,21
#91051,358,1516,treated,control,22
#94472,887,2040,control,treated,22
#99588,1060,2291,treated,treated,16
#95284,281,1433,treated,treated,23
#99346,1008,2233,treated,control,18
#90319,1080,2277,control,control,19
#93293,507,1753,control,treated,18
#93865,458,1613,control,treated,22
#93099,1037,2273,treated,treated,20
#90295,158,1391,treated,treated,16
#97362,941,2137,treated,control,19
#98798,2,1161,control,treated,16
#92804,598,1802,control,control,18
#92096,1059,2217,treated,control,21
#97874,1006,2226,treated,treated,16
#93579,547,1742,control,treated,18
#90038,887,2082,control,control,18
#90212,889,2094,control,treated,22
#96279,506,1722,treated,treated,18
#90568,527,1694,treated,treated,21
#95244,650,1803,control,control,18
#97808,864,2028,treated,control,23
#95204,486,1661,treated,control,18
#95130,944,2138,control,treated,20
#94639,735,1932,control,treated,17
#92210,179,1344,control,control,21
#96485,913,2106,treated,control,16
