Specimen.ID,born,died,treatment,diet,weight
#98453,724,1953,treated,treated,20
#95629,1033,2203,treated,treated,15
#97074,329,1570,control,treated,21
#97613,265,1508,control,treated,20
#94132,626,1777,control,treated,17
#91926,963,2132,control,control,19
#98864,667,1827,control,treated,22
#90962,120,1280,control,control,15
#98353,568,1731,treated,treated,22
#90959,804,2042,treated,control,24
#95044,467,1676,treated,control,17
#90668,683,1901,control,control,16
#93305,1079,2250,treated,control,22
#95514,626,1856,treated,control,18
#94841,672,1877,control,control,22
#93966,543,1762,treated,control,18
#94775,1045,2210,treated,treated,18
#93842,742,1942,control,treated,16
#94654,414,1616,treated,control,18
#99726,213,1375,control,treated,17
#90442,355,1526,control,control,15
#99359,499,1734,control,control,21
#95553,338,1528,treated,treated,23
#95444,81,1293,treated,control,20
#97388,76,1305,control,control,23
#91733,630,1850,control,treated,22
#93902,667,1914,control,control,22
#96406,812,2057,control,control,21
#97522,255,1477,control,treated,19
#93091,908,2124,control,treated,17
#91847,1054,2218,control,treated,24
#98378,207,1453,control,control,24
#97061,559,1757,control,treated,18
#96345,170,1400,treated,treated,22
#93175,875,2120,treated,treated,23
#95459,167,1350,treated,treated,24
#92838,92,1329,treated,treated,18
#96803,255,1422,control,treated,17
#98871,948,2133,control,treated,19
#97892,961,2180,control,control,19
#99604,108,1341,treated,control,23
#99987,654,1830,treated,control,15
#90773,188,1406,treated,control,24
#91735,874,2086,treated,control,18
#91892,407,1647,control,treated,17
#96804,950,2110,control,control,17
#92842,849,2061,treated,treated,22
#95193,797,1960,treated,treated,17
#98599,538,1691,control,treated,22
#96535,256,1492,treated,treated,23
#99143,634,1813,treated,treated,22
#99627,366,1531,treated,control,24
#91917,828,2063,treated,treated,17
#93688,232,1428,treated,treated,17
#94106,706,1879,control,control,16
#99289,573,1814,treated,treated,21
#94744,221,1424,treated,treated,17
#90730,563,1740,treated,control,24
#98786,988,2224,control,control,16
#97784,247,1435,treated,treated,17
#96750,352,1528,treated,treated,15
#93629,137,1381,control,treated,22
#98893,420,1605,control,treated,24
#97497,908,2121,treated,treated,24
#99447,914,2154,treated,control,19
#96024,932,2108,control,treated,17
#98133,796,2002,control,treated,17
#97441,1042,2244,control,control,19
#93646,495,1697,treated,treated,16
#91862,798,2008,treated,control,16
#95309,482,1693,control,control,24
#94136,601,1802,control,control,16
#94764,71,1311,control,treated,15
#96800,766,1993,control,treated,22
#98228,44,1226,treated,treated,21
#94144,212,1445,treated,control,22
#97738,726,1954,treated,treated,18
#90009,885,2070,control,treated,23
#97132,34,1208,control,control,20
#97376,69,1255,control,control,23
#95021,822,2018,treated,treated,20
#90528,554,1714,treated,treated,16
#99570,818,1994,treated,treated,20
#93190,21,1241,control,treated,19
#96621,574,1732,treated,treated,19
#91645,925,2172,control,control,16
#94897,446,1616,control,control,16
#94698,962,2162,control,treated,20
#91113,478,1682,treated,control,17
#91687,16,1169,control,control,21
#94762,861,2019,control,treated,20
#96516,515,1720,treated,treated,20
#93692,113,1293,treated,treated,15
#90715,431,1666,control,control,19
#93132,726,1916,treated,control,20
#94970,314,1512,control,treated,17
#99375,223,1413,treated,treated,16
#92091,552,1762,treated,treated,19
#96196,533,1773,treated,treated,23
#90423,793,1973,treated,treated,16
#99990,326,1478,control,control,15
#91182,517,1712,treated,treated,24
#94815,492,1709,control,treated,20
#98399,560,1761,control,treated,22
#96704,349,1509,treated,control,15
#92390,463,1642,control,control,23
#98038,829,2050,control,control,18
#90796,962,2133,control,control,15
#96164,828,1985,control,treated,21
#98136,768,1947,treated,treated,24
#94810,170,1411,control,treated,20
#91125,1056,2240,control,control,20
#94543,707,1913,control,treated,18
#94467,477,1719,treated,control,16
#94278,173,1374,treated,control,15
#98782,35,1223,control,treated,23
#90811,677,1899,control,treated,19
#93876,187,1396,treated,control,15
#99685,350,1526,treated,treated,16
#98756,408,1594,treated,control,18
#94440,469,1638,treated,control,15
#94269,71,1249,treated,control,24
#94605,1044,2198,control,control,22
#95042,182,1364,treated,control,15
#92342,150,1340,control,control,17
#90767,239,1434,treated,control,18
#92166,623,1788,control,control,17
#93318,1020,2201,control,control,17
#98244,219,1388,control,control,24
#94225,85,1297,treated,treated,20
#99412,301,1524,treated,treated,19
#95700,496,1701,treated,treated,16
#90696,668,1857,control,control,19
#98210,272,1429,control,treated,20
#94292,51,1231,treated,treated,19
#96740,513,1757,control,control,20
#94624,565,1756,treated,treated,20
#97345,333,1546,treated,control,19
#96563,203,1377,control,control,24
#97187,530,1737,treated,treated,17
#98388,495,1734,control,control,15
#98089,147,1362,control,control,24
#91120,1011,2170,treated,control,15
#93108,311,1511,control,control,16
#93554,75,1239,control,control,15
#91550,967,2156,treated,control,15
#92295,456,1630,treated,treated,24
#94081,1050,2293,treated,control,21
#95467,666,1896,treated,treated,21
#97143,872,2067,treated,treated,21
#92092,690,1890,control,control,24
#95945,261,1482,control,treated,20
#96486,245,1491,treated,treated,15
#97653,574,1755,treated,control,19
#95602,115,1335,control,control,21
#97349,583,1799,control,control,18
#96411,91,1250,treated,control,15
#90634,764,1996,control,treated,16
#92299,938,2147,control,treated,23
#90998,859,2032,control,treated,23
#94934,608,1808,control,treated,21
#92526,825,2007,control,treated,23
#91316,369,1596,control,treated,16
#91111,921,2157,treated,treated,15
#98535,1017,2241,control,treated,22
#93887,201,1427,treated,control,18
#97396,518,1669,treated,treated,18
#91717,421,1579,treated,treated,21
#90444,241,1403,treated,control,23
#98662,303,1454,control,control,19
#95186,415,1635,control,treated,19
#90395,364,1603,treated,treated,19
#92161,586,1779,treated,treated,17
#93158,205,1414,treated,control,17
#90999,457,1646,control,control,16
