Specimen.ID,born,died,treatment,diet,weight
#92223,569,1729,control,control,22
#99066,538,1780,treated,control,22
#94762,809,2045,control,treated,23
#92801,839,1998,control,treated,23
#93231,1012,2246,control,control,23
#95250,953,2146,control,treated,21
#98712,67,1294,control,control,20
#98060,1032,2230,control,control,16
#96065,997,2246,treated,treated,17
#99736,317,1565,treated,control,16
#97739,604,1844,treated,control,23
#92166,20,1253,treated,treated,18
#97145,635,1874,treated,control,23
#91474,165,1318,treated,control,21
#97445,392,1564,treated,control,24
#93577,540,1726,control,treated,18
#95978,813,2015,treated,treated,24
#90056,541,1789,control,control,23
#95522,765,1965,control,control,20
#90030,611,1779,control,control,19
#97287,529,1768,control,treated,20
#95975,943,2154,control,control,17
#92025,172,1380,control,control,20
#92976,998,2201,treated,control,19
#96910,164,1410,control,control,18
#96177,960,2167,treated,control,21
#91115,856,2079,treated,control,18
#92029,376,1542,treated,control,21
#94268,857,2069,treated,control,15
#93098,874,2044,treated,control,17
#99219,857,2015,treated,control,18
#99986,303,1502,control,control,17
#92268,622,1868,treated,control,23
#95189,328,1544,treated,treated,18
#93856,950,2122,control,control,21
#96925,51,1298,treated,control,21
#97300,880,2105,treated,treated,19
#98017,944,2116,treated,treated,16
#94139,589,1835,treated,control,21
#90366,277,1523,treated,treated,15
#99956,682,1871,control,control,20
#95890,18,1240,treated,treated,15
#92842,216,1431,treated,treated,21
#95497,722,1884,treated,treated,16
#96660,764,1928,control,treated,23
#95107,513,1680,treated,treated,16
#96053,728,1897,treated,control,19
