Specimen.ID,born,died,treatment,diet,weight
#98214,185,1422,treated,treated,18
#98278,326,1556,treated,control,16
#98693,92,1292,treated,treated,18
#98857,177,1331,control,treated,16
#90930,1089,2337,control,treated,20
#94069,286,1454,control,treated,19
#98275,531,1726,treated,control,20
#92153,754,1951,treated,control,18
#99850,87,1298,treated,treated,16
#95941,399,1643,control,treated,24
#94028,80,1304,treated,control,24
#98001,522,1756,treated,control,20
#98495,693,1899,control,control,22
#98580,347,1531,control,control,24
#93277,761,1989,control,control,20
#98587,702,1944,treated,treated,22
#93387,928,2098,control,treated,18
#93377,790,2023,treated,treated,24
#91561,710,1900,treated,treated,18
#94826,578,1748,treated,treated,15
#91750,482,1633,treated,control,17
#93509,599,1766,treated,control,20
#97576,314,1467,control,control,17
#96926,1024,2258,treated,control,20
#98208,591,1764,treated,control,22
#97663,779,2005,treated,control,20
#99290,186,1402,control,control,22
#94479,542,1769,control,control,20
#93086,422,1658,control,control,20
#99374,702,1910,treated,control,15
#92535,254,1452,control,treated,21
#97719,949,2120,treated,treated,21
#98018,604,1790,control,control,16
#91257,1052,2236,treated,treated,18
#97276,363,1607,treated,control,22
#97018,355,1583,treated,treated,18
#99519,448,1695,control,treated,21
#98101,119,1299,control,treated,21
#93700,97,1310,treated,treated,23
#95752,949,2174,treated,control,24
#95047,78,1297,control,control,23
#98438,232,1465,treated,treated,15
#98488,972,2123,control,control,16
#95175,344,1512,control,treated,24
#90229,662,1867,treated,control,18
#91062,784,1952,treated,control,22
#92699,237,1457,control,treated,20
#90467,377,1586,treated,treated,22
#97963,608,1777,control,control,19
#93495,794,1970,treated,control,19
#97284,957,2148,treated,treated,19
#93933,1093,2291,treated,treated,15
#92218,977,2166,control,control,20
#94474,874,2053,treated,control,21
#99496,440,1687,treated,treated,17
#98800,885,2126,treated,control,18
#97628,305,1484,control,treated,15
#97163,860,2090,control,control,23
#90877,323,1495,control,control,20
#94098,901,2121,treated,control,23
#97568,623,1835,treated,control,16
#93436,333,1577,treated,control,20
#95366,419,1641,control,control,19
#96639,651,1825,control,treated,21
#93104,964,2147,control,treated,24
#96172,82,1331,control,control,20
#94099,729,1915,control,treated,18
#91037,267,1422,treated,control,24
#93453,910,2120,control,treated,23
#92585,999,2182,treated,treated,23
#96137,815,2011,treated,treated,19
#99058,761,1925,control,control,15
#96478,603,1768,treated,treated,19
#97246,97,1283,treated,treated,23
#99051,632,1855,treated,control,15
#94308,582,1793,control,treated,23
#95011,1032,2260,treated,control,17
#98765,777,1994,control,control,24
#93320,380,1598,treated,control,16
#96519,894,2142,treated,treated,19
#98717,792,2039,treated,treated,21
#99823,356,1550,treated,control,16
#99977,989,2195,control,treated,19
#99394,645,1864,treated,control,18
#90259,41,1263,treated,treated,19
#97650,662,1889,treated,treated,23
#98361,462,1633,control,control,22
#94682,488,1687,control,treated,24
#99122,175,1391,control,treated,21
#96456,293,1530,treated,treated,16
#93265,309,1512,control,treated,15
#91331,150,1340,control,control,20
#94456,923,2128,control,control,16
#93063,375,1587,treated,control,24
#93344,664,1871,treated,control,19
#91989,692,1932,control,control,20
#91056,664,1877,treated,treated,20
#93141,788,1979,control,treated,18
#97437,217,1380,control,control,22
#97350,82,1297,treated,control,17
#97621,875,2073,treated,treated,21
#96102,854,2095,control,control,18
#95032,181,1334,control,treated,18
#99080,965,2179,control,control,20
#98513,393,1598,control,treated,22
#98949,593,1837,control,treated,17
#93833,600,1799,control,control,20
#99830,903,2055,control,control,24
#91039,356,1517,control,control,17
#97471,816,1967,control,treated,17
#95853,376,1579,control,control,24
#98913,94,1285,control,treated,23
#91136,738,1915,treated,treated,18
#90115,594,1758,control,treated,16
#99807,368,1571,control,treated,17
#94475,1026,2207,treated,treated,21
#97439,613,1811,treated,treated,18
#99434,117,1293,control,treated,21
#98696,1064,2224,treated,control,24
#98577,984,2211,treated,control,17
#95472,1002,2216,control,control,23
#90596,76,1256,treated,treated,15
#97286,175,1342,control,control,23
#94283,230,1420,treated,treated,19
#90075,145,1380,treated,treated,16
#99894,450,1628,treated,control,24
#90450,165,1341,control,treated,15
#90025,526,1748,control,control,16
#91746,957,2146,treated,treated,20
#91811,1093,2313,treated,control,18
#93802,842,2028,treated,treated,15
#93957,813,2059,control,control,18
#97737,961,2195,control,treated,19
#94355,576,1726,control,treated,17
#98495,502,1691,treated,treated,22
#92029,482,1641,control,control,16
#95811,858,2081,control,control,16
#93753,678,1865,treated,control,22
#94100,290,1493,treated,control,24
#98002,518,1706,control,treated,17
#91667,405,1578,control,treated,21
#93937,428,1579,control,control,15
#99240,244,1452,treated,control,21
#91867,111,1356,treated,treated,18
#97111,1080,2272,control,control,18
#93187,330,1523,control,control,23
#96757,10,1217,treated,treated,15
#92854,905,2106,treated,treated,15
#93019,1051,2244,treated,treated,20
#93056,995,2200,treated,treated,17
#93213,140,1307,control,treated,20
#95991,243,1434,treated,control,17
#95858,914,2080,treated,control,21
#97825,515,1689,treated,treated,23
#92583,523,1688,control,treated,22
#98877,519,1720,treated,treated,18
