Specimen.ID,born,died,treatment,diet,weight
#99822,701,1860,control,control,19
#99492,631,1795,treated,control,23
#93804,921,2149,control,treated,22
#91791,73,1231,treated,treated,22
#97338,641,1797,treated,control,15
#99854,18,1212,control,treated,19
#96682,630,1787,treated,treated,19
#92188,1058,2277,treated,treated,20
#93232,326,1523,control,control,24
#94425,955,2146,control,control,22
#98227,390,1575,treated,control,20
#97963,664,1899,control,control,16
#97296,107,1270,treated,treated,16
#92146,855,2098,control,treated,22
#96885,350,1553,treated,control,19
#91032,364,1598,control,treated,23
#97232,848,2013,control,control,17
#94267,297,1475,control,treated,24
#96851,504,1681,treated,treated,17
#93039,646,1877,treated,treated,16
#93452,485,1690,treated,treated,16
#92481,868,2100,control,treated,16
#91047,429,1641,control,control,21
#92987,649,1871,treated,control,24
#97632,1004,2173,treated,control,18
#99570,548,1793,control,control,24
#90250,382,1607,treated,treated,24
#90361,648,1810,treated,control,22
#94826,381,1536,control,control,23
#98115,959,2115,control,treated,16
#95233,487,1714,control,treated,23
#93438,269,1446,treated,treated,24
#96607,215,1462,treated,control,19
#91687,655,1893,control,treated,24
#94863,570,1811,treated,control,22
#96654,108,1334,treated,control,19
#98019,744,1935,treated,treated,17
#93475,900,2139,treated,control,16
#98641,482,1667,control,control,17
#90506,768,1957,control,treated,24
#99249,629,1802,control,treated,21
#98616,959,2133,control,control,21
#90891,922,2083,control,treated,17
#98340,778,2008,control,treated,16
#93843,857,2031,treated,control,23
#95501,540,1719,control,treated,16
#96185,470,1631,control,treated,19
#95663,877,2036,treated,treated,15
#90553,278,1506,control,control,20
#99424,967,2194,control,treated,22
#91938,1075,2248,treated,control,18
#91706,630,1825,treated,control,16
#91866,490,1642,control,control,19
#93074,15,1165,treated,control,21
#98026,666,1830,treated,treated,18
#96073,984,2167,control,treated,17
#96383,959,2147,treated,control,24
#96544,871,2035,treated,control,17
#90689,268,1493,control,treated,21
#93532,255,1417,control,control,15
#97690,54,1216,control,treated,19
#94797,517,1700,treated,treated,16
#91320,676,1919,control,treated,20
#97391,288,1502,treated,treated,24
#90549,60,1279,treated,control,19
#94710,249,1413,treated,treated,17
#93151,1056,2208,treated,treated,23
#94759,633,1861,treated,control,16
#93194,618,1847,control,treated,23
#97035,582,1774,treated,treated,23
#91657,614,1770,control,treated,22
#95013,405,1573,control,control,23
#99542,1037,2229,control,treated,23
#93639,658,1839,control,control,18
#93086,272,1427,control,control,20
#99946,864,2045,treated,control,21
#94009,92,1337,treated,control,16
#93651,785,2021,treated,treated,20
#95384,926,2111,control,control,17
#90994,601,1752,control,treated,20
#92352,1032,2192,control,control,20
#99933,493,1690,control,treated,19
#90141,269,1473,treated,treated,20
#99012,319,1476,treated,control,23
#93969,388,1583,treated,treated,20
#95059,416,1638,treated,control,16
#99397,8,1158,treated,treated,16
#99009,904,2084,treated,control,21
#90102,436,1617,control,control,24
#97808,852,2009,treated,treated,19
#90673,342,1549,treated,control,19
#92639,593,1787,treated,control,22
#93599,616,1833,control,treated,15
#94094,219,1378,control,treated,23
#95581,1046,2204,treated,treated,17
#96046,15,1260,control,control,15
#96050,742,1953,control,treated,23
#99427,270,1516,control,treated,23
#93325,891,2081,control,control,20
#97513,388,1545,control,treated,21
#98055,552,1766,control,treated,17
#95025,991,2194,treated,control,17
#90024,20,1266,control,control,18
#99435,526,1750,control,control,23
#98873,545,1695,treated,treated,22
#93517,822,1973,treated,treated,21
#95629,713,1921,treated,control,23
#92506,721,1932,control,treated,21
#94860,626,1840,treated,treated,18
#96898,792,1963,treated,control,23
#91616,96,1284,control,treated,22
#93285,596,1813,treated,control,23
#97035,696,1931,treated,control,23
#97777,1005,2221,control,treated,20
#90453,95,1278,treated,control,19
#93893,558,1709,treated,control,22
#90487,577,1763,control,treated,19
#95679,92,1296,control,treated,19
#94630,467,1653,control,control,17
#93134,329,1514,treated,treated,21
#98600,981,2170,control,control,19
#93271,411,1563,control,control,19
#95907,779,1933,treated,treated,20
#91098,234,1422,treated,control,15
#95063,482,1719,control,control,19
#90936,57,1212,control,treated,20
#95388,199,1382,control,control,23
#93160,461,1633,control,treated,21
#92253,354,1573,treated,treated,21
#96755,962,2131,control,control,21
#95201,725,1886,control,treated,17
#97648,619,1804,control,treated,18
#93109,523,1760,treated,control,24
#97800,630,1836,control,control,20
#96378,1092,2316,treated,control,24
#98582,1028,2255,treated,treated,20
#91158,577,1814,control,control,17
#93296,331,1501,treated,treated,16
#94731,160,1376,treated,treated,15
#98095,282,1446,control,control,17
#95254,767,1919,control,control,16
#93388,335,1506,treated,treated,17
#91336,86,1308,treated,control,19
#94122,236,1413,control,treated,18
#91160,42,1265,control,treated,19
#97128,765,1961,control,control,20
#99967,1043,2249,treated,treated,22
#94105,22,1247,treated,control,22
#95251,192,1381,treated,control,22
#97326,137,1346,treated,treated,15
#91558,111,1346,treated,treated,16
#92846,1076,2272,treated,treated,18
#97234,687,1874,control,control,24
#95088,1085,2328,control,control,15
#97469,405,1594,treated,treated,21
#99921,115,1347,treated,control,17
#96851,743,1981,treated,treated,18
#93828,974,2186,treated,control,15
#98028,992,2187,control,control,15
#98646,149,1319,control,treated,17
#95273,1058,2244,treated,treated,24
#98949,547,1721,treated,treated,21
#94566,288,1447,treated,treated,20
#98270,475,1693,control,treated,18
#98244,164,1408,control,control,20
#93708,1043,2211,control,treated,19
#93896,426,1582,control,treated,15
#90959,147,1359,treated,control,20
#94533,241,1473,treated,control,16
#99053,543,1773,control,treated,18
#90627,474,1676,control,control,15
#92798,868,2084,control,control,15
#91389,840,2043,treated,treated,18
#92411,828,1993,control,control,16
#90411,261,1442,control,control,21
#96126,285,1533,treated,control,24
#91322,575,1818,treated,treated,18
#90603,475,1723,control,treated,21
#92041,435,1648,control,control,21
#92873,729,1907,treated,treated,15
#95357,1019,2216,control,control,20
#97131,353,1563,treated,treated,21
#93059,204,1362,control,treated,22
#94198,409,1622,treated,treated,19
#93554,763,1961,control,treated,19
#93864,322,1525,treated,control,19
#92771,1028,2197,treated,treated,20
#95685,626,1795,treated,treated,23
#96217,561,1760,control,control,21
#97734,740,1901,control,control,15
#97151,392,1544,treated,treated,22
#95041,591,1840,treated,control,18
#97647,221,1446,control,control,17
#91243,909,2062,control,control,18
#92455,5,1190,control,control,24
#92347,1014,2175,control,treated,21
#96991,799,1976,control,treated,20
#92238,790,2016,control,control,20
#99299,391,1559,control,control,22
#98158,815,2062,treated,control,19
