Specimen.ID,born,died,treatment,diet,weight
#93498,532,1780,treated,treated,22
#98365,837,2045,control,control,20
#90570,176,1372,control,control,24
#92511,240,1421,control,control,17
#92382,252,1466,treated,control,19
#98855,339,1576,control,control,20
#91701,795,2019,control,treated,15
#90732,840,2060,treated,control,16
#93644,37,1247,control,treated,20
#99099,923,2156,treated,control,18
#90973,804,2051,control,control,22
#96484,190,1410,treated,control,21
#92472,513,1750,control,control,24
#97716,679,1832,treated,control,23
#96904,74,1271,treated,control,22
#91457,492,1704,treated,control,23
#95345,771,1929,control,control,18
#94817,169,1365,control,control,19
#90269,1035,2194,control,control,19
#93406,5,1183,treated,treated,19
#91441,709,1932,treated,control,20
#95161,962,2167,control,control,21
#91273,151,1376,control,treated,20
#91275,905,2063,treated,control,16
#91223,883,2034,control,control,24
#95389,948,2140,control,treated,16
#94933,259,1451,treated,control,23
#99451,591,1807,control,control,20
#95045,590,1834,control,control,16
#98166,1026,2181,treated,control,23
#96537,991,2178,control,control,22
#99607,102,1338,treated,treated,17
#97916,867,2094,control,treated,24
#93506,307,1512,control,control,23
#90738,725,1902,treated,treated,20
#94501,859,2054,treated,treated,21
#97816,611,1819,treated,treated,22
#95701,778,1955,treated,control,22
#94787,636,1841,control,control,23
#96085,1003,2233,treated,treated,18
#98054,667,1845,treated,control,20
#95428,586,1752,control,control,21
#95232,60,1296,control,control,17
#96037,751,1982,treated,control,18
#98076,238,1455,control,control,16
#98002,915,2096,control,treated,22
#93656,150,1375,control,control,17
#90118,151,1386,treated,control,24
#94619,656,1850,control,control,21
#95866,938,2158,treated,control,16
#94654,32,1266,treated,control,24
#90529,270,1428,treated,control,15
#98950,943,2165,treated,treated,16
#93212,277,1500,control,treated,23
#94039,504,1683,control,control,18
#97043,812,1978,treated,control,24
#91182,85,1255,control,control,15
#91112,822,1998,treated,treated,24
#92973,151,1391,control,control,15
#99206,1004,2189,control,treated,21
#99162,41,1226,treated,treated,16
#97264,1084,2267,control,treated,19
#90944,604,1851,control,treated,17
#94443,733,1957,treated,treated,16
#91415,317,1512,treated,treated,16
#96312,273,1486,treated,control,16
#94960,193,1398,treated,treated,21
#99873,413,1600,treated,treated,18
#97752,889,2085,control,treated,22
#95702,323,1520,control,treated,17
#94235,1077,2304,treated,treated,19
#91465,657,1901,treated,treated,20
#99674,418,1588,control,control,17
#95021,963,2145,control,control,23
#91329,1063,2302,control,treated,18
#93723,852,2024,treated,control,15
#98920,180,1394,treated,control,23
#98145,492,1701,treated,treated,22
#96462,1083,2306,treated,control,16
#99239,446,1645,control,treated,17
#94217,345,1512,treated,control,18
#94124,868,2060,control,treated,19
#95643,409,1599,control,control,15
#91509,915,2080,control,control,24
#95620,1043,2215,treated,control,21
#97907,873,2032,treated,treated,15
#92857,211,1428,control,treated,21
#92422,336,1506,treated,control,19
#90813,238,1444,control,control,16
#92196,342,1561,control,treated,15
#90633,294,1490,control,control,17
#96088,751,1948,treated,treated,19
#91696,178,1331,treated,treated,20
#90065,248,1446,treated,control,19
#99036,807,2043,control,control,16
#91128,1091,2304,treated,treated,19
#96277,688,1920,control,control,23
#98068,330,1493,treated,treated,24
#95435,942,2161,control,treated,17
#95448,16,1254,control,control,19
#93916,1080,2252,treated,control,23
#96165,978,2187,control,treated,23
#90043,268,1480,control,treated,24
#94695,249,1496,control,control,16
#95403,1022,2224,control,treated,16
#91944,438,1607,control,control,23
#95316,295,1459,treated,treated,20
#97739,851,2100,treated,control,22
#94604,460,1687,treated,treated,19
#97260,939,2099,treated,treated,23
#95665,995,2173,treated,treated,22
#99126,23,1201,control,treated,19
#99506,276,1457,treated,treated,18
#97691,303,1538,treated,treated,16
#98719,570,1801,treated,control,17
#94269,464,1622,treated,treated,17
#92396,455,1607,control,control,18
#94320,980,2161,control,control,15
#97626,899,2070,control,treated,15
#97475,219,1373,control,treated,24
#92035,223,1419,control,treated,16
#93727,351,1597,treated,treated,19
#98723,299,1502,treated,control,21
#94453,49,1274,control,control,20
#99157,353,1572,control,treated,20
#93215,922,2119,control,treated,16
#96007,729,1891,treated,treated,21
#98306,1092,2300,treated,control,16
#90240,1010,2161,treated,control,21
#96039,959,2141,control,control,17
#97796,671,1905,control,treated,21
#94786,428,1627,control,control,20
#98688,48,1202,control,treated,19
#94098,232,1434,control,control,15
#96508,589,1781,control,treated,17
#99521,374,1546,control,treated,21
#91653,135,1305,treated,control,17
#90916,594,1795,treated,control,15
#96106,439,1592,treated,control,16
#95054,878,2049,control,control,16
#92653,338,1580,control,control,19
#95707,435,1618,treated,control,17
#91529,781,1989,treated,control,18
#94592,276,1489,control,treated,20
#98344,197,1370,treated,control,16
#92957,20,1179,control,control,15
#91394,463,1636,treated,treated,17
#91818,674,1908,control,treated,15
#92977,450,1699,control,treated,19
#97547,456,1647,treated,control,15
#95899,1042,2228,treated,treated,17
#94022,807,2025,treated,treated,19
#97878,952,2125,control,treated,22
#94949,726,1965,treated,treated,24
#92626,1041,2252,control,treated,17
#96863,1009,2207,treated,treated,19
#96426,136,1324,control,control,22
#97122,60,1252,control,treated,21
#92469,589,1799,treated,treated,16
#97227,24,1251,control,control,19
#97557,1007,2220,control,treated,17
#90530,70,1237,treated,treated,15
#94728,502,1661,treated,treated,19
#92218,968,2215,control,control,22
