Specimen.ID,born,died,treatment,diet,weight
#99164,934,2182,treated,treated,24
#94881,760,1971,treated,treated,23
#95114,1070,2263,control,control,23
#95124,1003,2242,treated,control,18
#91190,782,1995,control,treated,20
#92390,574,1744,treated,treated,15
#96151,556,1777,control,treated,17
#90139,231,1410,treated,control,23
#97238,739,1942,control,control,22
#91936,864,2062,treated,control,17
#99135,361,1571,treated,treated,19
#93667,8,1178,treated,treated,18
#90494,1077,2301,treated,control,22
#90152,912,2087,treated,treated,24
#93088,146,1316,control,treated,17
#93742,700,1897,treated,treated,19
#98272,420,1642,treated,control,17
#90405,961,2132,control,control,20
#94465,685,1858,control,treated,17
#93495,488,1717,treated,treated,20
#99749,961,2149,treated,treated,18
#98237,546,1753,treated,treated,19
#90226,1018,2196,control,control,16
#90560,130,1322,control,treated,19
#94885,1030,2197,control,treated,16
#97560,182,1430,control,control,22
#91546,779,1989,control,treated,21
#99560,46,1231,control,treated,15
#91442,146,1347,treated,treated,24
#95172,97,1313,treated,treated,22
#96872,909,2069,control,control,20
#95366,1039,2251,treated,control,24
#92626,643,1888,control,treated,20
#98132,480,1668,control,control,22
#95220,876,2039,control,control,22
#95861,586,1776,treated,control,22
#99766,626,1837,treated,control,24
#99838,865,2043,control,control,17
#98292,206,1407,treated,control,21
#94206,351,1504,control,control,16
#91125,1043,2288,treated,control,16
#93834,403,1571,control,treated,17
#99586,450,1614,control,treated,19
#93425,559,1743,control,treated,17
#95025,1081,2293,control,treated,23
#91210,45,1234,control,control,20
#95544,309,1545,treated,treated,21
#95291,236,1399,treated,control,16
#94067,443,1613,treated,treated,20
#96607,906,2082,control,treated,23
#94662,763,1982,treated,treated,18
#97946,161,1355,control,treated,18
#94848,938,2113,treated,treated,21
#96096,608,1801,treated,treated,15
#96188,167,1359,control,treated,15
#90328,589,1827,treated,treated,24
#92338,762,1947,control,control,19
#97534,8,1250,treated,control,18
#94766,79,1288,control,control,18
#93800,575,1755,treated,control,23
#95682,475,1672,treated,treated,22
#93437,898,2105,treated,treated,21
#90632,547,1760,treated,treated,22
#98734,960,2171,treated,treated,21
#92814,945,2146,treated,control,18
#97757,636,1831,control,control,24
#91268,662,1891,treated,control,22
#96495,276,1506,control,treated,21
#95110,873,2096,control,treated,22
#93311,10,1242,control,treated,22
#92520,880,2105,treated,treated,18
#91959,986,2151,treated,treated,24
#93105,132,1374,control,control,24
#99012,82,1284,treated,treated,21
#98393,296,1512,control,treated,23
#92360,1071,2253,control,treated,17
#91955,823,2050,control,treated,18
#94104,531,1745,control,control,20
#93026,986,2164,control,treated,19
#96567,63,1214,control,treated,24
#95268,405,1622,control,treated,23
#91364,1055,2255,treated,control,20
#98598,67,1284,control,control,15
#98241,790,1950,treated,treated,22
#93517,995,2230,treated,treated,23
#96793,1008,2252,treated,control,17
#92492,342,1566,control,control,23
#94042,311,1482,treated,treated,16
#92723,926,2130,treated,control,24
#91198,814,1964,control,treated,23
#98367,486,1725,treated,control,23
#96030,440,1687,treated,control,22
#93907,1077,2322,treated,treated,18
#91015,660,1876,control,control,23
#92601,512,1725,control,treated,24
#97268,942,2177,control,treated,18
#95798,607,1827,control,control,16
#99625,81,1326,control,treated,18
#94795,416,1566,control,control,21
#99908,415,1639,treated,treated,15
#93972,428,1580,control,treated,16
#93407,601,1795,control,treated,20
#96570,273,1516,treated,treated,16
#97888,595,1749,control,treated,18
#98647,380,1609,control,control,23
#96679,1084,2330,control,control,21
#95375,799,1997,treated,treated,16
#91567,853,2092,control,treated,21
#96268,917,2110,treated,treated,19
#92495,446,1618,treated,treated,18
#91793,174,1334,treated,control,18
#92744,498,1706,control,treated,21
#98712,423,1621,control,treated,19
#94845,331,1490,treated,control,16
#95136,402,1614,control,treated,17
#97102,82,1276,treated,control,17
#98706,391,1622,treated,treated,19
#98887,913,2085,control,control,15
#99593,943,2189,treated,treated,15
#98405,180,1419,control,control,19
#98601,963,2191,control,control,19
#98152,506,1671,treated,treated,16
#97692,838,2041,control,control,17
#94415,216,1413,treated,treated,22
#96003,1074,2313,control,treated,21
#94645,807,2001,control,treated,20
#98511,255,1420,control,control,22
#90580,57,1264,treated,treated,16
#99247,314,1539,treated,control,18
#99718,837,2014,control,treated,22
#94151,1064,2257,control,control,17
#99415,224,1457,control,treated,20
#99620,203,1429,treated,treated,22
#91304,730,1890,treated,treated,21
#93147,951,2104,control,control,18
#99361,79,1248,treated,treated,21
#91263,0,1176,treated,control,20
#92219,1055,2245,treated,control,17
#95208,69,1247,control,treated,15
#90032,154,1371,treated,treated,23
#98020,1080,2232,control,treated,22
#97621,617,1860,control,treated,19
#91656,398,1591,control,treated,17
#94127,752,1952,control,control,21
#93560,460,1685,treated,control,17
#92026,494,1688,control,treated,24
#94840,470,1620,control,control,19
#92083,1014,2247,treated,treated,15
#92666,994,2164,control,control,21
#98675,940,2140,control,control,22
#93359,871,2038,treated,control,16
#99359,429,1639,control,control,15
#99839,753,1907,control,treated,24
#95812,776,2022,control,treated,18
#93037,926,2166,control,treated,19
#99391,539,1788,control,treated,20
#93109,91,1257,treated,treated,21
#94577,961,2174,control,treated,19
#95411,944,2186,treated,control,15
#99819,883,2132,treated,treated,22
#93626,213,1438,treated,control,17
#95591,61,1289,treated,control,21
#97848,908,2074,treated,control,20
#91010,999,2198,control,control,16
#99333,363,1548,control,control,16
