Specimen.ID,born,died,treatment,diet,weight
#99172,807,1962,control,treated,23
#94490,275,1443,treated,treated,23
#93410,614,1813,treated,treated,17
#90227,935,2109,treated,treated,18
#97235,975,2202,control,treated,17
#99835,605,1806,control,control,24
#92925,602,1762,control,control,16
#96717,381,1556,treated,control,17
#95435,276,1487,treated,control,21
#93136,303,1464,treated,control,21
#93619,367,1602,treated,control,22
#95081,909,2106,treated,control,22
#94190,489,1651,control,control,16
#90909,12,1228,treated,control,16
#98840,397,1588,control,treated,19
#96820,275,1448,control,control,16
#91783,814,2001,control,control,21
#91545,880,2042,treated,control,22
#98835,396,1595,treated,treated,15
#98390,789,1995,control,control,17
#91254,360,1586,control,treated,23
#94396,2,1231,control,control,21
#99945,598,1824,control,control,23
#93730,999,2215,control,control,20
#93984,218,1375,control,treated,17
#91182,995,2156,control,control,21
#95869,917,2132,control,treated,21
#96445,581,1756,treated,control,17
#98926,162,1312,control,control,16
#96101,398,1624,treated,control,18
#90949,571,1754,treated,control,17
#92713,404,1566,treated,control,24
#98625,664,1897,control,control,16
#94932,408,1561,control,treated,22
#91311,525,1719,treated,control,15
#90533,609,1761,treated,treated,17
#90344,370,1599,treated,control,22
#97979,59,1306,control,treated,21
#99836,73,1246,treated,control,16
#93339,823,1989,control,control,24
#96430,1028,2257,treated,treated,16
#97384,708,1860,treated,control,17
#98885,979,2224,treated,treated,16
#99812,551,1774,control,treated,17
#98939,711,1936,treated,control,19
#98142,235,1466,treated,control,17
#95127,537,1734,control,treated,20
#97786,144,1360,treated,control,15
#99027,808,1961,control,treated,19
#90848,546,1773,control,treated,16
#94611,555,1762,treated,treated,21
#95385,213,1428,treated,treated,19
#91606,749,1998,control,treated,24
#96403,578,1770,control,treated,19
#95957,993,2150,treated,control,20
#94427,869,2025,control,treated,17
#99701,847,2054,treated,control,23
#95253,690,1854,treated,control,21
#99665,47,1291,control,treated,21
#98211,1088,2326,control,treated,19
#91820,1028,2181,control,control,20
#97172,734,1966,control,treated,24
#92159,696,1909,treated,treated,18
#96165,210,1367,treated,treated,24
#98444,669,1884,control,treated,24
#96009,245,1464,treated,treated,17
#98580,1081,2298,treated,control,16
#94829,234,1476,treated,treated,20
#94229,899,2096,control,treated,15
#99666,1079,2327,treated,treated,23
#94423,166,1338,treated,treated,15
#99315,311,1547,control,control,23
#95008,849,2028,treated,control,19
#99928,726,1932,treated,treated,23
#92516,1087,2238,treated,control,18
#96547,770,1957,control,treated,20
#94339,44,1223,control,treated,15
#96935,912,2065,treated,control,24
#95490,819,2050,treated,control,19
#95396,1082,2264,treated,control,22
#97450,984,2151,treated,control,24
#93080,938,2100,control,treated,18
#96096,224,1464,treated,treated,16
#91621,468,1675,control,control,15
#90736,1033,2216,treated,control,21
#91342,68,1281,control,treated,20
#99984,694,1857,treated,control,19
#90750,21,1203,treated,treated,18
#96128,509,1748,treated,treated,16
#96560,1,1219,treated,control,23
#96396,957,2136,treated,treated,20
#91371,933,2179,treated,treated,19
#90136,11,1250,control,treated,20
#91021,323,1551,control,treated,20
#94963,624,1801,treated,control,21
#91434,74,1260,control,control,21
#97404,953,2155,treated,control,21
#98015,1025,2258,treated,control,22
#90198,311,1521,treated,treated,15
#96216,57,1229,treated,treated,18
#97902,395,1602,treated,control,16
#93394,855,2078,control,control,15
#92805,403,1615,control,treated,24
#96518,2,1188,treated,treated,18
#93390,296,1484,treated,treated,22
#97115,644,1853,treated,treated,21
#93586,328,1549,control,treated,17
#99740,343,1509,control,control,22
#96602,214,1368,control,treated,15
#95498,140,1330,control,control,22
#95045,402,1599,treated,control,16
#91030,75,1290,control,treated,24
#91831,64,1311,treated,control,24
#96674,843,2047,control,treated,23
#92720,239,1420,control,treated,15
#94460,240,1405,control,control,20
#93994,215,1463,control,treated,20
#97178,285,1481,treated,treated,22
#98497,207,1362,treated,treated,15
#94652,601,1820,treated,treated,18
#98090,40,1233,treated,treated,17
#96572,687,1856,control,treated,17
#93524,1041,2204,control,control,19
#92886,426,1580,control,treated,24
#96082,276,1484,treated,control,18
#92366,322,1478,control,control,24
#91841,562,1796,treated,treated,23
#94937,347,1550,treated,control,24
#95524,733,1901,control,treated,16
#96710,427,1596,treated,treated,15
#98491,487,1678,treated,treated,24
#92875,873,2082,control,treated,18
#92485,634,1856,control,treated,23
#97083,132,1311,control,control,20
#96753,878,2031,control,control,18
#94461,700,1852,treated,control,18
#90555,301,1459,treated,control,17
#97613,80,1274,control,control,21
#95824,1040,2252,treated,control,16
#95320,573,1808,treated,control,23
#92092,549,1788,control,treated,16
#99903,363,1589,control,control,16
#92449,519,1670,control,treated,17
#92413,727,1960,control,treated,17
#90677,185,1423,treated,treated,17
#97500,590,1827,treated,treated,20
#98817,604,1795,treated,treated,23
#96620,539,1741,treated,control,22
#98077,608,1827,treated,control,15
#99948,151,1319,control,control,17
#98314,160,1398,treated,control,18
#97945,1065,2261,control,control,19
#98163,954,2120,control,control,18
#96270,253,1474,treated,treated,17
#93897,257,1462,control,control,21
#90160,978,2215,control,control,18
