Specimen.ID,born,died,treatment,diet,weight
#94273,688,1916,treated,control,18
#93352,209,1406,treated,treated,17
#96273,164,1400,treated,control,16
#90125,282,1485,control,control,18
#92354,432,1674,control,treated,22
#92253,1059,2293,treated,treated,22
#97937,252,1492,treated,treated,21
#90657,108,1259,treated,treated,17
#90134,311,1472,treated,control,17
#95315,732,1939,treated,treated,18
#98310,689,1875,control,control,20
#98499,964,2206,treated,control,20
#99196,432,1663,treated,control,20
#98109,193,1361,treated,treated,24
#94391,1013,2244,treated,control,18
#95464,1013,2217,control,treated,16
#98449,373,1613,control,treated,17
#94855,127,1319,treated,treated,24
#97220,584,1820,control,control,16
#94880,940,2186,control,treated,15
#90845,532,1737,treated,treated,23
#95345,759,1912,treated,control,19
#96200,225,1437,control,control,21
#91277,182,1428,control,treated,21
#92018,446,1614,control,control,16
#98234,113,1329,treated,treated,19
#99465,322,1472,treated,control,20
#94732,903,2091,treated,treated,19
#96571,313,1502,control,treated,23
#98936,71,1267,control,control,21
#97180,254,1431,control,control,20
#92616,1021,2200,control,control,19
#94788,80,1311,treated,treated,15
#96198,186,1382,control,control,22
#99475,1044,2211,control,control,23
#92017,744,1932,control,treated,21
#94676,111,1327,control,control,24
#90193,874,2096,treated,treated,15
#98659,68,1251,control,control,17
#96250,1079,2265,control,treated,17
#91651,520,1745,control,control,15
#94309,382,1621,control,control,16
#92967,603,1781,control,treated,21
#98898,1084,2251,control,control,24
#95295,49,1289,control,treated,23
#94020,1028,2237,control,control,23
#98697,760,1983,control,control,22
#91670,247,1430,treated,control,23
#94399,821,2015,control,control,19
#95448,947,2170,treated,treated,23
#98050,344,1586,control,treated,17
#91490,860,2020,treated,control,21
#99762,300,1477,treated,treated,20
#94385,391,1632,control,control,23
#96373,1053,2206,control,control,22
#97249,37,1210,treated,treated,16
#92323,832,2022,treated,treated,19
#99585,702,1942,control,control,15
#90105,964,2213,treated,treated,17
#96017,77,1239,treated,treated,19
#95928,927,2091,control,control,18
#94224,814,1984,treated,control,17
#97181,205,1436,treated,control,18
#90964,1040,2271,control,treated,22
#90006,217,1374,control,treated,17
#91810,879,2122,treated,control,18
#99354,511,1663,control,control,22
#96116,194,1393,treated,control,19
#99215,87,1279,treated,control,22
#90728,63,1227,control,control,17
#94053,691,1866,treated,treated,18
#97675,930,2166,control,treated,19
#95031,263,1417,control,treated,15
#91463,710,1878,treated,control,16
#98178,35,1197,control,treated,17
#94067,287,1498,control,control,15
#98559,838,2005,treated,control,24
#95311,406,1558,control,treated,22
#96594,1081,2232,treated,control,15
#90558,685,1853,control,treated,22
#98295,1054,2288,control,treated,19
#94911,414,1591,control,control,19
#98193,788,1946,control,treated,22
#93664,709,1925,control,control,16
#92984,407,1651,control,treated,20
#93477,247,1444,control,treated,19
#94870,334,1562,control,treated,18
#94581,742,1946,control,control,18
#90869,104,1267,treated,control,20
#99156,617,1794,treated,control,23
#95937,362,1607,treated,control,23
#93235,152,1364,treated,control,18
#96693,164,1404,treated,control,16
#90610,66,1259,treated,control,20
#98428,716,1955,control,control,22
#94091,62,1261,control,control,21
#97953,1073,2268,treated,treated,17
#95664,946,2142,control,control,21
#93889,573,1776,treated,control,19
#96976,437,1657,treated,control,24
#96512,679,1862,control,treated,23
#92815,648,1864,treated,control,24
#94742,609,1834,treated,treated,16
#99102,1013,2172,treated,treated,17
#94360,1048,2213,treated,treated,22
#94400,684,1923,control,control,22
#95009,846,2057,control,control,21
#98049,440,1680,treated,control,16
#90681,997,2214,control,treated,15
#91797,994,2158,control,treated,19
