Specimen.ID,born,died,treatment,diet,weight
#93715,696,1893,treated,control,22
#93814,606,1797,control,treated,23
#96776,477,1668,control,control,16
#96884,1003,2176,treated,treated,18
#91162,103,1316,treated,treated,23
#93045,58,1249,treated,control,17
#95122,364,1529,treated,treated,21
#93873,16,1213,treated,treated,17
#92874,329,1535,treated,control,18
#94815,290,1524,control,treated,19
#94117,1045,2276,control,control,23
#94207,732,1916,treated,treated,18
#91321,681,1912,treated,treated,18
#98356,912,2106,control,control,21
#96337,56,1245,control,control,15
#97014,426,1586,treated,treated,23
#93998,274,1512,treated,treated,22
#96368,337,1571,treated,treated,15
#99181,961,2129,control,treated,17
#91910,979,2151,treated,treated,22
#93251,936,2134,control,treated,15
#90913,293,1488,control,control,15
#91016,150,1393,control,control,18
#91682,331,1501,treated,control,20
#97147,737,1973,control,control,15
#90363,391,1542,control,control,22
#91931,32,1274,treated,control,22
#91718,640,1888,control,treated,24
#94192,382,1570,control,treated,18
#99765,935,2132,control,control,17
#96608,44,1252,treated,control,22
#92952,645,1796,treated,treated,23
#94777,139,1349,control,treated,19
#98799,651,1815,treated,control,21
#91784,308,1536,treated,control,16
#97540,36,1245,control,control,18
#99508,144,1376,control,treated,17
#99477,838,1989,control,control,19
#92934,446,1670,control,control,21
#94301,609,1831,control,control,23
#90236,469,1632,treated,control,21
#90927,878,2030,control,treated,24
#98612,866,2076,control,control,21
#93688,1088,2238,control,control,24
#96522,561,1715,treated,control,19
#91493,279,1513,control,treated,19
#96414,276,1468,control,treated,21
#93865,66,1305,treated,control,23
#92176,151,1310,control,control,17
#94057,168,1369,treated,control,23
#96299,713,1951,control,control,15
#96420,832,2036,control,treated,24
#90951,768,2009,treated,treated,15
#97545,159,1357,control,treated,18
#96621,847,2031,treated,control,24
#98241,249,1428,control,treated,19
#91228,839,1991,control,control,20
#97678,79,1324,control,treated,18
#92386,474,1720,control,control,17
#93125,622,1858,control,control,19
#99195,972,2163,control,treated,15
#98510,792,2006,control,control,17
#95759,91,1263,treated,treated,24
#94458,544,1790,control,control,16
#91974,545,1709,control,control,20
#92026,295,1484,treated,control,18
#90735,177,1416,treated,treated,19
#95092,564,1737,control,control,24
#92779,805,1964,treated,treated,17
#90332,90,1245,control,control,19
#92828,546,1705,treated,control,24
#95418,495,1712,control,control,23
#99344,7,1180,treated,treated,24
#99004,555,1759,control,control,19
#96965,330,1508,control,treated,23
#94769,938,2099,control,control,23
#98129,1042,2269,treated,control,24
#90070,381,1593,treated,control,18
#94517,207,1382,control,control,20
#96815,952,2136,treated,treated,16
#94759,797,2023,control,control,18
#98161,69,1306,control,control,22
#91800,426,1577,treated,control,20
#96242,632,1829,control,control,23
#99540,325,1561,treated,control,24
#91944,747,1962,treated,control,16
#91094,769,1995,control,control,15
#96079,632,1782,treated,treated,21
#90445,792,1962,treated,treated,23
#97173,486,1692,treated,treated,19
#98911,518,1670,treated,treated,19
#91038,825,1982,treated,control,23
#96950,619,1772,control,treated,21
#96837,366,1601,treated,control,20
#95983,227,1475,control,control,23
#95588,909,2062,treated,treated,21
#94283,217,1463,treated,treated,19
#95821,535,1699,control,treated,22
#90025,991,2193,treated,treated,21
#93157,317,1473,treated,control,15
#95727,171,1404,treated,control,16
#98412,827,2072,control,treated,20
#96763,462,1628,control,control,20
#98370,763,2009,control,treated,19
#92614,272,1469,control,treated,24
#91316,446,1613,control,treated,15
#99395,626,1857,control,treated,21
#98001,771,1937,treated,control,19
#93275,119,1327,control,treated,22
#90181,313,1523,control,control,15
#96433,24,1239,treated,control,15
#90974,945,2103,treated,treated,21
#95654,657,1850,treated,control,23
#94493,319,1528,treated,treated,19
#99329,339,1508,treated,treated,24
#91332,109,1275,control,treated,15
#98745,860,2080,control,control,20
#96183,772,1942,control,control,17
#97181,444,1601,control,control,21
#90830,275,1484,treated,control,16
#91991,259,1453,control,control,20
#96094,958,2174,treated,control,22
#98181,44,1287,treated,treated,22
#95488,122,1329,control,treated,24
#95270,770,1922,control,control,19
#92808,842,1998,treated,control,21
#93242,673,1909,control,control,20
#95072,125,1352,treated,treated,24
#99046,614,1824,treated,control,21
#90332,847,2057,control,treated,19
#94056,114,1347,treated,control,23
#94105,485,1679,treated,treated,16
#92533,624,1807,treated,control,20
#91412,551,1707,control,control,22
#99325,480,1665,treated,control,22
#98515,925,2174,control,treated,19
#96508,1068,2237,treated,control,22
#96562,278,1518,control,treated,18
#93413,205,1383,treated,treated,18
#94735,454,1627,control,control,16
#91770,415,1573,treated,treated,20
#94207,583,1749,control,treated,21
#95530,955,2204,control,treated,19
#92475,274,1511,treated,treated,20
#95990,853,2021,treated,treated,17
#97782,356,1592,treated,control,20
#95871,207,1393,control,treated,20
#93957,201,1390,treated,control,19
#96029,994,2235,control,control,16
#92484,288,1531,treated,treated,15
#94704,458,1611,control,control,21
#96648,626,1815,treated,treated,18
#95480,676,1838,treated,treated,20
#94184,67,1305,control,treated,21
#98567,9,1199,control,treated,22
#95536,766,1980,treated,treated,21
#99681,39,1267,treated,treated,22
#91889,908,2150,treated,control,18
#91653,200,1416,control,treated,19
#92714,508,1661,control,control,24
#96887,767,1922,treated,control,20
#94681,988,2220,control,control,21
#98977,493,1719,control,treated,22
#91257,320,1564,control,control,24
#99315,312,1489,control,treated,24
#94147,974,2153,treated,control,19
#90254,819,1990,treated,treated,20
#95986,631,1841,treated,treated,16
#99595,847,2032,control,control,22
#96197,340,1536,control,treated,19
#92064,337,1579,control,treated,21
#98562,163,1380,control,control,22
#99588,26,1218,treated,treated,18
#94848,853,2045,control,treated,18
#92224,515,1700,control,treated,19
#92001,874,2102,treated,control,17
