Specimen.ID,born,died,treatment,diet,weight
#95065,275,1516,control,control,18
#90956,334,1575,control,control,19
#90185,1021,2225,treated,control,24
#95523,967,2137,control,treated,24
#96227,785,2006,control,control,23
#98928,333,1510,treated,control,22
#92522,503,1665,control,treated,24
#95956,83,1269,treated,treated,19
#94048,217,1454,treated,treated,15
#97203,471,1696,treated,treated,19
#97350,238,1420,treated,treated,16
#91311,330,1483,treated,treated,22
#93711,920,2147,treated,treated,20
#90683,196,1369,control,treated,18
#92038,563,1738,treated,control,22
#99062,271,1491,control,control,19
#93402,390,1596,treated,control,18
#91744,184,1368,control,treated,22
#90536,881,2113,treated,treated,18
#99565,376,1621,treated,control,21
#92346,693,1887,control,control,22
#97553,660,1902,treated,control,22
#93337,856,2072,control,treated,24
#96561,427,1671,control,control,19
#96222,66,1277,control,treated,19
#96503,1026,2255,control,control,23
#95029,541,1713,treated,control,15
#98653,2,1172,control,treated,20
#98505,534,1756,treated,control,24
#94794,198,1437,control,control,18
#90421,847,2053,control,control,17
#96827,433,1665,treated,control,17
