Specimen.ID,born,died,treatment,diet,weight
#95945,916,2101,treated,treated,22
#98817,856,2103,control,control,23
#95905,805,1968,treated,treated,18
#96381,995,2155,treated,control,24
#93517,859,2035,treated,control,20
#95325,976,2148,treated,treated,15
#99026,175,1326,control,control,19
#94236,691,1889,treated,control,17
#92786,695,1860,treated,control,22
#92984,271,1437,treated,treated,15
#99217,953,2144,treated,treated,20
#98563,453,1696,treated,treated,24
#99105,754,1934,control,control,16
#95420,719,1958,control,treated,20
#93450,277,1486,control,control,15
#95682,2,1222,treated,control,15
#98101,897,2098,control,control,20
#97714,394,1558,control,control,24
#95174,1012,2209,control,control,20
#93233,921,2167,control,treated,15
#94958,417,1587,control,treated,18
#92006,140,1323,control,treated,17
#94010,268,1440,treated,control,22
#99833,79,1242,treated,treated,19
#96615,430,1675,control,control,16
#98224,990,2207,treated,treated,18
#98925,790,2003,treated,treated,21
#96067,1047,2278,control,treated,23
#97093,443,1642,control,treated,21
#99577,1045,2274,treated,control,17
#92514,978,2190,control,treated,21
#95663,710,1951,treated,control,16
#94615,422,1577,treated,treated,21
#95958,477,1663,control,treated,20
#99182,635,1846,treated,treated,23
#93982,178,1339,control,treated,19
#98554,770,1997,control,treated,24
#94629,257,1506,control,treated,20
#97461,87,1283,treated,treated,18
#94903,30,1181,control,control,22
#91383,998,2174,treated,control,21
#98191,786,1943,treated,treated,24
#96758,77,1289,control,treated,21
#94333,475,1721,treated,treated,15
#99430,1055,2268,control,treated,20
#90082,694,1923,treated,control,23
#91736,1062,2307,treated,treated,16
#96402,702,1865,treated,control,16
#94349,597,1822,control,treated,18
#97352,508,1681,treated,control,17
#98888,287,1439,treated,control,23
#90976,468,1696,control,control,20
#91047,975,2204,control,control,23
#95985,312,1538,treated,control,18
#98014,452,1630,treated,control,18
#99480,858,2026,treated,control,24
#99573,22,1259,control,treated,19
#99862,846,1998,treated,treated,24
#92096,159,1330,treated,treated,18
#94197,930,2124,control,treated,19
#97304,115,1349,control,control,19
#91318,101,1289,treated,treated,22
#95214,927,2110,treated,treated,15
#98439,954,2121,control,control,24
#93686,924,2079,treated,treated,20
#97026,218,1404,control,control,15
#98982,204,1429,treated,control,15
#99009,883,2043,treated,treated,23
#93724,290,1459,treated,control,23
#94156,1075,2301,treated,treated,24
#95722,645,1850,control,control,15
#96660,290,1461,treated,control,16
#91742,1033,2251,control,treated,20
#90890,655,1821,treated,treated,22
#97411,1061,2231,control,control,23
#95980,406,1565,treated,control,21
#91348,60,1211,control,treated,24
#96319,833,1985,treated,control,24
#96966,183,1364,treated,control,21
#98857,1029,2213,treated,control,17
#91787,864,2062,control,control,19
#98890,340,1529,treated,control,23
#90352,739,1936,control,treated,23
#98536,581,1749,control,treated,19
#97607,58,1280,control,treated,23
#96928,268,1490,control,control,22
#97751,1076,2287,treated,treated,23
#92293,1047,2222,control,control,18
#95314,595,1791,control,treated,20
#97361,5,1221,treated,treated,19
#90641,510,1746,control,treated,24
#93910,860,2041,treated,treated,17
#93083,91,1280,treated,control,17
#92955,90,1262,treated,treated,20
#91892,854,2099,treated,treated,24
#90221,503,1684,control,treated,24
#98427,114,1272,control,treated,23
#98186,345,1589,treated,treated,21
#92150,520,1733,control,control,20
#98106,414,1612,treated,control,22
#97396,206,1436,control,treated,21
#90630,1042,2248,control,treated,23
#96316,245,1492,treated,treated,20
#94102,45,1270,control,control,17
#92971,672,1869,treated,control,20
#99756,932,2087,treated,treated,22
#92412,784,2023,treated,treated,20
#98243,884,2130,treated,control,23
#96718,189,1413,control,treated,17
#99328,181,1415,control,treated,22
#92256,507,1718,control,control,19
#99529,189,1360,control,treated,17
#95701,268,1438,treated,treated,23
#93285,867,2049,treated,control,17
#92579,114,1272,treated,control,23
#92988,398,1581,treated,treated,23
#95629,269,1487,treated,control,18
#97256,972,2146,treated,treated,20
#90906,1032,2243,control,control,18
#94498,76,1296,control,treated,16
#99061,1009,2204,control,control,24
#99796,1074,2253,control,control,24
#93893,290,1460,treated,control,18
#91230,580,1742,control,treated,23
#96959,232,1441,treated,treated,23
#96514,703,1911,treated,treated,21
#95516,25,1254,treated,treated,22
#98581,947,2120,control,treated,16
#95029,394,1641,control,treated,15
#91679,33,1207,control,control,19
#97055,16,1245,treated,treated,24
#96628,796,2024,treated,treated,23
#96482,279,1511,treated,treated,20
#94417,1003,2211,control,control,21
#96632,916,2122,treated,treated,15
#95114,652,1888,control,treated,15
#94308,449,1694,treated,treated,19
#96961,1056,2288,treated,control,21
#94181,28,1203,treated,control,19
#99202,316,1508,control,control,20
#94870,638,1872,control,treated,24
#91082,771,1998,control,treated,15
#99914,797,2008,control,treated,17
#99681,131,1331,treated,treated,15
#97636,662,1858,control,treated,20
#94934,337,1510,control,treated,20
#95884,993,2179,treated,treated,17
#99792,781,2013,control,control,19
#91761,907,2104,treated,control,16
#99316,648,1897,treated,treated,18
#96952,779,1981,treated,treated,20
#93768,322,1525,treated,treated,22
#91845,821,2026,control,treated,19
#91375,998,2163,control,control,17
#99968,721,1874,control,control,21
#90474,972,2209,treated,control,16
#91803,244,1461,control,treated,20
#96361,704,1935,treated,treated,23
#98531,1014,2214,treated,control,24
#95866,381,1542,treated,treated,21
#95369,181,1366,treated,control,21
#90615,807,1993,control,treated,23
#97013,732,1961,treated,treated,22
#93906,355,1531,control,control,16
#99194,895,2113,control,control,16
#95745,165,1343,treated,control,18
#93439,854,2058,control,control,22
#95192,532,1707,control,treated,19
#90386,950,2178,treated,treated,18
#93729,786,1998,control,control,18
#91995,266,1489,control,control,23
