Specimen.ID,born,died,treatment,diet,weight
#94678,279,1496,treated,treated,17
#98725,752,1932,control,treated,20
#95757,749,1961,treated,treated,21
#91336,993,2200,treated,control,15
#96712,346,1535,control,control,18
#91766,645,1825,control,treated,24
#95551,72,1263,control,treated,23
#97312,548,1795,treated,control,21
#92969,707,1955,control,control,16
#99036,457,1631,treated,treated,24
#92257,412,1653,treated,control,19
#97596,411,1636,treated,control,22
#96709,521,1724,treated,treated,19
#94392,667,1916,treated,control,24
#97023,647,1832,control,control,21
#92442,382,1560,control,treated,17
#98223,599,1775,control,control,18
#93801,209,1411,control,control,18
#91805,758,1912,control,control,16
#94421,891,2091,control,control,17
#93595,828,1991,treated,control,20
#94981,464,1707,control,control,20
#98853,747,1961,treated,control,23
#95309,673,1879,treated,treated,15
#99802,407,1652,treated,control,17
#99159,990,2194,control,control,19
#93489,591,1768,control,control,21
#95991,123,1334,control,control,21
#95599,43,1262,control,control,15
#91952,129,1307,control,control,18
#91970,502,1726,treated,control,16
#98926,496,1706,treated,control,17
#98330,1028,2259,control,control,20
#95031,653,1869,control,treated,17
#96433,583,1827,control,treated,19
#99692,469,1697,treated,treated,17
#99337,1050,2294,treated,treated,21
#95963,814,2010,control,treated,22
#93648,953,2163,treated,treated,23
#96067,832,1986,control,control,22
#91900,677,1920,control,treated,17
#92383,670,1841,control,control,20
#98325,501,1693,treated,treated,15
#97950,723,1944,treated,control,18
#98085,594,1797,control,treated,21
#91913,153,1368,control,control,15
#91296,140,1298,treated,control,21
#94496,731,1883,control,treated,15
#95948,546,1759,control,treated,24
#90823,404,1554,treated,treated,16
#90406,398,1589,control,treated,22
#97008,274,1433,treated,treated,15
#92734,486,1684,control,treated,17
#96214,1061,2279,control,control,20
#95959,973,2137,treated,treated,23
#92048,1044,2226,treated,treated,21
#92924,205,1365,control,treated,16
#98840,30,1201,control,treated,15
#96247,955,2116,treated,treated,22
#94240,748,1995,treated,control,18
#99069,897,2108,treated,control,22
#98021,944,2166,treated,control,18
#92618,241,1435,treated,treated,16
#97652,78,1322,treated,treated,20
#93525,630,1875,treated,control,16
#93898,944,2100,control,control,15
#91413,668,1822,control,control,20
#93475,764,1954,treated,treated,24
#91639,39,1211,treated,control,19
#97135,31,1187,treated,treated,23
#90901,859,2095,control,treated,24
#99413,542,1736,control,treated,22
#91083,26,1183,control,control,22
#91064,810,2001,control,control,22
#95193,558,1758,control,treated,21
#90369,84,1313,treated,control,19
#94163,809,2047,treated,treated,21
#98113,412,1596,control,treated,21
#91577,436,1667,treated,treated,16
#93820,797,2041,treated,control,24
#95738,962,2117,control,treated,17
#98858,1027,2268,treated,control,24
#90011,491,1690,control,treated,22
#99915,964,2192,control,control,19
#99725,911,2072,control,treated,23
#98178,1065,2234,treated,control,21
#99041,931,2114,control,control,18
#93650,1034,2242,treated,treated,22
#97451,300,1476,control,control,22
#92428,371,1551,control,control,16
#97413,406,1601,control,treated,24
#90348,62,1280,treated,control,15
#98868,943,2158,treated,control,15
#98065,259,1416,control,control,24
#91779,25,1205,control,control,24
#99812,238,1485,control,treated,17
#92117,789,2019,control,treated,18
#90970,1082,2302,treated,control,21
#97561,39,1266,control,treated,24
#95830,472,1684,control,control,21
#90298,614,1803,control,treated,20
#91085,955,2135,treated,treated,23
#94252,354,1515,treated,treated,16
#90599,386,1601,treated,control,18
#99542,985,2158,treated,treated,23
#93835,605,1777,treated,control,15
#99473,569,1802,treated,treated,22
#99251,248,1453,treated,treated,15
#90464,101,1280,treated,treated,17
#90632,832,1994,treated,treated,22
#92834,949,2196,treated,treated,22
#92664,179,1412,treated,control,18
#95156,373,1621,treated,control,24
#90525,707,1892,control,control,20
#92266,967,2213,treated,control,20
#97465,888,2055,treated,treated,23
#94516,1020,2232,control,treated,15
#92697,181,1421,control,control,20
#91068,876,2069,treated,treated,17
#90856,897,2109,treated,control,18
