Specimen.ID,born,died,treatment,diet,weight
#93187,503,1709,control,control,22
#92451,26,1206,control,treated,17
#90452,212,1385,treated,treated,18
#94040,265,1492,control,control,20
#94650,875,2025,treated,treated,19
#98907,479,1671,treated,control,17
#93423,931,2088,treated,control,16
#95659,593,1795,control,treated,20
#94643,491,1654,treated,treated,21
#94112,1031,2279,treated,treated,23
#97109,479,1684,control,control,20
#90306,1037,2233,control,treated,17
#94658,734,1944,control,treated,15
#98148,88,1303,control,treated,16
#94280,321,1568,control,treated,19
#92741,275,1479,treated,control,15
#93598,280,1488,treated,control,18
#91825,851,2097,control,control,18
#96455,337,1527,control,treated,15
#93032,683,1896,treated,treated,19
#90265,809,1966,control,treated,19
#98043,729,1938,control,treated,17
#93310,899,2110,control,control,21
#95222,40,1216,control,control,18
#93537,689,1927,treated,control,23
#92825,543,1739,control,control,21
#90003,870,2038,control,treated,15
#91249,446,1642,treated,treated,24
#97388,1092,2337,control,treated,17
#91095,854,2031,control,control,24
#91321,549,1709,control,control,24
#90477,608,1806,control,control,17
#90491,123,1322,control,control,23
#98861,915,2085,control,treated,17
#91460,420,1583,treated,control,16
#97863,586,1808,control,control,24
#90815,1069,2279,treated,control,21
#93225,340,1532,control,control,23
#91478,607,1856,treated,treated,24
#92423,151,1371,control,treated,22
#97477,465,1714,treated,treated,21
#98821,303,1510,treated,control,17
#95286,310,1520,control,treated,18
#97520,217,1402,treated,treated,22
#90799,203,1442,control,treated,20
#95088,676,1859,control,treated,20
#90569,534,1684,control,control,21
#92558,948,2137,control,control,18
#91797,862,2034,control,control,18
#96632,442,1648,control,treated,23
#98175,80,1306,treated,treated,22
#97864,100,1312,treated,treated,20
#99077,940,2095,control,treated,17
#98816,796,1946,treated,treated,20
#98010,840,2007,control,control,19
#93451,385,1560,control,treated,16
#90029,681,1881,treated,control,17
#99400,738,1888,control,treated,23
#94332,605,1838,treated,treated,23
#96266,361,1545,treated,treated,16
#95072,403,1556,treated,control,16
#97492,444,1619,treated,treated,22
#92492,99,1328,treated,treated,18
#98334,253,1469,treated,control,15
#99552,545,1755,treated,treated,23
#95991,724,1952,control,control,21
#99131,465,1695,control,control,21
#92247,939,2150,treated,treated,15
#97248,1078,2294,treated,treated,19
#93027,749,1940,treated,treated,17
#92199,1025,2194,treated,control,19
#94839,342,1519,control,control,21
#97608,514,1708,control,treated,19
#93633,450,1621,treated,control,22
#90856,127,1348,control,treated,20
#99436,107,1275,treated,control,16
#91699,980,2211,control,control,17
#93550,1024,2208,control,control,17
#98785,333,1525,control,control,18
#92680,126,1305,treated,treated,18
#94778,118,1363,treated,treated,15
#92859,1047,2200,control,treated,15
#92297,388,1630,treated,control,17
#94075,410,1649,control,treated,23
#97688,636,1830,treated,treated,20
#94578,780,1954,treated,control,17
#90756,1061,2216,treated,treated,21
#92994,30,1274,treated,treated,18
#98393,461,1686,treated,treated,17
#98645,40,1275,treated,treated,23
#94505,243,1471,treated,control,18
#96109,933,2133,control,control,15
#95218,520,1715,control,control,24
#93288,786,1982,treated,control,22
#95675,533,1752,control,treated,19
#98913,420,1647,control,control,20
#99925,967,2156,control,treated,21
#95772,958,2157,control,control,17
#94818,315,1541,treated,treated,16
#90265,739,1929,treated,treated,24
#92497,816,1977,control,treated,16
#95251,267,1417,control,treated,17
#91231,53,1228,treated,treated,18
#97074,579,1822,treated,treated,15
#92426,924,2101,control,control,19
#95886,1070,2286,treated,treated,21
#90204,899,2144,treated,treated,18
#91835,292,1531,treated,control,23
#99000,1018,2228,control,treated,17
#93646,272,1457,control,treated,18
#90386,1065,2310,control,treated,22
#90962,117,1329,treated,control,23
#94427,479,1713,control,control,15
#92317,504,1746,treated,control,15
#95326,335,1509,control,treated,16
#95410,22,1265,control,control,24
#99524,887,2068,control,control,24
#98629,382,1583,treated,treated,19
#91127,179,1365,treated,control,15
#91903,232,1384,control,treated,18
#92099,190,1358,treated,treated,21
#97177,602,1846,treated,control,16
#93143,457,1619,control,control,22
#98648,648,1882,control,treated,22
#93976,698,1925,control,control,24
#99635,365,1599,treated,treated,16
#94229,180,1341,control,control,18
#94313,488,1689,control,control,15
#95056,89,1313,treated,treated,22
#97021,841,2043,treated,control,16
#93934,293,1524,treated,treated,21
#90581,508,1680,treated,control,20
#98024,167,1415,treated,control,18
#95099,505,1749,control,control,22
#99918,1080,2328,control,control,16
#99894,107,1338,treated,control,24
#94855,778,2011,control,control,15
#97830,355,1534,control,control,17
#91961,747,1985,treated,control,19
#97744,872,2071,treated,treated,17
#95377,270,1511,treated,treated,23
#97086,260,1430,treated,treated,23
#96922,576,1793,control,treated,22
#94189,9,1244,control,control,23
#99264,9,1245,control,treated,16
#91834,666,1835,control,control,21
#90136,565,1776,control,treated,18
#95398,235,1427,control,control,18
#95880,196,1384,treated,treated,22
#97709,633,1795,treated,treated,20
#91868,915,2164,treated,control,20
#99110,1026,2220,treated,treated,15
#90117,387,1619,control,control,21
#99956,550,1722,treated,control,24
#92026,387,1592,treated,treated,22
#97102,945,2163,treated,control,23
#90870,260,1498,control,treated,23
#97227,1012,2255,control,treated,21
#91186,897,2145,control,treated,16
#99327,934,2179,treated,control,15
#98111,1044,2231,treated,treated,18
#96306,880,2124,treated,treated,16
#92426,619,1819,control,treated,19
#91494,350,1571,control,treated,24
#92915,6,1249,treated,control,16
#94182,218,1382,treated,treated,20
#93161,277,1509,control,treated,21
#94879,61,1254,control,control,16
#97430,58,1209,treated,control,18
#93678,823,2069,control,control,22
#96883,117,1287,treated,control,16
#92374,921,2152,control,control,19
#94629,857,2073,treated,control,24
#95873,604,1766,treated,treated,19
#97970,399,1638,treated,treated,18
#97130,913,2097,treated,control,23
#92272,707,1938,treated,treated,20
#92706,306,1513,treated,control,21
#94638,797,1999,treated,treated,22
#90205,935,2129,treated,treated,18
#90548,240,1477,control,control,15
#91702,269,1509,control,treated,19
#98632,578,1785,treated,control,16
#95387,454,1657,control,control,22
#98225,72,1248,control,control,20
#91063,888,2054,treated,control,21
#90143,950,2115,control,treated,22
#98194,773,1960,control,treated,16
#96510,961,2201,treated,control,16
#98305,249,1460,control,control,19
#98949,932,2096,treated,control,22
#93468,803,1970,control,control,23
#94755,280,1481,treated,treated,19
#98166,876,2116,treated,control,18
#97398,403,1554,treated,control,17
#99721,544,1775,treated,treated,21
#96264,184,1345,control,treated,18
