Specimen.ID,born,died,treatment,diet,weight
#96359,401,1600,control,treated,16
#92184,417,1655,control,treated,15
#93832,954,2170,treated,treated,18
#91602,86,1268,treated,control,23
#91407,1057,2278,treated,control,23
#94131,757,1981,control,treated,17
#95809,338,1511,control,treated,18
#96830,752,1932,treated,control,16
#91863,707,1887,treated,control,18
#97094,173,1387,control,control,19
#92591,860,2071,control,treated,16
#92265,693,1845,treated,treated,19
#91425,480,1662,treated,treated,24
#99783,467,1658,control,treated,24
#90585,696,1862,control,treated,19
#93941,944,2154,control,control,22
#90708,45,1220,treated,control,17
