Specimen.ID,born,died,treatment,diet,weight
#98518,624,1777,control,treated,24
#91444,765,2010,treated,control,17
#97131,693,1924,control,control,15
#98153,146,1310,treated,control,15
#92957,335,1528,treated,control,17
#92972,444,1600,control,control,19
#94095,12,1193,treated,control,17
#98176,569,1794,treated,treated,22
#98340,25,1187,control,control,17
#95278,898,2080,treated,treated,15
#99605,355,1523,control,treated,17
#96024,673,1824,control,control,17
#93227,267,1499,treated,treated,21
#90115,235,1459,control,control,18
#92278,643,1793,control,treated,16
#94631,893,2094,control,control,16
#96006,251,1405,control,treated,17
#92306,279,1505,treated,treated,16
#99691,469,1707,treated,control,24
#98786,1017,2189,control,control,18
#91462,748,1930,control,control,23
#91326,904,2081,control,treated,15
#94897,132,1311,control,control,18
#98154,128,1325,treated,control,16
#94588,7,1197,treated,control,18
#97660,109,1312,treated,treated,19
#90718,1047,2264,control,control,19
#96207,817,1977,control,control,19
#98520,326,1565,control,control,16
#90638,706,1946,treated,control,18
#96656,303,1504,treated,treated,19
#91105,380,1532,control,treated,20
#99480,1087,2240,control,control,22
#95534,257,1503,control,control,23
#97453,577,1748,treated,control,22
#92342,449,1639,control,control,15
#93569,728,1973,treated,control,21
#94100,169,1350,control,control,21
#91278,565,1746,treated,treated,23
#93822,942,2183,control,control,15
#91918,1058,2281,control,control,15
#90125,1027,2224,control,control,24
#99345,383,1613,treated,treated,15
#99658,739,1966,treated,treated,18
#96852,71,1279,treated,treated,16
#98849,60,1301,treated,treated,17
#96964,560,1738,control,treated,23
#90503,715,1873,control,treated,16
#98971,687,1877,treated,treated,23
#92443,940,2160,treated,control,18
#93415,400,1587,control,treated,17
#98095,1015,2226,treated,control,15
#94670,138,1290,control,treated,21
#96494,995,2206,control,control,17
#92531,1063,2281,treated,treated,18
#97894,405,1620,control,treated,18
#99140,241,1422,treated,control,22
#99445,744,1932,treated,treated,17
#96556,371,1618,treated,treated,21
#98738,251,1492,treated,control,22
#92533,787,2034,control,control,24
#96340,942,2146,control,control,23
#90275,656,1870,control,control,20
#91853,436,1593,control,treated,24
#98823,359,1538,control,treated,16
#98082,1053,2242,control,treated,18
#93048,610,1784,control,treated,21
#94285,880,2115,treated,control,16
#94963,1079,2310,treated,control,18
#95857,251,1487,control,treated,23
#97321,650,1897,control,control,24
#97646,1090,2329,control,treated,19
#99937,456,1662,treated,control,16
#90762,759,1912,control,control,23
#96892,440,1631,treated,control,21
#94350,981,2137,treated,control,24
#94464,674,1874,treated,control,20
#98601,439,1607,treated,treated,16
#95292,758,1929,control,control,17
#95072,263,1474,treated,treated,24
#98806,665,1823,treated,control,24
#93371,1069,2292,treated,control,23
#90105,646,1836,treated,control,22
#91956,351,1583,treated,control,22
#94221,498,1682,control,treated,23
#93564,717,1956,control,control,18
#98158,655,1808,control,control,20
#96592,621,1846,control,treated,20
#97075,875,2078,treated,control,21
#99976,1071,2247,treated,control,15
#90571,278,1508,control,control,23
#90493,794,1970,control,control,22
#93106,915,2118,treated,treated,24
#94031,41,1208,control,control,19
#92033,299,1464,treated,treated,17
#95799,526,1699,treated,control,24
#91681,927,2131,control,control,23
#97868,81,1324,control,control,18
#99762,616,1799,control,treated,17
#97823,694,1905,treated,treated,16
#92906,297,1504,treated,treated,21
#93032,846,1997,control,treated,15
#97563,279,1448,control,control,16
#96269,439,1618,treated,control,23
#95430,807,2047,treated,treated,20
#94101,923,2119,control,treated,24
#90619,618,1865,treated,control,24
#91369,512,1750,control,treated,19
#96180,884,2101,treated,treated,15
#97914,1044,2224,treated,treated,17
#99993,1025,2228,treated,treated,24
#97167,944,2164,control,treated,23
#95330,124,1332,treated,control,18
#97092,416,1648,control,treated,20
#93913,921,2071,control,treated,15
#90749,559,1713,treated,control,21
#97711,1080,2241,treated,treated,21
#99090,996,2187,treated,control,21
#91050,5,1247,treated,treated,15
#93210,222,1401,treated,treated,17
#96175,123,1341,control,control,20
#90027,872,2097,treated,treated,15
#90138,751,1939,treated,treated,19
#98596,15,1212,treated,treated,19
#99529,726,1951,control,control,24
#95388,985,2149,control,control,24
#96389,53,1257,treated,treated,24
#93163,220,1418,control,control,20
#99762,508,1686,control,control,16
#92708,817,2009,control,control,15
#92837,50,1244,treated,treated,18
#97952,562,1766,control,treated,21
#93370,525,1736,treated,control,19
#99264,30,1238,control,treated,23
#97244,821,1973,control,control,16
#94502,500,1656,control,control,20
#93558,627,1873,control,treated,23
#94749,435,1623,control,treated,15
#90555,438,1603,control,control,20
#96451,934,2146,control,treated,19
#92765,756,1974,control,control,23
#94937,643,1796,control,treated,19
#96584,123,1349,treated,treated,20
#90224,985,2193,treated,treated,24
#95934,728,1922,treated,treated,17
#98655,284,1443,control,control,19
#93421,647,1823,control,control,22
#92194,949,2110,treated,treated,20
#94906,158,1311,control,treated,24
#90549,1034,2193,treated,control,15
#95802,852,2073,control,control,18
#97124,416,1590,control,treated,19
#95598,66,1313,control,control,22
#91964,608,1834,treated,treated,15
#95356,1019,2180,control,treated,20
#96747,58,1211,treated,control,21
#93724,701,1898,treated,control,17
#91888,108,1285,treated,control,23
#91599,436,1658,treated,control,21
#92190,345,1555,control,control,18
#94230,379,1583,control,treated,20
#94176,6,1246,treated,treated,22
#96094,761,1966,treated,control,19
#92938,339,1576,treated,control,17
#96676,1001,2171,control,control,22
