Specimen.ID,born,died,treatment,diet,weight
#92587,599,1810,control,treated,18
#97214,628,1866,treated,treated,17
#92257,900,2062,treated,control,16
#90455,58,1215,control,treated,15
#93607,231,1389,control,treated,23
#92863,297,1489,control,treated,18
#91866,529,1686,control,control,22
#96893,547,1779,treated,treated,20
#92044,401,1583,treated,control,17
#90549,577,1727,control,treated,18
#92403,928,2116,treated,control,20
#90409,792,2035,control,treated,19
#91256,500,1674,control,control,20
#98272,311,1487,treated,treated,18
#93664,709,1924,treated,control,18
#91234,971,2133,control,treated,18
#96689,633,1840,control,treated,21
#90500,700,1924,control,control,19
#90914,196,1356,control,control,21
#97706,214,1410,control,control,20
#92446,97,1261,control,treated,18
#96529,316,1544,control,control,15
#94196,601,1805,control,control,18
#99505,704,1950,control,control,17
#91598,662,1891,control,control,20
#99724,371,1535,treated,treated,17
#95698,956,2164,treated,treated,16
#99348,559,1768,control,treated,22
#95280,765,1981,treated,control,15
#97969,437,1605,control,treated,24
#91659,678,1885,control,treated,24
#96190,240,1458,control,treated,18
#94988,371,1605,control,treated,19
#96250,406,1649,treated,control,15
#92955,683,1857,control,control,19
#97247,1082,2320,treated,control,18
#97220,946,2112,treated,control,23
#92795,493,1729,treated,control,16
#98120,859,2065,treated,control,22
#94700,878,2052,control,treated,18
#97584,460,1633,treated,control,21
#98004,779,2018,control,control,23
#94478,514,1701,control,treated,21
#90429,778,1966,treated,control,18
#94991,324,1557,treated,control,20
#98991,632,1831,control,control,16
#96495,33,1237,treated,control,23
#93753,866,2031,control,control,15
#91399,354,1510,treated,control,18
#99931,1087,2265,treated,control,19
#95065,563,1764,control,treated,24
#95498,609,1766,treated,control,16
#91098,411,1619,control,control,15
#92156,910,2067,control,control,15
#91289,140,1326,control,control,22
#92201,371,1619,control,control,19
#94680,314,1517,control,treated,21
#97168,442,1685,treated,control,19
#92758,489,1688,treated,treated,24
#91296,333,1496,control,control,18
#91822,816,2018,control,treated,23
#97982,266,1493,control,control,21
#98915,995,2188,control,control,23
#97646,408,1582,control,treated,15
#97505,1093,2270,treated,treated,17
#90752,367,1581,treated,control,24
#93155,746,1978,control,control,17
#97478,236,1414,treated,control,17
#97057,186,1415,treated,control,22
#99768,1024,2252,treated,control,24
#95433,655,1857,treated,control,22
#92915,1032,2243,control,treated,22
#98097,633,1812,control,treated,16
#95789,201,1363,treated,treated,16
#94796,497,1686,control,treated,17
#93715,544,1766,treated,control,19
#90407,844,2064,treated,control,22
#97322,208,1401,treated,treated,17
#94265,472,1650,treated,treated,23
#94570,478,1664,control,control,23
#94195,601,1780,control,control,17
#92738,690,1840,treated,treated,23
#93015,859,2015,control,control,15
#97529,949,2164,control,control,22
#91540,969,2150,treated,control,16
#98624,831,2079,control,control,21
#93425,64,1217,treated,treated,18
#98392,822,2039,treated,treated,17
#91548,559,1718,treated,treated,18
#96802,351,1583,treated,treated,20
#91995,1003,2181,treated,treated,18
#93644,22,1197,treated,control,19
#94273,134,1301,treated,treated,18
#90929,604,1813,treated,control,15
#98826,44,1210,treated,treated,23
#94270,834,1995,treated,control,20
#96103,430,1600,treated,control,17
#93137,733,1889,treated,treated,22
#91417,46,1253,control,treated,20
#94418,81,1250,control,treated,24
#96333,667,1854,control,treated,19
#98071,368,1572,control,treated,22
#93424,236,1482,control,treated,21
#91067,576,1760,treated,control,17
#90824,1057,2293,treated,control,24
#96837,115,1293,control,control,21
#98151,97,1301,treated,treated,24
#97627,429,1606,treated,control,15
#97107,155,1389,treated,treated,22
#96708,21,1250,control,treated,18
#93354,577,1765,control,treated,22
#92932,771,1937,control,control,20
#91211,45,1275,control,control,15
#94178,277,1512,control,treated,16
#90615,668,1827,control,treated,23
#95775,465,1651,control,control,19
#90554,110,1318,treated,treated,21
#98694,867,2062,control,control,22
#96061,888,2086,treated,treated,20
#97513,32,1264,control,control,23
#98301,981,2211,control,treated,17
#94634,350,1554,control,treated,20
#97480,382,1551,control,treated,20
#99415,392,1602,treated,treated,24
#91442,131,1335,control,treated,18
#96799,946,2159,treated,control,15
#97395,750,1965,treated,control,15
#96526,773,1945,treated,control,17
#99583,289,1522,control,control,19
#92752,15,1250,treated,control,20
#92999,367,1584,control,treated,15
#94899,770,1966,treated,treated,15
#95638,733,1890,treated,treated,23
#94814,1082,2241,control,control,22
#93707,957,2133,treated,control,24
#96210,979,2137,control,treated,21
#93600,78,1312,treated,treated,22
#94646,549,1779,treated,treated,21
#93673,773,1996,treated,treated,24
#91525,529,1722,control,control,22
#98334,643,1825,control,control,20
#94703,143,1320,treated,treated,24
#91389,101,1287,treated,control,17
#97708,585,1743,treated,treated,19
#97310,598,1827,treated,treated,16
#92597,113,1313,control,treated,21
#93069,734,1902,control,treated,16
#99686,289,1470,treated,control,18
#97329,375,1581,treated,treated,16
#94581,258,1492,control,treated,21
#96026,1022,2174,treated,treated,24
#93973,1006,2188,treated,control,23
#91545,733,1920,control,control,19
#97839,268,1497,control,treated,21
#93844,831,2029,control,control,19
#90157,555,1741,control,treated,20
#95478,274,1482,treated,treated,21
#94779,351,1600,control,control,23
#98489,615,1802,control,treated,19
#93006,394,1582,control,control,17
#95671,563,1805,control,control,23
#96736,914,2121,control,control,24
#91580,611,1797,treated,treated,20
#95333,264,1454,treated,control,19
#94007,841,2066,control,treated,16
#96694,1034,2264,control,control,24
#99422,82,1294,control,control,23
#98372,799,1974,treated,control,18
#91848,640,1884,control,treated,15
#96987,943,2189,treated,treated,21
#98236,65,1264,control,treated,15
#98540,77,1258,treated,treated,21
#93159,414,1567,control,control,18
#99312,680,1892,control,treated,23
#91481,377,1527,control,treated,24
#98218,962,2154,control,treated,21
#90459,291,1447,control,treated,17
#93624,746,1990,control,treated,17
#92514,77,1232,control,treated,24
#97475,331,1538,treated,control,20
#93693,566,1718,control,control,17
#96493,1060,2252,control,treated,21
#90646,11,1218,treated,treated,18
#96422,77,1246,control,treated,23
#93225,898,2119,treated,control,18
