Specimen.ID,born,died,treatment,diet,weight
#99794,819,2023,treated,treated,18
#93736,294,1536,treated,treated,23
#95150,456,1670,control,control,15
#97472,369,1539,control,treated,16
#95174,721,1961,control,control,20
#92770,390,1602,control,treated,16
#91561,491,1718,treated,control,18
#99153,170,1403,treated,treated,15
#99305,10,1180,treated,treated,19
#97602,646,1852,treated,control,18
#95681,911,2140,treated,control,22
#96232,274,1519,control,treated,15
#99205,937,2095,control,control,21
#90025,344,1571,treated,treated,17
#96652,730,1890,control,control,19
#97238,845,2038,treated,treated,20
#98473,1063,2214,treated,control,16
#95237,455,1638,treated,control,16
#91670,545,1781,control,control,22
#95740,393,1624,control,control,18
#90048,391,1603,treated,control,15
#96741,500,1676,control,control,23
#97446,245,1465,treated,treated,15
#98190,1060,2259,control,control,18
#93696,311,1500,treated,control,23
#92385,784,1952,treated,treated,17
#90544,498,1660,treated,treated,15
#94342,71,1278,control,control,23
#96072,292,1482,treated,control,24
#93978,200,1438,control,control,23
#91428,877,2079,treated,treated,16
#93712,768,1997,treated,treated,16
#99628,646,1824,control,control,17
#97669,967,2168,control,control,18
#92605,86,1249,control,control,24
#91539,828,2011,treated,control,20
#99120,26,1275,treated,control,17
#96281,1052,2211,control,control,20
#94911,177,1351,control,control,17
#92041,910,2122,treated,control,19
#93639,511,1667,control,treated,24
#98497,277,1483,treated,treated,23
#91386,923,2113,treated,treated,19
#97958,158,1365,control,control,21
#93721,1085,2253,control,control,21
#95498,1052,2230,treated,treated,20
#94265,540,1706,treated,control,21
#98448,551,1782,treated,treated,16
#91320,1004,2205,control,control,18
#94178,0,1220,control,control,24
#97170,254,1501,control,control,15
#92819,295,1527,control,control,16
#96334,290,1526,control,treated,21
#92478,383,1623,control,control,21
#97430,615,1832,control,control,21
#91578,755,2001,control,treated,19
#91539,442,1622,treated,treated,16
#96214,424,1581,treated,treated,16
#99959,627,1803,control,control,22
#92263,694,1906,control,treated,20
#95332,452,1609,treated,control,18
#91275,136,1367,control,control,15
#93546,790,1968,treated,treated,23
#99429,522,1680,control,treated,19
#94190,818,2042,control,treated,23
#97154,737,1980,control,treated,15
#96293,972,2130,control,control,24
#96350,7,1196,control,control,24
#97250,444,1674,treated,control,20
#92259,1060,2266,control,treated,15
#99477,824,2057,treated,treated,23
#96162,665,1871,treated,control,19
#97623,749,1997,control,control,17
#93430,976,2163,control,control,15
#91819,693,1895,treated,treated,21
#99325,553,1757,control,treated,21
#91628,308,1510,control,control,19
#94046,941,2136,control,treated,15
#97779,350,1561,treated,control,18
#93414,277,1441,control,control,19
#95697,901,2096,control,control,15
#92235,143,1319,treated,control,24
#98887,783,1933,control,treated,20
#96992,314,1495,treated,treated,17
#91811,165,1324,control,treated,15
#90040,381,1531,control,control,24
#99740,839,2057,control,treated,20
#96556,234,1421,treated,treated,21
#96108,717,1965,control,control,15
#90896,500,1659,control,control,15
#99397,511,1670,control,control,22
#90065,55,1224,control,control,21
#94440,584,1825,control,treated,23
#90971,17,1194,treated,control,24
#97522,206,1388,treated,treated,17
#92333,1065,2244,control,control,18
#98233,737,1971,treated,control,21
#94490,1054,2216,treated,treated,19
#95959,798,1978,control,treated,21
#95143,720,1946,control,treated,17
#93101,78,1248,control,control,19
#97940,173,1326,treated,control,22
#97058,408,1566,control,control,16
#98176,993,2169,control,control,16
#95842,149,1346,treated,treated,15
#97767,206,1389,control,treated,20
#92169,523,1713,control,treated,21
#98589,782,1944,control,control,15
#90184,559,1732,treated,treated,18
#94134,31,1229,control,control,20
#92247,1008,2242,treated,treated,16
#97774,844,2073,control,control,16
#97787,519,1672,control,treated,15
#91870,807,2050,control,control,16
#90623,715,1933,control,treated,20
#97724,87,1329,treated,treated,18
#95548,313,1500,control,control,24
#91516,618,1803,treated,treated,15
#90867,320,1519,control,control,16
#97011,317,1517,treated,control,20
#94030,897,2121,control,control,24
#92174,1036,2194,treated,treated,21
#90139,498,1704,control,treated,24
#99528,268,1498,control,treated,19
#99268,171,1396,control,treated,22
#98498,232,1466,control,control,21
#92485,889,2118,treated,treated,22
#99530,349,1543,treated,treated,18
#90937,761,1939,control,control,24
#98146,688,1894,control,treated,16
#96563,360,1566,treated,treated,15
#91357,828,1996,control,control,17
#91953,940,2123,treated,control,15
#96635,312,1542,control,control,16
#98630,944,2144,control,treated,22
#96041,1075,2304,treated,treated,24
#93685,197,1434,treated,control,20
#90519,464,1658,control,control,16
#96134,312,1497,treated,control,15
#93681,509,1677,control,treated,23
#98797,1055,2235,control,treated,22
#96718,479,1689,control,control,16
#92558,465,1630,control,control,20
#98036,810,1984,control,treated,19
#97049,89,1338,treated,control,19
#99785,511,1692,control,control,22
#91049,581,1740,treated,treated,22
#90804,359,1564,treated,treated,23
#97454,230,1407,treated,treated,24
#92316,871,2049,control,treated,16
#91504,758,1989,treated,control,18
#91705,244,1466,treated,treated,20
#95723,692,1870,treated,control,22
#91143,259,1427,treated,control,22
#91032,308,1507,control,control,19
#96481,610,1808,control,treated,24
#95215,806,2003,treated,treated,16
#99660,874,2111,treated,control,16
#99617,932,2098,treated,treated,23
#91255,748,1913,treated,control,17
#95509,352,1569,treated,treated,17
#95675,687,1849,control,control,21
#95037,108,1352,control,control,18
#95604,727,1907,treated,treated,15
#95150,902,2085,treated,treated,21
#93821,325,1526,control,control,15
#99300,154,1325,treated,treated,15
#96283,906,2084,control,control,20
#96595,91,1261,treated,control,20
#98131,225,1432,treated,control,17
#92887,1090,2307,treated,control,18
#99467,191,1380,treated,treated,16
#93036,489,1719,treated,treated,19
#97989,567,1803,control,treated,17
#93515,545,1754,control,treated,15
#94863,637,1855,treated,treated,23
#91138,345,1579,control,treated,24
#96855,181,1363,control,treated,15
