Specimen.ID,born,died,treatment,diet,weight
#94029,1027,2227,treated,treated,21
#99927,439,1606,treated,treated,18
#94945,970,2123,treated,control,16
#92598,1027,2250,treated,treated,23
#94904,15,1212,control,control,18
#91012,488,1698,treated,control,20
#91679,880,2116,treated,control,23
#90116,646,1895,control,treated,22
#92360,833,1989,control,control,16
#96993,870,2034,treated,treated,18
#93181,343,1501,treated,treated,21
#99924,1000,2236,control,treated,21
#97598,341,1570,treated,treated,17
#97590,635,1847,control,control,18
#97280,512,1715,treated,treated,19
#90402,814,2037,treated,treated,20
#93621,611,1841,control,control,21
#93695,204,1418,treated,control,19
#94748,4,1171,treated,treated,23
#93118,892,2083,control,control,20
#95330,885,2047,control,control,23
#94187,780,1959,treated,control,21
#98516,540,1716,treated,control,20
#90415,810,2056,treated,control,20
#94773,468,1711,treated,treated,17
#90937,406,1636,treated,control,18
#93851,368,1567,treated,control,24
#95015,940,2140,control,treated,18
#99687,369,1540,treated,control,17
#97411,735,1922,control,treated,17
#93954,45,1293,treated,treated,24
#90510,721,1872,treated,control,23
#92481,439,1671,control,control,23
#98304,844,2064,treated,treated,16
#92603,472,1627,control,treated,22
#90851,218,1440,control,control,24
#91531,192,1389,treated,treated,16
#91685,98,1345,treated,control,22
#92193,522,1687,treated,treated,15
#91646,854,2042,treated,treated,23
#96253,372,1587,control,treated,15
#97230,351,1510,control,control,19
#90717,193,1390,control,control,20
#97416,406,1607,treated,control,15
#99944,351,1561,control,control,22
#92333,874,2028,control,control,23
#95970,842,2027,treated,control,20
#91189,315,1512,treated,control,19
#96390,240,1470,control,control,18
#93714,155,1309,treated,treated,20
#90381,694,1868,control,treated,21
#99558,566,1749,treated,control,24
#97088,869,2031,control,control,22
#91228,931,2158,control,treated,23
#96699,575,1742,control,control,20
#97494,23,1220,control,control,23
#98462,398,1626,treated,control,22
#93666,122,1336,control,control,17
#90549,1074,2268,control,control,21
#99572,66,1233,control,treated,17
#99596,562,1802,control,treated,21
#93411,431,1606,treated,treated,17
#96925,566,1763,treated,treated,21
#98882,616,1838,treated,control,19
#91152,369,1568,treated,control,21
#96299,699,1857,control,treated,20
#90239,416,1612,control,treated,17
#94572,524,1700,control,control,16
#97447,466,1621,treated,control,24
#94508,545,1738,control,treated,19
#92051,437,1599,treated,treated,18
#97033,867,2028,control,control,18
#93867,897,2095,control,control,20
#99403,774,2007,control,treated,15
#93424,936,2143,control,treated,20
#95466,325,1475,treated,treated,17
#90736,824,1974,control,control,15
#96365,19,1267,control,control,18
#94405,1011,2174,control,treated,15
#93746,197,1410,treated,control,15
#94137,224,1431,control,treated,24
#91415,86,1248,control,treated,20
#98980,902,2089,control,treated,15
#99501,6,1192,control,control,18
#97469,888,2069,control,control,23
#90080,879,2084,treated,control,22
#90550,51,1271,treated,treated,20
#90142,832,2025,control,control,23
#94604,567,1762,treated,control,19
#94322,87,1317,control,treated,20
#93386,558,1732,treated,control,18
#98000,228,1424,control,control,16
#98697,685,1850,control,treated,24
#90127,988,2226,treated,control,16
#96373,466,1628,control,treated,20
#94485,810,1972,treated,treated,17
#95114,112,1263,control,control,20
#93367,1083,2242,treated,control,24
#96010,788,1976,treated,treated,17
#93410,384,1561,treated,control,20
#95407,476,1658,control,treated,21
#92327,599,1791,control,control,16
#97679,400,1566,treated,control,17
#97156,335,1540,treated,control,22
#93053,399,1648,treated,treated,23
#95139,678,1864,control,treated,15
#94397,595,1808,treated,treated,22
#99909,255,1453,treated,treated,15
#99146,789,2036,treated,treated,23
#99704,813,1999,treated,treated,16
#91903,1023,2239,control,control,23
#97950,374,1576,treated,treated,20
#99512,264,1479,treated,control,22
#91739,826,2057,treated,control,19
#93611,320,1496,control,control,20
#96513,58,1211,treated,treated,19
#93921,60,1257,control,treated,16
#98228,66,1290,treated,control,21
#96212,643,1816,treated,control,19
#95346,292,1536,treated,treated,20
#93863,1002,2176,control,treated,22
#99331,501,1723,treated,treated,16
#92158,447,1658,treated,treated,20
#95027,793,1997,control,treated,15
#94940,881,2069,treated,control,24
#95390,1076,2273,treated,control,18
#93118,858,2086,control,treated,20
#94608,40,1207,control,control,24
#93392,132,1334,control,control,19
#96941,431,1669,control,treated,16
#95289,221,1388,treated,treated,24
#93476,799,2034,control,control,17
#90885,534,1760,treated,control,21
#97516,425,1578,control,control,15
#90352,1024,2201,treated,treated,20
#90465,374,1543,treated,treated,22
#96361,570,1816,treated,control,17
#95784,779,1935,control,control,15
#93607,627,1820,treated,treated,18
#91089,277,1523,control,control,18
#91982,227,1386,control,treated,17
#99642,801,2033,control,control,20
#91581,269,1461,treated,control,24
#95569,407,1623,treated,treated,20
#96316,120,1350,control,control,20
#98777,184,1420,control,control,23
#91104,101,1343,control,control,21
#91868,816,2051,control,treated,19
#90959,30,1249,treated,control,22
#95676,349,1506,control,treated,19
#99042,550,1787,treated,control,24
#98360,598,1786,treated,control,21
#91219,33,1220,treated,control,16
#99013,249,1498,control,control,24
#94739,161,1350,treated,treated,22
#95866,776,2000,treated,treated,21
#92657,688,1930,control,control,17
#94325,909,2071,control,control,24
#98611,295,1524,treated,treated,17
#92986,271,1515,treated,treated,16
#93586,39,1275,control,control,19
#95785,700,1917,control,treated,18
#96581,525,1680,control,control,15
#90449,876,2106,treated,control,21
#92703,777,1974,treated,control,21
#90207,447,1679,control,treated,18
#97448,750,1979,treated,control,20
#97803,686,1898,control,treated,15
#90296,867,2066,treated,treated,21
#93144,772,1985,control,treated,24
#99791,486,1705,treated,treated,17
#91995,747,1978,control,control,16
#94059,221,1409,control,treated,18
#99306,1062,2237,control,treated,22
#93898,898,2091,treated,treated,15
#93571,389,1632,treated,control,23
#93819,1033,2255,treated,control,19
#90668,600,1792,control,treated,23
#98772,346,1537,treated,treated,15
#92492,364,1586,treated,treated,16
#98586,850,2020,control,treated,24
#94631,469,1631,treated,treated,15
#99049,214,1456,control,treated,17
#95167,620,1832,treated,treated,16
#96231,652,1882,control,control,16
#98717,59,1274,control,treated,23
