Specimen.ID,born,died,treatment,diet,weight
#91154,881,2086,treated,treated,21
#99529,333,1483,treated,control,24
#94406,717,1961,treated,treated,15
#94218,509,1717,treated,treated,17
#97681,204,1440,treated,control,20
#97814,757,1924,treated,control,20
#98637,957,2195,treated,treated,18
#99743,857,2016,control,treated,17
#90081,595,1772,control,treated,20
#93909,265,1429,control,control,18
#94416,43,1265,control,control,17
#96694,371,1606,control,control,16
#95023,155,1388,treated,control,15
#91570,1013,2225,treated,treated,19
#94496,691,1874,treated,treated,23
#90424,441,1591,control,treated,19
#98224,228,1453,control,treated,21
#96494,828,2045,treated,control,19
#96437,336,1574,treated,control,22
#96741,725,1884,treated,treated,19
#95883,1092,2278,treated,treated,23
#95624,677,1925,control,control,15
#96488,902,2120,control,treated,23
#91053,905,2065,control,control,18
#97464,654,1896,treated,treated,21
#99150,522,1679,treated,control,24
#99716,1045,2254,treated,treated,16
#94211,1005,2180,treated,control,21
#94289,616,1841,control,treated,20
#91626,890,2051,treated,treated,19
#94000,256,1454,control,control,22
#90384,354,1558,treated,control,18
#90930,963,2209,treated,control,15
#91310,950,2158,treated,control,21
#96395,598,1788,control,control,15
#99137,345,1552,control,treated,19
#99753,181,1423,control,control,19
#99588,377,1611,treated,treated,17
#99098,268,1435,control,treated,15
#99497,828,2018,treated,treated,21
#97210,781,2001,treated,treated,24
#91168,606,1817,control,control,16
#95351,531,1721,control,control,20
#96775,508,1715,control,control,21
#98204,327,1511,control,control,18
#95678,750,1963,treated,control,16
#91093,940,2118,treated,treated,16
#92872,1019,2219,control,treated,17
#95789,640,1803,control,control,18
#90572,1033,2193,treated,treated,17
#97913,1058,2218,treated,control,20
#94052,645,1831,treated,control,24
#95943,663,1870,treated,control,15
#95315,457,1672,treated,control,19
#94908,621,1797,treated,control,19
#98962,862,2037,treated,treated,23
#96209,294,1451,control,control,23
#96357,746,1959,treated,control,15
#95043,637,1824,treated,control,19
#99510,1082,2314,control,treated,20
#90388,619,1865,treated,treated,15
#95838,1085,2321,treated,control,15
#95118,530,1682,treated,control,24
#90245,519,1693,treated,treated,24
#90654,729,1897,treated,treated,20
#93402,529,1754,treated,control,21
#95231,733,1944,treated,treated,20
#98777,533,1748,treated,control,17
#95720,603,1784,control,treated,18
#91418,926,2121,treated,treated,17
#91960,307,1467,control,control,24
#90274,501,1687,control,treated,20
#90791,820,2039,control,treated,19
#98209,1081,2272,treated,treated,17
#97706,979,2162,control,control,24
#90898,1023,2189,control,treated,21
#94215,79,1284,treated,control,17
#94190,735,1961,control,treated,16
#91476,538,1734,treated,treated,18
#98222,557,1773,control,treated,16
#95814,240,1408,treated,treated,17
#98686,40,1271,treated,treated,18
#97584,477,1674,treated,control,21
#90427,207,1455,control,treated,20
#98098,255,1482,treated,control,20
#91287,652,1896,treated,treated,18
#93825,946,2121,control,control,24
#99041,389,1625,control,treated,17
#98432,752,1918,treated,treated,16
#94830,880,2033,control,treated,15
#95543,341,1505,treated,control,16
#98462,395,1546,treated,control,21
#90324,873,2116,treated,treated,15
#90815,855,2006,treated,treated,21
#91814,478,1677,control,control,23
#97669,384,1534,treated,control,22
#96483,871,2097,control,treated,19
#96807,228,1458,control,control,23
#97541,1025,2238,treated,control,19
#96198,1048,2250,treated,treated,18
#99420,348,1547,treated,control,15
#97457,212,1447,control,control,21
#90708,554,1781,control,treated,23
#98180,942,2165,treated,control,23
#90346,957,2188,treated,treated,24
#94942,765,1985,treated,treated,19
#96398,625,1786,treated,control,22
#90143,142,1352,treated,treated,22
#94843,175,1347,treated,treated,17
#92623,6,1215,control,treated,22
#96930,852,2070,treated,treated,19
#97643,376,1625,control,control,20
#97194,853,2055,treated,treated,15
#96965,31,1253,control,treated,19
#97967,122,1314,control,control,22
#96277,944,2161,treated,control,15
#99505,697,1873,treated,control,20
#96315,901,2130,control,treated,19
#97230,110,1312,control,control,19
#92540,73,1291,treated,treated,18
#99578,655,1889,control,treated,22
#99619,422,1586,treated,control,19
#95430,254,1455,treated,control,15
#96229,57,1232,control,treated,19
#97054,866,2037,control,control,19
#94635,114,1284,treated,treated,18
#94291,205,1361,control,treated,24
#91704,598,1782,control,treated,18
#97318,732,1937,control,control,24
#96698,620,1837,control,treated,16
#96478,618,1782,control,treated,24
#97428,825,2010,control,control,16
#96734,505,1724,treated,control,21
#92810,166,1349,treated,treated,20
#96953,250,1495,treated,control,18
#92150,916,2164,control,treated,15
#99870,81,1324,treated,treated,15
#98099,1050,2244,control,treated,22
#93526,924,2090,treated,treated,24
#92882,285,1530,control,control,17
#96927,1054,2277,control,control,19
#99240,397,1610,control,treated,19
#97591,873,2100,treated,control,22
#95934,1036,2190,control,control,23
#93801,1019,2235,control,control,18
#91249,137,1379,control,treated,16
#97839,582,1746,control,control,23
#98068,99,1265,control,control,19
#94219,108,1319,treated,treated,24
#95353,691,1900,treated,control,22
#93461,990,2179,control,control,18
#91837,942,2136,control,treated,16
#96363,474,1624,control,treated,24
#95125,897,2106,control,treated,22
#98502,590,1795,control,control,20
#97762,627,1790,treated,control,22
#98440,573,1779,control,treated,20
#94692,412,1573,treated,treated,19
#92186,318,1542,control,control,21
#95294,888,2092,control,control,18
#93083,541,1714,control,control,17
#92217,878,2125,treated,treated,19
#97772,427,1629,control,treated,22
#92381,426,1588,treated,treated,24
#96431,1094,2257,treated,control,19
#97089,318,1493,control,treated,20
#94758,819,2039,control,treated,22
#95643,808,1992,control,control,24
#90725,828,2070,control,control,23
#93302,82,1240,control,treated,18
#95290,730,1912,treated,treated,21
#91460,76,1275,control,treated,18
#94285,297,1521,treated,control,21
#92193,888,2072,treated,control,16
