Specimen.ID,born,died,treatment,diet,weight
#93137,129,1347,treated,treated,20
#92715,821,2046,control,control,19
#98295,980,2220,treated,treated,24
#96556,706,1907,control,treated,19
#93089,967,2197,treated,control,22
#95209,401,1583,treated,treated,15
#93283,772,1933,control,treated,15
#95132,876,2114,control,treated,19
#93993,251,1413,treated,control,21
#94526,447,1648,control,control,19
#98279,190,1412,treated,control,18
#93015,512,1726,control,treated,18
#97522,245,1424,treated,treated,18
#91897,787,2002,control,treated,19
#94859,196,1416,treated,control,23
#99428,17,1261,treated,control,23
#91432,254,1447,control,control,19
#92239,527,1717,treated,treated,22
#94079,481,1670,treated,control,24
#90134,423,1611,treated,control,15
#96801,411,1654,control,control,24
#92896,478,1663,treated,control,22
#91296,305,1468,treated,treated,17
#91083,848,2070,treated,control,21
#98181,240,1447,control,treated,17
#95537,656,1822,control,treated,20
#99599,952,2108,treated,treated,24
#90982,123,1309,control,control,19
#97861,93,1324,control,treated,20
#92153,1083,2262,control,treated,22
#90752,570,1766,treated,control,22
#96156,993,2238,treated,treated,24
#96031,262,1498,treated,treated,16
#94285,529,1776,control,treated,15
#99625,489,1671,treated,control,15
#97442,395,1575,control,control,18
#90296,655,1895,treated,treated,15
#97259,580,1810,control,control,18
#96635,145,1354,control,control,23
#94770,870,2049,control,control,17
#98189,319,1533,control,control,21
#98809,320,1498,control,control,19
#91853,411,1629,control,treated,20
#95447,650,1819,treated,control,17
#94418,62,1254,treated,control,15
#91271,95,1307,treated,control,22
#93453,391,1640,treated,control,15
#92542,517,1752,treated,control,24
#95987,78,1323,treated,control,18
#95597,954,2158,treated,control,19
#90798,35,1243,control,control,24
#91429,63,1293,treated,treated,20
#92361,383,1550,treated,treated,20
#95485,95,1257,treated,treated,21
#94633,953,2128,treated,treated,18
#93138,1059,2226,treated,control,20
#95426,174,1347,control,control,21
#96933,604,1790,treated,control,20
#95712,91,1317,control,treated,23
#97590,690,1884,control,control,20
#90515,556,1740,treated,control,18
#97493,129,1346,treated,treated,23
#90629,287,1449,control,control,16
#91744,169,1374,treated,control,22
#91495,947,2171,control,treated,18
#96320,600,1758,treated,treated,22
#93847,900,2094,control,control,15
#93323,629,1803,treated,treated,17
#96488,495,1705,treated,treated,18
#99987,815,1993,control,treated,17
#97080,278,1493,treated,treated,24
#98716,2,1237,treated,treated,20
#94542,850,2079,treated,control,18
#93067,151,1359,control,control,23
#90253,464,1658,control,control,21
#96033,1073,2276,control,control,24
#91356,760,1920,control,control,20
#98100,345,1567,control,treated,21
#98454,1065,2223,control,treated,18
#90810,711,1896,control,control,20
