Specimen.ID,born,died,treatment,diet,weight
#99593,279,1471,treated,treated,21
#95642,513,1691,control,treated,20
#94015,349,1515,control,treated,17
#92300,385,1560,treated,control,15
#96162,797,2012,treated,treated,20
#96272,854,2069,treated,control,24
#90500,347,1592,control,control,16
#94362,401,1617,control,control,21
#90593,596,1758,control,treated,19
#93620,882,2111,treated,treated,16
#98105,364,1553,control,control,20
#98299,437,1655,treated,control,17
#97367,195,1376,treated,treated,17
#91108,14,1262,control,control,16
#92170,1024,2233,treated,control,18
#93657,144,1350,control,control,20
#98394,238,1438,control,control,24
#90147,1050,2250,control,control,16
#94953,438,1668,control,control,24
#96552,564,1734,control,control,24
#92502,742,1909,treated,treated,24
#98749,119,1312,control,treated,19
#90493,99,1289,control,treated,21
#94643,340,1543,treated,control,17
#94343,250,1491,treated,control,18
#91765,913,2092,treated,treated,17
#93772,585,1781,treated,control,22
#95271,510,1735,treated,treated,22
#96144,405,1609,treated,treated,19
#99161,1013,2166,control,control,17
#98456,670,1824,treated,treated,22
#95935,866,2102,control,treated,21
#95880,100,1254,treated,control,19
#91126,104,1270,treated,control,19
#93033,1092,2288,control,control,17
#95161,316,1473,control,control,23
#99505,1046,2271,control,control,24
#93075,631,1877,treated,control,24
#90839,132,1353,control,treated,21
#95132,555,1748,treated,treated,19
#97123,737,1891,treated,control,22
#98601,1069,2277,control,control,21
#95583,221,1405,control,treated,18
#98212,69,1254,treated,treated,15
#97989,1003,2182,treated,control,16
#97050,572,1724,control,control,23
#96485,133,1374,control,control,17
#93070,1040,2287,treated,control,16
#91849,6,1218,control,treated,20
#96260,166,1397,control,treated,19
#94811,491,1658,control,treated,18
#96354,657,1849,control,treated,24
#93179,100,1346,control,treated,24
#98111,663,1908,control,control,24
#93952,496,1722,control,treated,22
#93869,341,1517,treated,treated,16
#92583,439,1673,control,treated,18
#96587,242,1462,control,control,15
#98980,37,1209,control,control,15
#93056,66,1303,control,control,23
#97850,1085,2261,treated,control,22
#96617,359,1568,control,treated,17
#99226,695,1876,control,treated,15
#90534,612,1833,control,treated,18
#98289,525,1688,treated,control,16
#91178,919,2152,treated,treated,23
#91499,736,1889,treated,control,24
#95644,331,1560,control,control,18
#95397,711,1925,control,control,18
#96510,909,2096,treated,treated,24
#97838,448,1692,treated,control,23
#99274,901,2145,treated,control,21
#96656,128,1289,control,treated,20
#90421,685,1901,control,treated,22
#94683,951,2148,treated,treated,18
#96626,404,1637,treated,treated,16
#95866,663,1840,treated,treated,18
#93151,660,1875,treated,treated,17
#90351,374,1556,treated,control,24
#96688,857,2069,treated,treated,19
#92723,778,1928,treated,control,19
#94872,549,1750,control,control,15
#92198,376,1528,control,control,22
#94915,791,2012,treated,control,22
#92424,107,1313,treated,control,20
#90988,131,1326,treated,treated,22
#99956,176,1394,control,control,19
#90307,544,1758,treated,control,19
#91583,659,1810,control,treated,20
#97945,543,1703,control,treated,24
#98130,772,1957,control,control,23
#91527,677,1907,control,treated,19
#98019,990,2145,control,control,24
#94172,943,2106,control,control,23
#99370,701,1867,treated,control,23
#92900,11,1214,control,treated,15
#97306,638,1795,control,treated,19
#94041,947,2155,control,treated,19
#98294,255,1501,treated,control,22
#96744,354,1527,treated,treated,16
#95871,141,1363,treated,control,22
#96217,745,1980,control,treated,15
#94563,909,2124,treated,treated,23
#98342,242,1396,control,control,21
#91639,38,1274,treated,control,24
#98188,879,2044,treated,treated,17
#96280,589,1802,treated,control,19
#92946,850,2017,control,treated,20
#93639,662,1817,control,treated,18
#91924,1078,2236,treated,treated,18
#93403,782,1972,control,treated,16
#98667,943,2140,treated,treated,20
#93152,203,1361,control,treated,23
#99093,697,1849,control,control,24
#99883,420,1617,treated,treated,20
#92017,250,1473,treated,control,20
#98985,288,1455,control,treated,15
#96953,664,1904,control,control,19
#90424,130,1336,treated,treated,22
#98197,971,2189,treated,treated,18
#99168,708,1906,treated,control,17
#97951,313,1491,treated,treated,21
#99346,770,1947,control,treated,23
#94127,995,2228,control,control,22
#93437,935,2152,treated,control,21
#90208,721,1886,control,treated,18
#97703,995,2237,treated,control,18
#94022,849,2066,control,treated,18
#96541,216,1456,control,treated,23
#96084,503,1718,control,control,16
#93030,638,1842,control,control,19
#99850,424,1596,control,control,21
#93104,951,2125,treated,control,20
#94165,480,1711,treated,control,24
#94010,918,2124,treated,treated,20
#93684,86,1308,treated,control,16
#95892,448,1634,treated,treated,16
#90564,171,1377,control,control,22
#99705,230,1478,control,control,24
#91458,235,1439,treated,control,19
#96670,20,1173,treated,control,18
#92116,42,1231,treated,treated,24
#92976,216,1410,control,control,24
#95168,222,1471,treated,treated,21
#93451,424,1621,control,treated,18
#91748,156,1397,control,control,20
#95772,733,1887,control,treated,18
#92407,616,1821,treated,control,23
#94453,560,1763,control,control,15
#92763,1061,2256,treated,control,21
#97736,155,1390,control,treated,21
#96604,54,1205,control,control,23
#93844,479,1708,control,control,16
#95849,1048,2271,treated,treated,24
#90051,1059,2235,control,treated,20
#92485,391,1610,control,control,24
#91494,563,1770,treated,treated,22
#97372,31,1231,control,treated,15
#99322,284,1525,control,control,24
#91967,19,1229,treated,treated,20
#92605,254,1406,treated,treated,20
#90977,310,1463,control,control,18
#97416,377,1596,treated,treated,22
#97603,615,1823,control,treated,15
#93721,838,2013,control,control,16
#92644,596,1778,treated,treated,18
#92939,728,1915,control,control,19
#97169,581,1795,treated,control,24
#95800,562,1783,treated,control,19
#91008,583,1795,treated,treated,22
#94748,492,1648,control,control,22
