Specimen.ID,born,died,treatment,diet,weight
#92165,469,1620,control,treated,15
#98659,93,1339,treated,control,15
#98280,434,1620,treated,control,19
#96904,975,2152,control,treated,17
#92752,1043,2283,control,treated,23
#93265,686,1899,control,control,16
#94608,474,1701,treated,treated,18
#97864,301,1461,treated,control,20
#93779,354,1553,treated,treated,19
#98425,338,1520,control,control,15
#91122,749,1987,control,control,19
#94905,37,1227,treated,control,18
#94268,367,1530,control,treated,20
#90817,326,1490,control,control,17
#97304,674,1889,control,control,24
#92676,532,1732,control,control,18
#95264,941,2146,control,control,19
#90350,1091,2325,control,control,21
#90804,168,1330,control,treated,19
#99593,421,1579,control,treated,23
#96927,379,1617,treated,treated,15
#96106,481,1689,treated,control,18
#94901,265,1494,control,control,24
#92965,946,2143,control,control,16
#95134,183,1385,treated,treated,15
#98282,672,1823,control,treated,17
#93794,557,1799,control,control,16
#99347,334,1484,control,control,17
#99387,792,2014,control,treated,24
#98525,312,1510,treated,control,17
#91262,748,1969,control,control,15
#95237,443,1648,control,control,22
#96428,493,1723,control,treated,22
#99254,52,1252,treated,control,22
#95840,1028,2251,treated,treated,22
#96087,829,2006,control,treated,20
#91490,661,1901,treated,control,24
#90834,149,1326,control,control,22
#92928,549,1717,control,treated,15
#96345,565,1752,control,treated,17
#97799,590,1829,control,control,23
#97351,476,1632,treated,control,19
#97869,740,1973,treated,control,22
#98854,625,1801,treated,control,15
#90064,992,2230,treated,treated,20
#95359,728,1906,treated,control,17
#96459,866,2036,treated,treated,16
#90006,706,1953,control,treated,15
#96603,308,1536,treated,control,22
#91616,380,1591,control,treated,17
#92399,841,2043,treated,treated,18
#90341,767,1927,treated,control,20
#96773,754,1972,treated,treated,21
#94232,751,1904,control,control,22
#95393,141,1319,treated,control,18
#93263,572,1817,control,control,16
#96839,197,1353,treated,control,23
#94989,476,1682,treated,control,15
#96044,548,1720,treated,treated,17
#92225,805,2047,control,treated,23
#98989,246,1429,control,control,22
#90587,96,1297,control,control,15
#92697,13,1229,control,control,15
