Specimen.ID,born,died,treatment,diet,weight
#90702,311,1557,control,control,15
#92472,1040,2245,treated,control,16
#97612,96,1322,control,treated,23
#94544,574,1775,treated,control,18
#98410,978,2172,treated,control,18
#92254,899,2098,control,treated,17
#96536,593,1796,control,treated,17
#98731,999,2159,treated,treated,21
#90424,923,2142,treated,treated,15
#99939,313,1500,control,control,19
#92634,106,1287,control,treated,21
#91523,233,1414,treated,control,18
#94477,272,1515,treated,treated,24
#99588,920,2088,treated,control,18
#97664,415,1655,treated,treated,15
#98042,117,1315,control,treated,22
#92714,1016,2166,treated,treated,21
#98574,393,1575,control,control,18
#93658,108,1286,treated,control,17
#95485,605,1819,control,treated,20
#95044,991,2234,treated,treated,24
#99895,607,1777,treated,control,24
#93290,413,1583,treated,treated,22
#99205,392,1583,control,treated,23
#99505,1,1250,control,treated,24
#93310,380,1619,control,control,22
#99637,116,1307,control,control,15
#90007,369,1559,control,control,21
#97505,914,2147,treated,treated,20
#98395,1036,2232,control,control,15
#97271,552,1717,control,treated,18
#97315,693,1920,treated,control,16
#92569,682,1899,control,control,22
#96609,153,1357,control,treated,22
#92713,40,1279,control,treated,19
#96214,954,2176,treated,control,22
#91518,240,1442,control,treated,15
#99646,904,2064,control,control,23
#95894,581,1765,control,control,18
#95994,723,1957,control,control,16
#90645,458,1615,treated,control,24
#98474,663,1813,control,treated,15
#97594,524,1735,treated,control,22
#94065,347,1535,control,control,24
#91017,1016,2214,control,treated,21
#91476,751,1942,treated,control,16
#98647,427,1664,treated,control,15
#95127,340,1524,treated,control,16
#94145,169,1359,treated,treated,24
#98640,871,2039,treated,control,19
#94746,791,1990,control,control,23
#93700,76,1251,treated,treated,17
#91750,297,1543,control,control,18
#90190,810,2018,control,treated,24
#93337,461,1708,control,treated,19
#96945,739,1940,treated,treated,17
#98635,829,2067,treated,treated,19
#97562,596,1769,control,treated,15
#96967,943,2132,control,treated,24
#97276,340,1538,control,control,18
#91719,89,1245,treated,control,23
#99072,558,1775,treated,control,22
#94472,129,1293,treated,treated,20
#99139,95,1268,control,control,24
#91186,520,1692,control,treated,19
#90570,846,2006,treated,control,23
#94329,100,1336,treated,control,17
#96733,615,1794,treated,treated,19
#96289,837,2006,treated,treated,20
#95193,575,1799,control,control,24
#94590,586,1750,control,control,17
#98868,270,1510,treated,control,21
#98162,94,1246,control,treated,18
#92598,1046,2226,control,control,22
#98900,183,1418,treated,control,20
#91032,617,1849,treated,control,23
#99915,640,1882,control,treated,24
#90717,18,1233,treated,control,21
#96455,283,1484,treated,treated,23
#94452,193,1436,treated,treated,16
#94230,510,1735,treated,control,22
#96099,778,1972,control,treated,24
#95364,801,2035,treated,control,19
#96824,471,1657,control,control,24
#99307,243,1401,treated,control,19
#95986,396,1555,treated,control,23
#94016,794,1995,treated,treated,23
#97742,890,2053,control,treated,20
#91294,865,2032,control,control,17
#93606,294,1539,control,control,17
#96094,508,1753,treated,control,21
#95665,534,1711,control,control,17
#90152,477,1657,treated,treated,19
#92775,735,1958,treated,control,19
#92567,35,1278,treated,treated,15
#93926,966,2189,control,treated,22
#95662,191,1429,treated,control,21
#92069,414,1633,treated,control,15
#99242,639,1872,treated,treated,16
#99060,355,1557,control,control,19
#98500,1048,2294,treated,treated,19
#99384,1020,2232,treated,control,16
#97478,397,1609,treated,control,19
#99514,667,1818,treated,treated,24
#94731,752,1930,treated,treated,22
#94019,423,1576,treated,treated,21
#99880,1072,2292,treated,treated,24
#98869,384,1610,treated,treated,20
#98470,863,2018,control,treated,23
#96916,344,1540,treated,treated,17
#97008,212,1448,treated,control,22
#96017,386,1557,control,control,19
#90538,613,1814,control,treated,18
#97843,77,1285,control,control,18
#94595,888,2056,control,treated,21
#98868,701,1913,treated,control,16
#90521,1061,2296,control,treated,24
#93327,792,1977,treated,control,20
#90898,760,1994,treated,treated,19
#91836,859,2041,treated,treated,23
#93795,441,1629,control,treated,22
#98329,649,1887,control,control,24
#95313,106,1353,control,control,19
#98921,54,1284,control,treated,24
#90521,135,1372,treated,treated,18
#94640,243,1460,control,treated,20
#93335,1043,2229,treated,control,19
#91124,465,1673,control,control,16
#98099,991,2165,treated,treated,21
#90709,624,1808,treated,control,22
#90515,410,1639,control,treated,19
#90092,216,1397,treated,treated,16
#92345,96,1271,control,treated,23
#95089,607,1773,control,control,19
#97837,761,1970,treated,treated,23
#95341,646,1890,treated,control,17
#91875,946,2180,treated,treated,21
#94132,154,1336,treated,control,17
#99456,1082,2244,control,treated,17
#98048,866,2023,control,treated,19
#94217,17,1209,control,control,20
#95733,344,1554,treated,control,19
#93108,33,1252,treated,treated,20
#93768,507,1703,control,control,20
#92601,913,2119,treated,control,24
#93444,532,1756,treated,treated,16
#92844,12,1228,treated,treated,23
#94175,341,1515,control,control,23
#96538,1064,2305,treated,control,23
#92515,981,2135,treated,treated,19
#93690,345,1570,control,control,16
#99886,898,2085,control,control,21
#99561,595,1832,control,control,16
#95584,977,2138,treated,control,19
#95113,294,1489,control,treated,24
#96354,335,1515,control,control,20
#90861,132,1297,control,treated,20
#99164,668,1896,treated,control,18
#90428,281,1512,control,treated,18
#91806,202,1363,treated,treated,21
#90405,850,2004,treated,control,22
#93949,701,1906,control,treated,20
#93015,460,1658,control,control,23
#98778,747,1942,treated,control,22
#91613,81,1247,treated,treated,18
#92492,41,1229,treated,treated,17
#93984,460,1697,treated,control,21
#90435,1074,2318,control,treated,21
#93653,859,2043,control,treated,23
#96761,632,1868,treated,treated,16
#92405,5,1224,treated,treated,20
#92746,343,1527,treated,treated,22
#92727,222,1433,control,control,21
#99117,974,2144,treated,control,19
#91626,909,2128,treated,treated,15
#94106,433,1591,control,control,18
#94203,434,1617,control,control,20
#95053,786,1937,treated,control,20
#92030,225,1447,treated,control,19
#97021,209,1429,control,treated,18
#94575,332,1546,control,control,20
#91640,1077,2311,treated,control,21
