Specimen.ID,born,died,treatment,diet,weight
#91274,695,1882,control,control,20
#98622,1020,2233,treated,control,22
#95207,765,1960,control,treated,17
#93518,664,1884,treated,treated,19
#90260,457,1688,control,treated,21
#95677,858,2072,treated,treated,18
#90767,160,1387,treated,control,17
#91483,733,1921,control,treated,17
#94467,1000,2243,treated,treated,16
#96950,107,1353,control,treated,23
#92919,705,1903,control,control,24
#99189,461,1682,treated,control,22
#90639,867,2045,treated,control,15
#94820,30,1250,treated,control,20
#95861,144,1302,treated,treated,17
#96079,480,1711,treated,treated,15
#91003,880,2053,treated,treated,21
#96882,707,1866,control,control,23
#94345,92,1324,treated,control,23
#94026,512,1686,treated,control,17
#96199,44,1279,treated,control,17
#95508,640,1795,control,treated,21
#99784,819,2024,treated,treated,18
#98189,1075,2305,treated,control,16
#96640,406,1591,treated,control,17
#99701,937,2089,control,control,20
#94708,141,1291,control,treated,21
#95346,8,1232,control,control,17
#90139,473,1721,control,control,15
#99975,712,1952,treated,control,17
#92011,634,1817,treated,control,23
#90378,440,1644,control,treated,19
#91888,933,2083,control,treated,20
#96810,190,1350,control,treated,23
#93632,1004,2173,treated,control,23
#96921,277,1431,control,control,15
#96103,749,1938,treated,control,15
#94359,539,1786,treated,control,17
#98780,833,2046,treated,control,22
#97300,890,2120,treated,treated,16
#95969,852,2064,treated,treated,22
#97682,1009,2254,control,control,24
#94755,907,2092,control,control,21
#96036,7,1178,treated,control,16
#99872,115,1335,control,treated,20
#92541,301,1525,control,control,17
#92721,364,1549,control,treated,15
#91633,247,1457,control,treated,20
#95268,669,1829,control,treated,17
#92880,114,1278,treated,treated,24
#93224,675,1901,control,treated,15
#98883,227,1463,treated,control,15
#94243,552,1721,control,treated,15
#92140,720,1887,treated,control,22
#95258,495,1651,control,control,23
#94311,1017,2177,treated,control,23
#90226,703,1886,treated,treated,17
#91952,895,2094,treated,control,24
#92834,443,1626,control,treated,15
#92182,242,1435,treated,control,22
#99328,818,2041,treated,treated,19
#98067,229,1452,control,treated,20
#96396,1093,2312,control,control,19
#98828,1001,2184,treated,treated,19
#92596,969,2182,treated,treated,22
#90036,419,1611,treated,control,24
#95624,988,2145,treated,treated,16
#96369,17,1221,control,control,17
#92544,1,1220,control,treated,19
#98008,1091,2305,control,control,20
#99794,1094,2283,treated,control,20
#97637,67,1304,treated,treated,24
#93422,996,2158,treated,control,19
#96640,668,1861,control,treated,20
#95766,597,1813,treated,treated,18
#92913,661,1814,control,treated,18
#93796,1060,2230,treated,treated,24
#93824,865,2088,treated,control,17
#97292,153,1396,control,control,18
#91248,5,1228,control,control,23
#93991,598,1767,treated,control,19
#97339,220,1374,treated,control,15
#99310,968,2211,treated,treated,22
#93213,946,2178,control,control,19
#99003,624,1824,control,treated,17
#93139,353,1515,treated,treated,24
#90578,685,1868,control,treated,16
#95003,175,1414,control,treated,19
#97090,312,1551,control,treated,22
#97495,252,1451,control,control,16
#92630,107,1263,treated,control,16
#94351,608,1769,treated,control,15
#99612,706,1938,treated,treated,17
#91979,705,1873,treated,treated,22
#92333,162,1367,control,control,16
#90970,14,1223,treated,treated,19
#91627,1073,2309,treated,treated,24
#90302,495,1718,treated,treated,20
#92254,1017,2265,control,control,16
#98395,647,1858,control,control,18
#98599,153,1398,control,control,19
#97170,759,1952,treated,control,18
#93042,655,1847,control,treated,16
#92829,254,1405,control,control,16
#99335,774,2022,treated,control,16
#99731,1065,2275,treated,treated,20
#91553,1091,2243,treated,treated,18
#96668,976,2170,control,treated,24
#92845,158,1382,treated,treated,19
#90805,209,1415,control,control,23
#90068,1012,2183,control,control,16
#93935,616,1774,treated,treated,19
#97391,292,1466,control,control,20
#96293,1077,2261,control,treated,22
#98392,594,1786,treated,control,17
#92764,1016,2263,treated,treated,24
#98908,1017,2180,treated,control,18
#95872,476,1706,treated,control,19
#91628,547,1778,control,treated,19
#93049,71,1256,control,treated,17
#93722,469,1707,treated,control,19
#90783,765,1952,treated,treated,20
#94252,463,1642,treated,treated,17
#99354,18,1181,control,control,21
#91465,723,1954,treated,treated,23
#95350,383,1575,control,treated,17
#91646,276,1486,control,treated,20
#94580,3,1182,treated,treated,15
#94185,582,1790,treated,control,23
#96540,979,2148,treated,control,24
#90256,914,2146,control,treated,19
#91802,634,1863,control,control,19
#99886,444,1653,control,treated,17
#95413,938,2139,control,treated,16
#91422,657,1845,treated,control,23
