Specimen.ID,born,died,treatment,diet,weight
#95331,426,1587,control,control,20
#96637,187,1364,control,treated,16
#96473,844,2093,treated,control,19
#91963,548,1792,treated,treated,18
#94055,914,2074,treated,treated,21
#98131,19,1265,treated,treated,19
#91161,537,1737,control,control,16
#98303,1056,2244,control,treated,16
#92040,645,1838,treated,treated,15
#97274,838,2071,treated,treated,22
#95603,932,2158,control,treated,19
#96191,56,1250,control,treated,18
#95122,919,2079,control,treated,20
#93528,539,1774,control,treated,19
#95655,252,1404,treated,treated,21
#98062,326,1506,control,control,21
#95088,55,1230,treated,control,16
#92169,927,2111,control,treated,17
#98024,84,1300,control,treated,18
#93486,200,1391,treated,treated,17
#98008,1059,2216,treated,control,20
#90573,63,1295,control,treated,16
#91219,1036,2213,treated,control,15
#92669,1060,2298,treated,treated,16
#95120,420,1617,treated,treated,15
#90876,641,1877,control,control,16
#99004,733,1936,control,control,23
#97237,841,2073,control,control,17
#99515,835,2003,control,control,22
#91225,1008,2241,treated,control,24
#93493,550,1731,treated,control,20
#94654,588,1773,treated,treated,22
#94087,43,1266,control,control,19
#92731,1003,2249,control,treated,19
#97841,817,2034,treated,control,17
#90892,318,1495,control,treated,21
#99212,1001,2211,treated,treated,24
#98224,297,1533,treated,control,21
#99629,415,1629,treated,treated,19
#98786,17,1194,control,control,18
#91012,130,1358,treated,treated,21
#90317,101,1326,control,treated,24
#95834,550,1797,control,control,18
#97275,762,1941,control,control,23
#92538,160,1367,treated,treated,21
#90690,1034,2241,treated,control,21
#94532,629,1795,treated,control,19
#97251,596,1826,treated,treated,16
#99569,751,1971,treated,treated,20
#99199,867,2116,treated,control,22
#90590,5,1190,control,control,23
#94457,127,1333,treated,treated,15
#99922,478,1630,treated,treated,24
#95599,643,1861,treated,control,18
#90663,809,2000,control,treated,16
#95589,320,1515,control,control,18
#91331,287,1463,control,treated,20
#98009,417,1588,treated,treated,16
#92432,781,1998,treated,treated,18
#97857,152,1348,control,control,17
#98201,754,1936,control,control,16
#90988,379,1627,treated,treated,20
#96610,721,1946,control,treated,20
#91216,775,1928,control,treated,24
#95554,454,1621,control,treated,18
#90494,180,1390,control,control,22
#92012,41,1279,treated,treated,22
#90482,403,1594,control,treated,24
#95050,503,1664,control,control,24
#96277,618,1806,control,treated,24
#98911,860,2035,treated,control,22
#91707,363,1527,control,control,24
#90128,1085,2244,control,control,21
#99502,845,2068,control,control,23
#96936,344,1558,treated,treated,22
#99891,752,1937,control,control,23
#92370,392,1605,treated,control,16
#94006,964,2140,control,control,20
#96429,732,1893,treated,control,16
#98543,497,1668,control,treated,23
#92207,83,1266,control,treated,22
#92084,741,1918,control,control,23
#95487,813,2022,control,control,23
#99205,335,1561,control,control,18
#97375,448,1669,control,treated,17
#98351,1088,2270,treated,control,22
#93323,537,1706,treated,treated,23
#92205,368,1553,control,treated,15
#94816,1034,2260,control,treated,22
#92634,523,1692,treated,treated,24
#93615,758,1933,control,control,22
#98321,603,1771,treated,control,21
#95794,1065,2287,control,treated,20
#99926,776,1944,treated,treated,24
#90810,164,1374,treated,control,23
#93479,461,1620,treated,control,23
#94012,228,1390,control,treated,24
#99515,726,1930,treated,control,21
#92633,386,1597,treated,control,17
#93207,67,1311,control,treated,18
#93949,706,1932,treated,control,19
#91833,6,1159,treated,treated,20
#96849,335,1521,treated,control,16
#99445,1087,2313,control,control,15
#96096,218,1446,control,control,19
#90178,1094,2271,treated,treated,15
#95022,89,1259,treated,control,20
#95847,168,1362,control,treated,18
#94852,567,1800,control,treated,21
#94594,303,1462,control,control,19
#96750,894,2099,control,control,16
#95639,214,1434,treated,treated,23
#96735,20,1260,treated,control,16
#96010,1030,2185,control,control,19
#90261,791,1989,treated,treated,22
#92196,360,1530,treated,treated,20
#92508,481,1639,treated,treated,17
#99918,484,1711,treated,control,15
#94646,943,2115,control,treated,20
#92309,843,2022,treated,treated,19
#95632,500,1747,control,treated,16
#96533,850,2016,control,treated,23
#94986,389,1557,treated,treated,23
#97712,744,1913,control,treated,18
#99978,417,1593,treated,treated,16
#97396,548,1789,control,control,19
#95758,88,1260,treated,control,21
#90080,190,1372,treated,control,23
#99136,304,1473,control,treated,16
#95188,318,1519,treated,control,22
#96677,840,2010,control,treated,18
#92526,268,1478,control,treated,23
#92328,954,2111,treated,control,21
#91530,695,1847,control,control,21
#92701,450,1675,control,control,18
#97335,303,1480,treated,control,22
#97391,630,1790,control,control,24
#99483,812,2028,control,treated,22
#94994,556,1785,control,control,24
#97869,906,2143,treated,control,17
#96692,895,2113,treated,control,24
#98785,1031,2225,treated,treated,24
#94955,108,1357,control,treated,19
#97753,611,1778,treated,control,20
#91781,1033,2212,treated,treated,18
#96755,13,1196,control,control,15
#96658,410,1614,treated,control,22
#97543,62,1235,treated,control,22
#96436,467,1647,treated,treated,23
#93594,32,1279,control,control,17
#92062,168,1403,control,control,15
#99746,907,2088,treated,control,16
#96995,1067,2262,control,treated,18
#92008,175,1422,control,control,24
#94768,742,1982,control,treated,16
#90290,822,1992,treated,control,18
#93840,785,1988,treated,control,16
#92235,240,1402,control,control,20
#95858,295,1508,treated,control,15
#97719,405,1584,control,treated,20
#97753,138,1319,treated,control,16
#98194,967,2165,control,treated,21
#95173,761,2002,control,treated,19
#95155,806,1974,control,control,24
#96007,657,1818,treated,control,16
#95581,919,2148,control,control,18
#93164,45,1229,control,control,15
#90779,885,2131,treated,control,18
#93036,207,1365,control,treated,19
#95108,133,1310,control,control,22
#91657,96,1246,treated,control,16
#97933,772,1925,control,control,20
#91492,903,2101,treated,treated,22
#97842,289,1459,treated,treated,17
#98234,1008,2252,treated,control,21
#98313,199,1424,treated,treated,23
#91985,631,1866,control,control,22
#97630,1,1196,treated,treated,23
#92625,1017,2167,control,treated,23
#92361,897,2121,control,control,19
#94457,205,1373,treated,treated,21
#92277,756,1994,treated,control,20
#91249,1028,2234,treated,treated,23
#92932,1068,2259,treated,control,21
#96184,1082,2244,control,control,22
#97226,355,1545,control,control,18
#99236,991,2207,control,treated,22
#93201,197,1350,control,treated,16
#90665,692,1877,treated,treated,16
#96816,519,1735,treated,control,19
#94944,778,1961,treated,control,21
#95066,744,1910,treated,treated,18
#95873,254,1474,treated,control,16
#91464,636,1880,control,control,17
#95426,423,1661,control,control,15
#99631,668,1873,control,control,15
#95400,313,1541,control,treated,17
#90713,692,1845,control,treated,19
#99022,653,1882,treated,treated,16
#93366,147,1297,treated,control,23
#96848,363,1523,treated,control,16
#92020,216,1369,treated,treated,23
#90843,520,1681,treated,control,15
