Specimen.ID,born,died,treatment,diet,weight
#98336,521,1725,treated,treated,15
#91473,616,1772,treated,treated,22
#96814,469,1634,treated,treated,18
#92022,813,1995,treated,treated,23
#92492,399,1604,treated,control,17
#91861,555,1709,treated,treated,18
#93536,16,1192,control,treated,16
#95127,88,1263,treated,treated,24
#93572,835,2059,control,treated,17
#91831,699,1882,treated,control,17
#94811,429,1648,treated,control,21
#91458,493,1677,treated,control,24
#99658,1,1224,treated,treated,19
#92904,952,2133,treated,treated,16
#97946,99,1339,control,treated,24
#95490,825,2066,control,treated,18
#97363,46,1249,control,treated,16
#99301,338,1490,control,treated,23
#95030,651,1851,control,treated,16
#95747,25,1257,control,control,23
#96941,70,1302,control,control,17
#94544,467,1673,treated,control,19
#93758,455,1672,treated,treated,17
#92451,166,1395,control,treated,19
#97536,97,1302,treated,control,22
#93201,686,1861,control,treated,24
#93047,663,1889,control,control,16
#92474,18,1204,control,treated,20
#96081,357,1584,control,treated,18
#99574,272,1497,control,control,23
#96777,1078,2237,treated,treated,24
#96150,450,1640,control,control,22
#91447,939,2107,treated,treated,16
#91468,795,2016,control,control,20
#96929,184,1362,control,treated,23
#94370,511,1672,control,treated,17
#96656,581,1827,control,control,19
#92348,171,1374,treated,control,17
#91690,1020,2244,treated,control,16
#97838,229,1416,control,control,22
#90696,83,1253,treated,control,18
#92045,834,2072,treated,treated,21
#98156,537,1690,control,treated,16
#91801,894,2142,control,control,16
#90869,664,1834,treated,control,16
#99831,788,1984,treated,treated,20
#92629,894,2087,treated,control,18
#92335,623,1803,treated,treated,20
#99811,165,1322,control,control,24
#91607,1019,2244,treated,control,20
#98801,695,1856,treated,control,16
#99253,211,1415,control,treated,20
#99214,399,1637,control,treated,23
#96268,704,1876,control,control,18
#97320,350,1575,control,control,22
#91662,805,1955,treated,treated,20
#91469,145,1375,treated,treated,18
#92694,156,1314,treated,treated,17
#92170,1015,2207,control,control,20
#98410,657,1903,treated,treated,20
#92431,673,1875,control,treated,18
#95551,928,2108,control,control,18
#91383,589,1739,control,control,15
#94104,87,1280,control,treated,16
#97522,737,1986,control,treated,21
#98450,177,1354,control,treated,22
#95547,730,1888,control,control,16
#97305,249,1450,control,control,19
#96601,1065,2238,control,control,17
#94280,653,1860,control,control,21
