Specimen.ID,born,died,treatment,diet,weight
#93579,898,2057,control,treated,18
#90913,430,1631,control,control,21
#95764,888,2090,treated,treated,20
#98640,558,1798,treated,treated,21
#90220,133,1365,control,control,23
#94371,690,1857,control,treated,18
#92646,479,1722,treated,control,17
#96693,233,1391,control,treated,18
#92832,937,2170,control,control,21
#93789,933,2103,control,treated,21
#93745,528,1678,control,control,20
#97915,626,1873,control,treated,16
#95492,658,1872,control,control,21
#92159,813,2031,control,control,22
#93808,520,1705,control,treated,23
#93916,149,1369,treated,treated,20
#97822,316,1554,treated,treated,15
#93199,440,1632,treated,treated,18
#95982,617,1831,control,treated,21
#97193,790,1956,treated,treated,19
#92562,1062,2295,control,treated,19
#93527,47,1246,treated,treated,23
#96745,967,2177,treated,treated,16
#93483,110,1317,treated,control,18
#90690,1091,2310,control,treated,22
#98349,893,2093,treated,treated,21
#95313,211,1419,control,treated,22
#98395,391,1630,control,control,21
#90020,1061,2227,control,treated,17
#93241,633,1794,control,control,19
#94510,13,1243,control,control,22
#94492,1039,2251,treated,treated,17
#99462,393,1631,control,control,20
#93688,870,2078,control,treated,22
#92982,981,2196,control,treated,16
#99601,276,1475,treated,treated,15
#97479,652,1852,control,treated,17
#99327,852,2043,treated,control,21
#93931,770,1986,treated,control,23
#90152,923,2143,control,treated,15
#90545,9,1203,treated,control,17
#91241,126,1347,treated,treated,15
#95134,896,2090,treated,treated,23
#90051,978,2160,control,treated,23
#91774,222,1397,control,treated,22
#93442,773,1961,treated,control,19
#96567,271,1499,treated,control,19
#95195,381,1551,treated,control,16
#94426,750,1955,control,control,21
#91637,67,1313,treated,treated,17
#99174,690,1901,treated,control,24
#96128,188,1435,treated,control,17
#90002,971,2134,treated,treated,21
#90677,1074,2285,treated,treated,22
#91893,320,1517,treated,control,19
#96988,1065,2247,control,control,23
#99775,114,1299,treated,control,24
#90950,914,2159,treated,control,17
#95521,954,2153,control,treated,18
#95895,907,2089,treated,control,16
#99524,48,1284,treated,control,17
#97467,1006,2201,treated,treated,16
#90549,80,1304,treated,control,15
#99215,135,1359,treated,control,19
#98150,381,1572,treated,control,16
#98222,1094,2337,treated,control,16
#96497,289,1521,control,control,21
#97086,117,1317,treated,control,23
#97816,1071,2304,treated,treated,19
#92712,221,1427,control,treated,21
#94326,954,2152,treated,control,16
#97568,503,1720,treated,control,18
#93503,434,1594,control,treated,17
#93133,1080,2286,control,control,18
#96640,1042,2246,control,treated,23
#93740,950,2128,control,treated,24
#97625,955,2202,treated,control,20
#97665,576,1776,control,treated,22
#95606,447,1625,treated,treated,19
#92722,1056,2304,control,treated,24
#94738,478,1671,control,treated,17
#99540,684,1863,treated,treated,15
#93788,307,1504,treated,treated,24
#93812,368,1538,treated,control,17
#98439,508,1699,treated,treated,15
#97744,614,1824,treated,treated,24
#98362,651,1891,control,treated,23
#95317,373,1575,treated,treated,24
#92815,731,1899,control,treated,16
#98496,999,2216,control,control,23
#96279,511,1681,control,treated,19
#99137,274,1457,control,control,15
#92938,1011,2238,treated,control,24
#92181,323,1473,control,control,15
#90408,382,1591,control,treated,24
#99387,427,1624,control,treated,15
#91927,457,1705,control,treated,22
#93472,1041,2239,control,control,22
#91488,220,1424,control,treated,17
#90547,617,1830,control,treated,18
#92766,597,1805,control,treated,19
#96214,788,1971,control,control,16
#90963,663,1909,treated,control,21
#95713,178,1354,control,treated,20
#93699,532,1683,treated,treated,18
#91531,591,1763,treated,control,21
#92346,649,1861,control,control,21
#97262,792,2039,control,treated,18
#91488,700,1891,control,treated,21
#96896,816,1991,control,treated,21
#98869,790,1950,control,treated,24
#97973,414,1568,control,control,18
#99304,580,1794,treated,control,17
#95662,37,1210,control,control,24
#98739,578,1729,control,treated,20
#98345,702,1913,treated,treated,24
#93952,403,1638,control,control,20
#90216,979,2206,treated,treated,16
#91519,877,2086,treated,control,18
#94409,676,1886,control,treated,16
#93532,89,1280,control,treated,15
#93994,81,1233,control,control,16
#90479,1073,2291,control,control,21
#92335,517,1728,control,treated,19
#90701,422,1628,control,treated,18
#96661,203,1439,treated,treated,18
#95063,166,1341,control,treated,16
#98738,597,1753,treated,treated,17
#98358,124,1304,treated,treated,20
#95362,433,1659,control,treated,23
#95137,867,2025,control,control,20
#91632,93,1255,treated,treated,19
#96716,210,1398,control,control,15
#95897,239,1471,control,control,17
#97882,861,2039,control,treated,21
#95267,958,2133,control,treated,24
#94385,269,1451,treated,treated,15
#94981,751,1929,control,treated,16
#94165,315,1467,treated,treated,23
#93258,452,1676,control,treated,17
#98592,200,1420,control,control,22
#95341,155,1404,treated,control,18
#95076,878,2087,treated,control,17
#92760,626,1862,treated,treated,15
